influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		
0.000000000000000000e+00 4.869364075656891777e-01 8.286054004647370325e-03 5.161752224928466126e-05 3.893850938271183970e-04 1.373111987814498811e-03 2.288730143835258084e-10 2.315917770465501097e-02 0.000000000000000000e+00 1.111159903564794621e-14 1.057009690704859839e-01 2.616985211492973098e-06 1.533242752874053437e-13 5.427877477133876034e-03 2.155118236691190070e+00 3.388078982592384047e-01 0.000000000000000000e+00 3.851383678912056795e-12 4.527283793027775616e+00 1.882911669108306985e+00 6.095540673657817016e-02 4.825295495701533606e-12 8.529526544939841637e-02 1.548997224962856888e-25 0.000000000000000000e+00 8.413321490838029937e-02 4.916128124663676513e-09 1.014215321003443179e-03 1.690930798504749685e-02 2.376421324678014977e-04 1.279236906353716126e-02 2.229475837735894511e-05 0.000000000000000000e+00 6.712644019034687515e-12 3.876458351536893332e-01 4.532180393577045052e+00 1.295076595851344270e-05 1.714156854917321671e-02 5.767638331785455152e-01 1.874538065052184788e-01 0.000000000000000000e+00 7.623589636032846076e-07 1.879246543250927314e-03 4.815853013487546325e-10 1.350774365299439955e-04 1.507853352715100779e-14 8.925324754555473547e-04 2.216377637644253301e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.207118895088160754e-01 3.997899749262450765e-03 5.567798274659586846e-05 4.302549084159225400e-04 9.867094422971716544e-04 8.858824226823031698e-11 9.764992045696935241e-02 0.000000000000000000e+00 5.177084736367056545e-15 9.317201631821556140e-02 6.677595755319582758e-07 3.010786494889931658e-14 5.681735287930866213e-02 2.420584340157162728e+00 3.373894022258159264e-01 0.000000000000000000e+00 8.785937250691860700e-12 5.685605813889594629e+00 5.889471935691429488e-02 1.891268443772602670e-01 1.688511356818443492e-13 1.212588857832021388e-01 2.110093762515314750e-26 0.000000000000000000e+00 3.409416212669980073e-02 4.172191433690144740e-09 8.502509576582009893e-04 1.448516227472411606e-02 1.563022260025774199e-03 1.045800955872132863e-02 1.876556094236604607e-06 0.000000000000000000e+00 1.068957540714460406e-11 3.010085038955725434e+00 1.718718191090966574e+00 4.676015825418964597e-05 7.651532752633850853e-02 3.592658930047011090e+00 3.427312965673526279e-01 0.000000000000000000e+00 5.120276761309999452e-07 1.817454854733628090e-03 7.704535791035168366e-10 2.436845824456653539e-03 9.241371545895558526e-16 7.292486135714035863e-04 2.605037272512013974e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.757977154092036642e-01 5.142857439624693230e-03 4.083081539122596949e-04 1.543454039457458648e-05 1.136297412115178877e-03 1.138592817932261797e-10 1.187042117573209599e-01 0.000000000000000000e+00 1.481715860546433596e-14 1.896501509350293491e-01 4.939614738763900892e-06 4.254373879228062051e-14 5.268548904292597035e-02 1.474221730511522832e+00 5.020997734858034800e-01 0.000000000000000000e+00 6.708277994533095299e-11 4.353743826943954787e+00 7.526698460005493141e-02 1.575588544789712497e-01 2.518390770308208888e-14 7.660222455905325162e-03 6.286118275967590389e-27 0.000000000000000000e+00 2.634497965229775848e-02 2.546852799576073679e-07 2.184924122299093663e-01 4.587274529297539517e-03 2.821969083008920610e-03 3.715537968659064771e-02 6.255007744635231225e-05 0.000000000000000000e+00 4.276953738100908752e-12 2.151272515351720926e+00 1.576962935522099596e-01 6.916521453909838229e-04 4.388415349664070986e-02 1.790353638368370026e+00 8.155442180396894614e-01 0.000000000000000000e+00 5.671443622793646106e-08 1.567019344720938998e-02 6.921779114165817246e-10 8.692596060589795684e-03 8.584277076493066647e-16 1.569050133187596370e-03 2.010238069191262744e-02 0.000000000000000000e+00
0.000000000000000000e+00 4.245459564691449195e-02 5.323650058620232016e-03 6.346717081403424783e-03 1.409755096832783345e-05 4.680088007437060516e-04 3.929021660066643921e-11 7.929545511339271269e-02 0.000000000000000000e+00 8.729333862222620584e-13 1.640599172971454051e-02 2.586468195583626098e-06 4.212514060967085755e-14 2.030676622291069378e-02 1.172113117729105314e+00 8.662881826884576142e-02 0.000000000000000000e+00 4.827378014084179416e-10 3.141324518016288092e+00 4.647001109741714653e-01 1.081899376767302690e-01 2.064569419136806118e-14 1.012792285505021567e-02 4.533922022939902479e-27 0.000000000000000000e+00 1.543924406461515131e-02 2.611949597826202455e-06 3.675570087318879020e-01 3.788469731093077608e-02 3.812166187041456621e-03 4.797485700500099537e-02 1.352729025508571056e-04 0.000000000000000000e+00 3.598999587205649876e-11 3.993482996956574937e-01 3.856256113513727990e-01 1.017964178669933774e-03 2.085986188001734132e-01 5.397518594666460556e-01 1.284877801778770978e-01 0.000000000000000000e+00 9.092238780391571389e-08 1.397114927035534304e-01 1.379655839083937846e-09 5.501139479081726055e-03 2.586768293900263227e-14 1.167710401535314736e-03 1.304467594724087812e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.139667749085616411e-02 1.958527024796158941e-04 7.459502155468239644e-03 5.921718277231357929e-05 3.418259457278259410e-04 2.149330940989034886e-11 9.826788074047201893e-02 0.000000000000000000e+00 7.711807476752703620e-13 1.427424432415002123e-02 1.658909926473181740e-06 8.008266593464766292e-13 1.184237865901904274e-01 4.451703305129214860e-01 2.345626224264070470e-01 0.000000000000000000e+00 4.409747411994939855e-10 2.292291647259721454e+00 8.574815079064714018e-02 7.152566523041137270e-02 1.027656170810157347e-14 4.117355388910063502e-02 3.902075682009615522e-27 0.000000000000000000e+00 1.357704439576752076e-01 2.551289426153296029e-06 2.770879771499349387e-01 8.575945336456081147e-01 3.189194359566044704e-03 1.763710246057948461e-01 2.740402014960727824e-04 0.000000000000000000e+00 3.244097164865093001e-11 1.675298798512359522e+00 3.161225805931555666e-01 9.485910764348902489e-04 8.633443927937521911e-01 8.351696645737121116e-01 1.121379163860723865e-01 0.000000000000000000e+00 1.866325735888205787e-07 2.382480394928153666e-01 1.243037027755890932e-09 6.236534431914628369e-03 1.142354420026665971e-14 1.062874029295831062e-03 3.719976716681890061e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.543613787037176527e-02 1.729496118995969779e-04 3.174615624583378062e-03 9.442258955547586129e-05 1.160798435141510221e-04 2.437700319564902297e-11 7.761329485511722637e-02 0.000000000000000000e+00 3.130691010231355025e-12 1.011535253473098972e-02 2.414068276645668662e-06 1.624958691939793765e-13 9.540570872406606284e-01 1.691766206041678822e-01 5.323011357946916267e-01 0.000000000000000000e+00 7.159565272236995631e-08 1.923634170725950554e+00 1.556878068413764526e-01 5.646578580202191167e-02 2.876106971257508834e-15 2.896647810276125126e-02 2.918721709264899997e-27 0.000000000000000000e+00 1.012285537656504170e-01 1.924512035116027431e-05 4.350690583531751504e-02 3.458899345558523186e-01 1.464726914997666225e-02 2.326225439282345875e-01 2.234799134692371067e-04 0.000000000000000000e+00 4.432000298192543505e-11 3.516378065307393719e+00 4.570943149896206648e-01 1.082187923548353622e-04 1.325814579256786363e+00 2.588630388690326134e-01 2.222065719562334174e-01 0.000000000000000000e+00 4.808268734294145600e-08 6.969450033480801832e-01 1.344064491686652406e-08 8.202402278352019516e-02 9.655941471399758149e-15 3.697700544809829899e-04 2.606263175267199639e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.447841753571495971e-02 3.124992759488466554e+00 5.666100682493940138e-02 1.958746755450873128e-05 5.646136266520727313e-05 2.183688296118747342e-11 1.173297633103488197e-01 0.000000000000000000e+00 2.785787935962114941e-12 9.069173269449056635e-03 1.966701613532033060e-05 7.116031611519185463e-15 1.375822036484919408e-01 4.602286546978152926e-02 9.012278276032681390e-04 0.000000000000000000e+00 5.168308079526511850e-08 7.123204554430939694e-01 2.248315098861109959e-02 1.271900637592086533e-02 6.588826206320985403e-14 3.116112169994231240e-01 2.316429128011009218e-27 0.000000000000000000e+00 5.668781161947299141e-02 1.726043672203093869e-05 5.731196318350585683e-02 4.398232649394461791e-01 5.921137457976598413e-03 1.343697336224488892e-01 6.314756852411020820e-04 0.000000000000000000e+00 1.884015413506606166e-11 3.711096093025722187e+00 5.566600205176041039e-01 1.353809724607661505e-04 6.896366463459604468e-01 8.621552107407390864e+00 3.693584895654350442e-01 0.000000000000000000e+00 1.954738411323906007e-08 3.942348143052260001e-02 7.795633515546944081e-08 5.359492593855821711e-03 1.132851771855184045e-15 1.943105924115813262e-04 3.069144492823346670e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.517596916515214028e-02 5.016942521685062495e+00 1.051831023460322520e-02 5.102932331133503612e-05 1.975025631660587839e-05 2.626544133858602592e-11 3.758022549881552266e-01 0.000000000000000000e+00 6.102107881662389446e-12 3.879611085745763937e-04 1.810495502957059158e-05 2.455360611883255936e-15 1.149240007710792405e-01 9.307624112003967318e-03 8.437220973619177734e-05 0.000000000000000000e+00 7.439027751784895010e-08 3.960600132729069633e-01 1.195244439861917335e-01 1.100083437735792716e-02 8.471990978285568097e-14 2.898724728930459626e-01 2.905504154544809138e-28 0.000000000000000000e+00 1.411081447984954829e-01 2.601113289411520238e-05 8.395548095821056545e-02 4.694597894301938190e+00 2.171116345894485988e-01 2.370660388226534521e-01 4.018887008110402336e-05 0.000000000000000000e+00 5.806646546019871010e-11 2.026893988872760399e+00 9.165685435961834493e-01 1.798293375195158378e-04 9.093643825319906726e-02 9.756050208709396543e+00 2.140348335060722751e-01 0.000000000000000000e+00 1.684703043184547917e-08 3.512885180159620868e-02 6.376718055318449481e-08 3.934247527888644808e-05 5.161159610593442808e-16 1.089539102812007841e-04 9.928938898420252457e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.020719944170573310e-02 2.921390266881492614e+00 8.406462885896207049e-03 7.140402081215440472e-05 5.997585321962678760e-06 6.203208664070252765e-12 5.053412322826208447e-01 0.000000000000000000e+00 1.640895470149716233e-12 2.568567647998342844e-05 5.432885067720275062e-05 7.210109151727226306e-18 4.031202859286661666e-01 5.010241678419543598e-01 9.494049669719278417e-05 0.000000000000000000e+00 1.072967067555108951e-07 4.016364518723798960e-01 1.339014376552142560e-01 1.400270826647273537e-02 1.171827333286839756e-13 1.060590227254732121e-01 1.086131046565921072e-28 0.000000000000000000e+00 1.891074992407551503e-02 2.026015733287143790e-05 2.714862607601201735e-03 4.236959041242674417e-01 1.537937427487636732e-01 1.008754760010102558e+00 2.142574055343252017e-05 0.000000000000000000e+00 2.734098817657950982e-11 1.011243719387530549e+00 5.544787400139666866e-01 1.778042460877290835e-03 1.272464745134133102e-01 9.510548828638016872e+00 4.717488696895923983e-01 0.000000000000000000e+00 1.278472091626980988e-07 3.509271215329914928e-02 3.913572432460795186e-08 4.468783539067138031e-05 1.852787506144357013e-16 4.595191149232116020e-04 8.573911726970306901e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.924763999365178946e-02 3.573013399002162860e+00 4.314881566837436809e-03 5.381020234425812424e-05 2.618074137354123199e-05 6.089811031050673573e-12 3.847049233229327680e-01 0.000000000000000000e+00 1.753513266514724266e-12 3.186217375272845355e-05 4.177924912643829746e-06 5.078871861510588347e-18 4.236166525030731766e-01 5.101559263177191106e-01 9.525275384128145998e-05 0.000000000000000000e+00 2.274281340766361725e-08 5.263291752638560084e+00 1.889273712723906762e-01 1.220408312715477034e-02 2.450765672897370693e-13 9.216076220887069181e-02 1.905757032272841953e-29 0.000000000000000000e+00 1.198362322175145628e-03 2.875642382370381513e-06 1.171539040360690138e-03 2.735938058690803310e+00 1.645075845027847705e-01 8.301739385460079612e-01 3.261088850206791403e-05 0.000000000000000000e+00 3.823745921021498149e-12 9.942407152529700864e-01 3.144009176208320433e+00 8.279398070043453772e-04 1.093223222710206985e-02 4.395903795099664890e-01 4.364275084819241868e-01 0.000000000000000000e+00 5.124128543170794090e-09 9.065356095256886515e-02 1.825478887418381308e-08 3.869579606750005434e-05 3.621339144924403013e-16 5.393250068319272535e-05 6.888936286885092741e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.034781024611644729e-02 4.264955041613632147e+00 3.546366988646010993e-03 1.592157371968898021e-05 1.003001503393958348e-05 2.715791474472038045e-11 2.170695030415021876e-01 0.000000000000000000e+00 1.512236423060740670e-12 1.761475258348334455e-04 8.239099436259028278e-06 4.362827853700262976e-18 4.046434662680046812e-01 6.825800575228564426e-01 5.718840896406058531e-04 0.000000000000000000e+00 1.163712413809083847e-08 7.888996552635751947e-02 2.854135525536158347e-01 2.837940540738013301e-02 4.130986461501919277e-13 8.812900475425844427e-02 2.463140631760361980e-30 0.000000000000000000e+00 1.748706659855158514e-04 2.058695118532691772e-07 6.132021410159627702e-04 1.334027980114809164e+00 1.171324691719539013e+00 8.095242313211280516e-01 8.308497028836110422e-06 0.000000000000000000e+00 9.001661455736574798e-11 6.927013630870373362e-01 2.914637306026734986e+00 1.002235729714205052e-03 9.848725959707986533e-02 1.063069331956677743e+00 2.862806919801687555e-01 0.000000000000000000e+00 4.868274107476158306e-09 1.653263275927479847e-01 3.472673634744486063e-08 4.442245012916857410e-05 1.339820764950151334e-14 5.599957208373811259e-05 5.477025652009408496e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.092111349921316782e-02 7.329345867533929137e+00 2.401103873142829831e-02 3.625751120071191224e-06 1.591279197541792069e-05 6.070503081702493154e-11 1.589874680207754576e-01 0.000000000000000000e+00 9.832104077634953558e-12 2.132798365137482735e-03 7.209759465424532714e-06 1.038509398013770784e-18 1.306960880447859408e+00 4.628056647694161474e-01 4.354279835547443696e-03 0.000000000000000000e+00 6.278711115147606397e-08 4.286111868932084706e-02 1.145290990036733764e-01 1.190211642208118155e-02 6.792972815003005308e-14 2.783191479052016248e-02 7.343279254850597755e-30 0.000000000000000000e+00 1.639948302994128986e-04 2.459879013031430370e-07 1.980071381113163945e-03 5.717300863444493286e-01 1.068712839213300514e+00 1.575707809729798015e-01 2.917423835347218172e-05 0.000000000000000000e+00 1.351613874482189635e-10 7.865327474303923649e-02 7.203593106996906137e+00 6.113212412482148944e-03 5.556533261620720532e-02 2.569135442743508246e+00 8.816712481635349818e-02 0.000000000000000000e+00 1.116923711513929790e-08 2.753631378378618155e-01 1.159896102901653071e-07 5.445324682260627635e-04 1.465219649664835875e-14 1.224495263422779722e-05 6.371373705456662151e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.037694219701996601e-01 9.933744812724832229e+00 1.215411495391182789e-01 1.176907496874054602e-05 1.350232870932083218e-03 1.233211346420807936e-10 3.251075915754619294e-01 0.000000000000000000e+00 1.826299415349297843e-11 1.144319045406191399e-04 2.413740445807377254e-05 5.232029241587457057e-19 8.185205191076182274e+00 4.208359951033142088e-01 1.701059458810526628e-02 0.000000000000000000e+00 1.133996004208868743e-07 3.121186441628154978e-02 2.769476764169867024e-03 1.039580535145332163e-01 5.770766553656518763e-14 2.998099384764386574e-02 7.093368219250424695e-30 0.000000000000000000e+00 1.407009726244869262e-05 9.897761248026223826e-08 3.539660755143828139e-03 1.512655696019924063e-02 7.946876527459116879e-01 1.384281553543162124e-01 3.206809169983037194e-05 0.000000000000000000e+00 1.304246984452755742e-10 1.169699850257018975e-01 7.239597504865091793e-01 1.163242745232500042e-01 4.882849769426514386e-02 8.807479678261310951e+00 1.175712784586959749e-02 0.000000000000000000e+00 5.050691128337868909e-08 4.768171018918800352e-01 2.438372969264192448e-06 2.895377830738634327e-04 3.760261345736983522e-14 4.460850930818100436e-06 6.847869581446094145e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.856604206011871927e-01 2.697578292091109553e+00 1.712576349884663007e-01 4.960020529503168256e-06 2.492954191298153016e-03 8.738485799833110302e-10 6.891807990117422567e-02 0.000000000000000000e+00 1.557702061491907329e-11 1.394043016426888904e-04 6.860251169892995909e-06 9.296892356356828146e-19 2.793793898624241656e-01 4.605433440390374056e-01 1.811271024655013717e-01 0.000000000000000000e+00 8.340285643276804562e-07 1.265191973051321417e-01 1.435549321799022265e-03 1.186315972484639769e-01 5.136565602763471564e-13 2.133879109224645354e-01 1.204942546856423925e-29 0.000000000000000000e+00 2.512492803896780483e-04 6.087756213108712027e-08 9.906139445757520309e-04 2.706529332216180399e-03 4.813305958340349106e-02 6.489304999690633791e-01 6.430667580217244630e-05 0.000000000000000000e+00 2.406617865168541990e-10 5.251685255196105739e-01 1.747581932162004525e+00 3.925449713343736602e-01 1.810651006289699591e-02 6.347166696503335537e+00 1.060204430097018251e-03 0.000000000000000000e+00 2.130379779554152143e-08 5.157078381715397564e-01 1.818271371784690938e-06 1.311203325314956331e-03 4.663555850720057088e-13 5.526056322481464616e-06 5.260392986861311293e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.226348804342686005e-01 4.050964129732623320e+00 4.001831469148648956e+00 6.220874674908704325e-05 2.415737814432511281e-03 5.851670539531917355e-10 3.317161355842739023e-02 0.000000000000000000e+00 1.221150044886790405e-11 9.189286174478090085e-05 1.026098900158422817e-05 1.353963636209816037e-19 1.550922256006077860e-01 3.170088865315330295e-01 1.593530736593153641e-01 0.000000000000000000e+00 6.346697944604321480e-06 1.960606701389979944e+00 3.060553840508185765e-03 1.056110902765829834e-01 2.073478150864291882e-14 3.919726353727655543e-01 2.270243674358969393e-29 0.000000000000000000e+00 3.153357667456672584e-04 1.699721655139364247e-08 1.816862409054182217e-04 9.861936038412719152e-03 1.059659094506806842e-01 6.242366970707828866e-01 4.107510557342036950e-05 0.000000000000000000e+00 2.183207128123884254e-10 2.108996880894659309e+00 1.891037250164557149e+00 3.352974516982886177e-01 1.586955536740273717e-02 3.290329368979273639e+00 2.553659621638179611e-02 0.000000000000000000e+00 1.348661639125765623e-07 8.880435107405701967e-01 2.195319927801152925e-06 2.803090225820490874e-02 2.272580386601473260e-12 6.214886551574080408e-06 7.767520964936387884e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.091216390628130917e+00 1.057692117890137729e+00 4.948760344516923482e+00 1.787911461893723782e-04 1.552312959146875254e-02 7.086207632433721354e-10 2.793469316384257148e-02 0.000000000000000000e+00 7.004289671726591507e-12 3.249743474952115701e-05 4.037874770874677729e-05 1.540665340947221292e-19 9.391866883601071581e-02 8.231587405091617127e-01 1.117510074588683872e-01 0.000000000000000000e+00 3.373873161526535533e-06 4.249434999847716554e+00 5.564290827104191074e-03 2.217827104215566170e+00 2.615903300853796429e-14 2.391083632761435429e-01 8.202442461496875691e-30 0.000000000000000000e+00 2.348220361418386088e-04 9.304134617655922045e-09 1.752913039536806812e-03 4.450773659357057377e-02 8.069984418840127349e-02 9.822054175262913134e-01 1.553165828012410821e-03 0.000000000000000000e+00 6.573432829177643203e-09 3.366650778877581018e+00 2.428851484303281794e+00 2.834230907274679634e-01 1.596343309142241387e-02 2.405610315967265489e+00 2.511969749564481325e-02 0.000000000000000000e+00 2.460727349854108774e-08 8.430789227157234889e-01 1.286844892775428923e-06 3.265937455883906326e-02 1.359702687795543483e-12 3.549200383711427264e-06 9.306471959173574504e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.371905373670015749e+00 2.129537043109410277e+00 2.982629323957230127e+00 1.738649726354180621e-04 2.386743347355469724e-01 5.636492317336215630e-10 3.577176265924703058e-02 0.000000000000000000e+00 3.648097818100465884e-11 4.767147668776393972e-05 1.166831954421959870e-05 5.047494013460692596e-20 1.005572903776423971e-01 8.326082253507091080e-01 6.980061578594258520e-02 0.000000000000000000e+00 1.131468215589199443e-07 2.922926355001279397e+00 2.802933164054862217e-02 3.563028655442997739e+00 1.202186876827677791e-13 1.740962969169852492e-01 1.807818336616060040e-29 0.000000000000000000e+00 1.835392799092446328e-04 5.979816267874870710e-09 1.776698607122297697e-03 2.400559785861958173e-02 8.462372242803013755e-02 1.101070527788987619e+00 4.695117451863913861e-03 0.000000000000000000e+00 7.353686153977525356e-09 4.995951202225892729e+00 2.413495101689414390e+00 9.943645294475390861e-02 1.479475198606672835e-02 2.936572144232163950e+00 7.979094013653735551e-02 0.000000000000000000e+00 6.876741994528748454e-09 5.762545275718454540e+00 5.681568419698983607e-08 1.644378348436841275e-01 1.160912481734877530e-11 1.626400209032249192e-05 9.271448609161568655e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.332427487974344515e+00 9.063867293806852743e+00 8.062693592620495675e-01 1.172853611709057499e-04 4.187754074444077768e-01 8.112127555819559955e-10 2.636271747167942894e-02 0.000000000000000000e+00 3.837100106981582261e-11 3.282458834014010475e-05 3.703682973109371190e-06 5.917577731188676710e-20 3.618675734308260394e-02 5.788553735115218313e-01 6.202730518097653301e-01 0.000000000000000000e+00 1.973004256738464266e-07 8.214523938692683824e-01 6.749231455274479208e-03 4.382990117430333399e+00 6.309859249203982959e-13 1.308798841544099034e-01 1.240941494669926914e-29 0.000000000000000000e+00 6.043004735742217191e-04 5.437614360738421431e-09 1.344202479456519262e-03 2.469757060360833895e-02 1.024126429790143344e+00 6.420579008398692722e-02 2.618886699448326038e-03 0.000000000000000000e+00 1.179712379006985501e-08 6.098535878998163184e+00 6.755595870470949317e-03 6.665871812078320857e-02 8.773810062884591573e-03 2.839777536267056313e+00 7.652926350831387725e-02 0.000000000000000000e+00 8.099274778690436280e-09 1.859161644278648051e+00 1.629374983610837448e-07 4.991242138874901202e-01 2.022439459620907512e-12 5.335106104666923331e-06 7.988357109068234152e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.284103458664951347e+00 9.230353844508519146e+00 8.376953254466570908e-02 2.151821854316644767e-04 6.275314091488000123e-01 1.932233165564707510e-09 1.028210090856343604e-03 0.000000000000000000e+00 5.546794183729837299e-11 4.125883401271458806e-06 9.954475095114645187e-06 2.691039145343804304e-19 1.824990797884054605e-02 1.330271662083144513e-01 7.788027120753524546e-01 0.000000000000000000e+00 5.087314481933504523e-07 5.029259050044058155e-01 2.064802601795765608e-02 2.685140647144916404e+00 7.692929558810339640e-13 2.595817162547824353e-01 4.561259292711118942e-30 0.000000000000000000e+00 2.832221326167576564e-04 7.834152399616085440e-10 7.242331469527711488e-04 5.813038277221582034e-02 6.194359768258912713e-02 6.714882335650196321e-02 1.794998703202700728e-04 0.000000000000000000e+00 2.580143187190485773e-08 9.301871570672407330e+00 7.885284589052734758e-03 8.524754469768301701e-02 4.243447529752608118e-03 3.196995640635558189e+00 3.197073306049634522e-02 0.000000000000000000e+00 1.969806550061019439e-09 9.113349213146839656e-01 3.447769180432414931e-07 2.855235641474348496e-01 1.281809159550344909e-12 1.700908087687255532e-06 6.175607377877401660e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.404508162411649330e+00 5.625931366021948321e+00 6.714499743745255128e-03 1.093008655031681994e-04 2.758504563214747574e+00 1.557232708402677514e-09 3.459393703933963155e-04 0.000000000000000000e+00 6.739731800361588827e-11 9.046978943375295849e-07 6.096424233255577695e-06 2.282713110346503605e-18 2.220575631316468873e-02 1.511849517394812763e-02 6.940968994587152219e-01 0.000000000000000000e+00 3.491336246116645346e-07 4.331352867760855929e-01 1.121701095438442427e-03 2.165780028984181094e+00 8.183058538275003039e-13 2.779387987569501006e-01 1.566682289552269360e-30 0.000000000000000000e+00 2.198297585322585637e-03 3.306133954131618117e-10 9.730259159400589082e-04 8.091530665873515604e-02 4.741775549885151458e-02 1.035320774523179436e-02 4.133849144817256806e-04 0.000000000000000000e+00 2.021396773611128715e-08 8.516813634971066804e+00 5.857320266729454383e-02 2.247458989511195299e-02 1.344609425937166869e-02 4.021829864567555646e+00 3.581998176919681115e-02 0.000000000000000000e+00 1.438176238610185912e-09 3.041234351147557025e-01 1.152885825718348888e-06 1.280551194344434381e-02 7.084078532993846377e-13 6.849277342678308833e-07 9.495886890987591755e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.065440663681115119e+00 3.628812396528524609e+00 4.681720620111406300e-02 8.298854164760981157e-04 2.404536739705639192e+00 1.876407316288815501e-09 3.572794554757604667e-05 0.000000000000000000e+00 1.030177910450498949e-09 1.686253576305229597e-05 3.857537806321006051e-06 2.859804519539883659e-18 1.937618528288037253e-02 2.904503302438607437e-02 9.980808888417507241e-01 0.000000000000000000e+00 1.796812306961815713e-06 1.083883965101606783e+00 1.725644494986178917e-03 4.111188068783926397e-01 3.669319969897397800e-12 1.502704097023314367e-01 3.242968941792074751e-30 0.000000000000000000e+00 1.962154997154224884e-03 1.506480411032917666e-10 7.821224604420750964e-04 2.068225013809091989e-02 3.316732063768224048e-01 1.189399679619948177e-02 1.385436395732152757e-04 0.000000000000000000e+00 3.143015396301829038e-08 7.036187175087361467e+00 4.943951527968734605e-02 1.180612506218717446e-02 4.343019593139899742e-02 2.628149518012439234e+00 5.852744016123688497e-02 0.000000000000000000e+00 8.114356794633318672e-10 1.455143683846191749e+00 2.613496564723932034e-07 8.384391709200055389e-04 2.980928520396843954e-12 6.043952716469758615e-06 3.815913903764442061e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.016974832511969851e+00 9.317981605991910499e+00 1.160009482287158500e+00 1.092815706661985403e-04 3.670560149084890256e+00 2.116279148132799200e-09 3.398625689664898277e-05 0.000000000000000000e+00 5.661209545417168354e-10 3.666195674248931720e-05 3.481120010054818241e-06 3.638119393765076063e-18 1.068317079927790347e+00 8.384825427181268054e-02 1.932949108947728742e-02 0.000000000000000000e+00 9.262129778767590717e-08 1.021091668607617908e+00 1.625169240402595276e-03 3.374888698825004862e-01 1.939516609130230028e-12 9.880236295346501996e-02 5.012263796295036396e-30 0.000000000000000000e+00 7.972100350011719020e-04 2.629525496551702122e-10 1.193317220674835989e-03 7.364796318282406350e-03 4.030994796220282311e-02 1.647043151022587176e-03 1.531929593035147576e-05 0.000000000000000000e+00 3.029237599972805440e-08 6.854598083029083355e+00 3.919895155401820208e-02 2.982506086874177342e-02 1.435744444531694870e-02 4.753793547836873579e+00 5.206451227820937250e-02 0.000000000000000000e+00 8.670648458629934757e-10 9.527365726479771757e-01 1.003986231173065526e-06 1.414006167905906830e-03 5.644349494681103848e-12 7.907129342585614856e-06 1.187077896801328469e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.412584061677145009e+00 9.161498415311021049e+00 4.528596386652017358e+00 4.673862596308199632e-04 2.954296498314039177e+00 1.703289965193162149e-09 3.309183088626441502e-06 0.000000000000000000e+00 1.679979019216059531e-10 1.805259674145297342e-05 1.488507314121799567e-05 1.481587460557666384e-18 9.439991343686722214e-01 2.887587444655975374e-02 1.394044874986623272e-01 0.000000000000000000e+00 8.863111470439945258e-08 4.570334148097474625e-01 9.613854899338710727e-04 2.508664375544326572e-02 6.343111851190529266e-13 1.262180361248495253e-02 8.202026556697313831e-31 0.000000000000000000e+00 5.800159783725607242e-04 1.906843529551950512e-11 7.313826080459596502e-04 3.997198352388287371e-03 3.029483833224293557e-02 1.733614926375964512e-03 1.458069332477984199e-05 0.000000000000000000e+00 1.341762070203379556e-07 8.728610742550090507e+00 1.159557677301925466e-01 1.984826925581804902e-02 8.523329034472898469e-02 6.107120130401204605e+00 5.812023040114723260e-01 0.000000000000000000e+00 8.220161353526917900e-10 1.260580063551191676e+00 1.264069198724247440e-06 1.215518694696504165e-03 1.912643964591305976e-11 1.551071337516275010e-05 1.502884220429507200e+00 0.000000000000000000e+00
