log.prior	log.likelihood	log.likelihood.test.set
-1.484643558778395345e+03 -7.195287618918059707e+02 -3.957516101352879900e+01
-1.493692754253067505e+03 -7.200414957556520221e+02 -3.917760156624487422e+01
-1.479526661859458045e+03 -7.155006503043701969e+02 -3.947968638244941531e+01
-1.513380999323150036e+03 -7.155723160854072376e+02 -4.002976686705480347e+01
-1.546297936798924411e+03 -7.127977249957268668e+02 -4.035884998478954344e+01
-1.522197384588700743e+03 -7.083117947398379783e+02 -4.100235767761796524e+01
-1.497190814577556694e+03 -7.070301840821329051e+02 -4.016251100034980936e+01
-1.508895705544571911e+03 -7.105633128124269433e+02 -4.007395168655355633e+01
-1.502439626159914951e+03 -7.125177878654028518e+02 -4.052879478459098550e+01
-1.512811686578301533e+03 -7.099608390909444324e+02 -4.041573267496909239e+01
-1.507295874468556349e+03 -7.085649575626384831e+02 -4.095389943632190466e+01
-1.514910234702800153e+03 -7.073710580462023927e+02 -4.035687255678689667e+01
-1.495941646467686041e+03 -7.072523532970513997e+02 -4.080347799549443266e+01
-1.493471878485305979e+03 -7.047881617756167998e+02 -4.191139781032089218e+01
-1.475693016529790839e+03 -7.035643645706093139e+02 -4.165224227705712678e+01
-1.468320297993332815e+03 -7.013052825482939170e+02 -4.239163133396780836e+01
-1.456988904454346311e+03 -7.043406275273689516e+02 -4.173551203999303993e+01
-1.460694306568742604e+03 -7.051607662362752080e+02 -4.120715218838151372e+01
-1.452608674848052260e+03 -7.057554274801900647e+02 -4.160587494824136456e+01
-1.461152900177186211e+03 -7.053693200256703904e+02 -4.155868359958239466e+01
-1.447959875606567493e+03 -7.081569909869050434e+02 -4.233647708686049782e+01
-1.437923094297281978e+03 -7.044327474150243233e+02 -4.233415829027168797e+01
-1.430066741412941610e+03 -7.060530421113696775e+02 -4.217129582052422165e+01
-1.428620659167873782e+03 -7.078309103157143909e+02 -4.092432555022492124e+01
-1.441996241669633264e+03 -7.094431041367924990e+02 -4.157670477617961069e+01
-1.448531167813967159e+03 -7.101785752820393327e+02 -4.149434834802616479e+01
-1.463442467147201342e+03 -7.059739574824739066e+02 -4.080563104997821711e+01
-1.462065936436107222e+03 -7.097226884944885796e+02 -3.966450045922073286e+01
-1.458924161225810394e+03 -7.157740305958941462e+02 -4.097262627290072601e+01
-1.465738878504212153e+03 -7.148603216736307786e+02 -3.983035567066374938e+01
-1.472023714168564993e+03 -7.113022840952328352e+02 -4.077986944155671267e+01
-1.452806576968826676e+03 -7.116286929013772351e+02 -4.084685079921106876e+01
-1.467938885496847206e+03 -7.106290872796973872e+02 -4.178361109352997005e+01
-1.461428499136147821e+03 -7.082408965043174476e+02 -4.162428576841179506e+01
-1.458176971637414226e+03 -7.046348618868895528e+02 -4.188612524078368438e+01
-1.461324359107693454e+03 -7.088042720177138563e+02 -4.141978589201880823e+01
-1.458817117009969934e+03 -7.077719530350020705e+02 -4.063217927617833425e+01
-1.449407852238171927e+03 -7.070851596984085745e+02 -4.090795016873090617e+01
-1.466119525502572515e+03 -7.107739403391245787e+02 -4.191013140903339718e+01
-1.483272126763796678e+03 -7.115274074209958144e+02 -4.139302383776029615e+01
-1.469714096106995157e+03 -7.119641675199688962e+02 -4.237143120600958923e+01
-1.482012040771768625e+03 -7.087922003008875436e+02 -4.256159261101748825e+01
-1.464855961398345471e+03 -7.102313714335850818e+02 -4.280099462294757018e+01
-1.470077551438451565e+03 -7.123873853808776175e+02 -4.371841014991591123e+01
-1.449022251670058267e+03 -7.144880291852462051e+02 -4.294418192692191383e+01
-1.447549364952838459e+03 -7.105267884394213525e+02 -4.221662232569210005e+01
-1.437790323640550469e+03 -7.120577385346721258e+02 -4.206407745274398735e+01
-1.444579279057323447e+03 -7.133062731711902416e+02 -4.356195594548844952e+01
-1.452676484957517005e+03 -7.120126574970366846e+02 -4.389407096151933274e+01
-1.438020666564729481e+03 -7.079661242423617296e+02 -4.330106773617239924e+01
-1.435364553383234352e+03 -7.088406682877915728e+02 -4.286968984445601905e+01
-1.432174037839877428e+03 -7.088234268444679174e+02 -4.380492414104776344e+01
-1.430884721046939148e+03 -7.132634756783379544e+02 -4.419089809192576013e+01
-1.450538063198581540e+03 -7.129032824414010747e+02 -4.315528403915652689e+01
-1.439315336737697407e+03 -7.095291318376955587e+02 -4.421852534760645881e+01
-1.446027881423592135e+03 -7.118146798200478997e+02 -4.439201111494188012e+01
-1.462765433745227483e+03 -7.081450462593418251e+02 -4.497477840544266314e+01
-1.459001375997250307e+03 -7.090129056802854848e+02 -4.458446721311614169e+01
-1.425764383091727041e+03 -7.131120385358981366e+02 -4.419137086281256188e+01
-1.400325303334195723e+03 -7.073718246933851788e+02 -4.458999950350863628e+01
-1.399083564028464934e+03 -7.102880677055508158e+02 -4.369886990207953659e+01
-1.397888755063720509e+03 -7.109149392365468429e+02 -4.387518543818342209e+01
-1.400006347050564500e+03 -7.133258900437829197e+02 -4.324529785547613869e+01
-1.386388390753584645e+03 -7.122217712834055874e+02 -4.235438532754997709e+01
-1.386438655457692903e+03 -7.113510770743171179e+02 -4.188128701389612729e+01
-1.387600108302750414e+03 -7.114357514317197229e+02 -4.165006645002100072e+01
-1.380449855902081936e+03 -7.101020272312915722e+02 -4.213856786505732543e+01
-1.397527689796455661e+03 -7.096024477509107555e+02 -4.283765651316130629e+01
-1.390474655568537401e+03 -7.048938844561556607e+02 -4.335700484860552706e+01
-1.404540222364639703e+03 -7.053356499199710470e+02 -4.231889415202923033e+01
-1.422941984468358442e+03 -7.079371966233263720e+02 -4.274616297306016577e+01
-1.409521613349695144e+03 -7.107628750150462338e+02 -4.231833251776660632e+01
-1.432315965270075367e+03 -7.099065302403491842e+02 -4.126656269036161007e+01
-1.431541142426076021e+03 -7.132378188595171196e+02 -4.237229531133291971e+01
-1.438169863102142926e+03 -7.102229671359026497e+02 -4.359294440342176813e+01
-1.436539904119171069e+03 -7.029950403588334211e+02 -4.286324013992876303e+01
-1.423980226340588388e+03 -7.076104500355392020e+02 -4.152684418478190764e+01
-1.419820580103820930e+03 -7.080712835388765143e+02 -4.152576353703517498e+01
-1.420935255894652073e+03 -7.117357522859965684e+02 -4.226892582460638437e+01
-1.412028646155510160e+03 -7.124293473459517827e+02 -4.127985836359280825e+01
-1.440597252131859477e+03 -7.097193065827392502e+02 -4.225601315454863993e+01
-1.456847346417532663e+03 -7.098063656237810619e+02 -4.296351335778436464e+01
-1.458191488514364210e+03 -7.075159867479983404e+02 -4.364237236010450260e+01
-1.465891640612246647e+03 -7.048981204473900561e+02 -4.417350297266904136e+01
-1.449528289860322730e+03 -7.097570029741912094e+02 -4.196073871672743394e+01
-1.449090891441629310e+03 -7.081722081685462626e+02 -4.239606954276942474e+01
-1.427321085189733367e+03 -7.063123029701106361e+02 -4.239973509648368122e+01
-1.423504528647346888e+03 -7.084034627965851314e+02 -4.305049444665118585e+01
-1.424879278742239649e+03 -7.066715773317528146e+02 -4.266787125396561464e+01
-1.428839825839338346e+03 -7.065002063944881456e+02 -4.346319606504718536e+01
-1.415649201513998605e+03 -7.080460171084448575e+02 -4.258149731769748314e+01
-1.391606901034717566e+03 -7.071646169688617647e+02 -4.196706039334833349e+01
-1.386181260586882672e+03 -7.086428788439498021e+02 -4.259326111213215427e+01
-1.386435898073676981e+03 -7.070899166600861463e+02 -4.229848990484927640e+01
-1.393839523932488191e+03 -7.084441240786438811e+02 -4.160001155706848408e+01
-1.401506483147557674e+03 -7.047314092537077386e+02 -4.122543649780760688e+01
-1.412490145107767376e+03 -7.061502841727025270e+02 -4.127396153526044031e+01
-1.398612494582994486e+03 -7.062391020254108298e+02 -4.032960267243856833e+01
-1.402393065416211357e+03 -7.100620735419229277e+02 -4.026185970744830911e+01
-1.404820539602758572e+03 -7.056528250710446173e+02 -3.880896452375907302e+01
-1.422805169132093852e+03 -7.075823545315956835e+02 -3.889246494180929403e+01
-1.414008167679555754e+03 -7.055975449054695900e+02 -3.844360500018373727e+01
-1.391749318928219054e+03 -7.063269475514164242e+02 -3.949358032081406122e+01
-1.399756504564511260e+03 -7.078133025023078062e+02 -4.086110175864891403e+01
-1.388131984477619426e+03 -7.124864439639375178e+02 -4.137663155974644269e+01
-1.393196636903960552e+03 -7.157386311900631881e+02 -4.271789224730645174e+01
-1.417363310642818760e+03 -7.162917961251564520e+02 -4.344936762680407583e+01
-1.413352993932690879e+03 -7.167594297920521740e+02 -4.307494379018774566e+01
-1.402653748934355917e+03 -7.116826667159662065e+02 -4.296557852605900507e+01
-1.401287303545445184e+03 -7.097526485960261198e+02 -4.350131313320679283e+01
-1.376162814517367906e+03 -7.083259227293435742e+02 -4.324417295863207755e+01
-1.361596655629141424e+03 -7.073453387512464587e+02 -4.267512620388387745e+01
-1.356035075363374062e+03 -7.145858900319766462e+02 -4.296271741013802625e+01
-1.359298608425572866e+03 -7.120958679337404647e+02 -4.233770123612012526e+01
-1.371700340112308368e+03 -7.087809013314139293e+02 -4.061332736498036411e+01
-1.382343890169774568e+03 -7.008506729104108217e+02 -4.119963026139740236e+01
-1.364618944413394956e+03 -7.017654498770190230e+02 -4.149906332896017602e+01
-1.382440540138840106e+03 -7.048828028810153228e+02 -4.196437394161219459e+01
-1.388582713148509811e+03 -7.059900192414963840e+02 -4.061329247576259149e+01
-1.380406330817240359e+03 -7.032767409749366152e+02 -4.122281855106436410e+01
-1.377696679780955037e+03 -7.052626951754214133e+02 -3.989620237606135333e+01
-1.364861306359262471e+03 -7.088617636536607733e+02 -4.101738919951972662e+01
-1.370384630811473926e+03 -7.070475157196634655e+02 -4.137592879508514443e+01
-1.365495420524466908e+03 -7.053776126502036732e+02 -4.310171541255994043e+01
-1.361944879750533801e+03 -7.104165920681664375e+02 -4.314218467371429711e+01
-1.368428080522846585e+03 -7.116559169144419457e+02 -4.303915568568379513e+01
-1.353638372959347407e+03 -7.116342217950042368e+02 -4.303518029196959560e+01
-1.370371424819329604e+03 -7.105258167040441322e+02 -4.209198777638039246e+01
-1.381114066612157330e+03 -7.110672935798201024e+02 -4.139292009469815525e+01
-1.394821095515675552e+03 -7.142210445084756429e+02 -4.284760346399266950e+01
-1.387717578797708029e+03 -7.146417372834200705e+02 -4.319374439023485479e+01
-1.390516291499854105e+03 -7.177164027739258927e+02 -4.304640237554585269e+01
-1.380229293678891054e+03 -7.120470268675198895e+02 -4.278699233547428094e+01
-1.366134276283177996e+03 -7.118543470461489733e+02 -4.129172414862995311e+01
-1.361856708833197445e+03 -7.120045883675018104e+02 -4.200561963337952420e+01
-1.359151151244315542e+03 -7.122994683485393352e+02 -4.215953074277268797e+01
-1.369321178717624207e+03 -7.096252209950173437e+02 -4.318071749459923581e+01
-1.381531338058825440e+03 -7.121218025679997936e+02 -4.326864456584874574e+01
-1.384417446628280231e+03 -7.120234264547457315e+02 -4.331363472304926177e+01
-1.406560816192757102e+03 -7.109859537743724331e+02 -4.326968105495012651e+01
-1.426238799304426720e+03 -7.142441956017747771e+02 -4.285027630104639229e+01
-1.435199857795259504e+03 -7.156956448658625050e+02 -4.386153864764003174e+01
-1.414309478512710029e+03 -7.121574897199416228e+02 -4.240679556539711825e+01
-1.387823900097438582e+03 -7.113131560266114093e+02 -4.347672962212743641e+01
-1.374108731863423827e+03 -7.122757812102620392e+02 -4.325926043031265067e+01
-1.380584653407136557e+03 -7.096644964004022995e+02 -4.345577295236324744e+01
-1.383703773878754873e+03 -7.007640341215046647e+02 -4.296258275614741251e+01
-1.385022164402596673e+03 -7.023826199728509891e+02 -4.221937399782541434e+01
-1.368391746885374232e+03 -7.050763949853791246e+02 -4.239613109555997994e+01
-1.372916240448888402e+03 -7.060795282487536042e+02 -4.222748223127268830e+01
-1.357057090418027883e+03 -7.052079881257743637e+02 -4.222539788159195950e+01
-1.361685242227508070e+03 -7.046075755190133805e+02 -4.170513622004779108e+01
-1.356177205258941285e+03 -7.054806273851534115e+02 -4.239463774254929262e+01
-1.364154538662057348e+03 -7.076057017766809167e+02 -4.177803942822981753e+01
-1.378733354645371037e+03 -7.071650372558182198e+02 -4.214298831841699666e+01
-1.376820916040956490e+03 -7.070937387196418058e+02 -4.200685859183866455e+01
-1.380513872523094278e+03 -7.072795341898171273e+02 -4.181952868846849469e+01
-1.368866529532705954e+03 -7.041217266365298428e+02 -4.246452962271087017e+01
-1.360038972061467575e+03 -7.058131885304713933e+02 -4.238783271094837346e+01
-1.354388381485050331e+03 -7.054966806123503602e+02 -4.278981612283348568e+01
-1.361882965557503439e+03 -7.033922323203330507e+02 -4.228824084536250894e+01
-1.342667080586253633e+03 -7.077152802376824638e+02 -4.224691036439418212e+01
-1.346070506522100004e+03 -7.063490409991630941e+02 -4.309689261364337654e+01
-1.351350791113466357e+03 -7.096852571958381759e+02 -4.260275904004464564e+01
-1.323480268546338266e+03 -7.082240961680831788e+02 -4.255082680129544315e+01
-1.327709939222860157e+03 -7.038362060401759663e+02 -4.167306655429007378e+01
-1.346595371319649757e+03 -7.054696928323974134e+02 -4.102120470272669195e+01
-1.350711530618695861e+03 -7.062771894654000562e+02 -4.047212908571665935e+01
-1.350445214060828448e+03 -7.077223997928587096e+02 -4.050807974250705001e+01
-1.352159373418251107e+03 -7.073946039048496459e+02 -4.164077704881987074e+01
-1.348059813689339762e+03 -7.075513820572505210e+02 -4.121163359464438258e+01
-1.327852303272083645e+03 -7.085202301736678692e+02 -4.083467400596370567e+01
-1.325030826306002609e+03 -7.076916054475759665e+02 -4.133841076250945434e+01
-1.302193286496258679e+03 -7.086706178641388760e+02 -4.147354154815229776e+01
-1.323224894298890604e+03 -7.105709343596954568e+02 -4.218644998819536340e+01
-1.334290222296225011e+03 -7.076323227105627893e+02 -4.302651534041470427e+01
-1.344769701565201558e+03 -7.105366201307663232e+02 -4.285048322623106287e+01
-1.338220607515545225e+03 -7.097457398227994645e+02 -4.189911847487820751e+01
-1.348016933041185666e+03 -7.102984515907176046e+02 -4.126846555449355947e+01
-1.349502695619918086e+03 -7.072583530365360502e+02 -4.158883958864601027e+01
-1.335774400457765523e+03 -7.084406582477329266e+02 -4.147120024482359213e+01
-1.332189613345200996e+03 -7.113443072718893063e+02 -4.163809219991497912e+01
-1.351145550690991513e+03 -7.134929280607690316e+02 -4.117611065699077244e+01
-1.340662723448201859e+03 -7.134163303395637286e+02 -4.110299770404071751e+01
-1.351847027443918932e+03 -7.133573441478209816e+02 -4.256191035934728006e+01
-1.357968117461781276e+03 -7.137291291434612504e+02 -4.307258032764008249e+01
-1.363052924700253698e+03 -7.111422452385372708e+02 -4.282231689704872224e+01
-1.372253734272874226e+03 -7.129153094987800614e+02 -4.310509471439604567e+01
-1.365252019575550094e+03 -7.128396132455397947e+02 -4.305833940882655497e+01
-1.367119470158367676e+03 -7.180630462502072078e+02 -4.236176790972632489e+01
-1.368809915571023566e+03 -7.188377052861605989e+02 -4.112558688723933642e+01
-1.384394155875168963e+03 -7.175446575689227302e+02 -4.109510765875793936e+01
-1.374542187781947632e+03 -7.186164365158508645e+02 -4.169994326962705600e+01
-1.370161419670221449e+03 -7.133923109890736214e+02 -4.149195236499346606e+01
-1.389268491033903047e+03 -7.169677458589692378e+02 -4.162052353887742129e+01
-1.390829421220798167e+03 -7.163123589937227962e+02 -4.209310329263993822e+01
-1.398068725302741768e+03 -7.148872379381737119e+02 -4.289434056908882553e+01
-1.385573877669114836e+03 -7.129782663360142578e+02 -4.228267354958018132e+01
-1.379885647085742676e+03 -7.138191689660989141e+02 -4.204500977871933287e+01
-1.377917043382365364e+03 -7.129497663023930727e+02 -4.061132148353152616e+01
-1.398058560636838592e+03 -7.106978095066410788e+02 -4.078322356555582928e+01
-1.377705367139708869e+03 -7.094510174494128023e+02 -4.048611993110012008e+01
-1.399776182597110164e+03 -7.123383823000427810e+02 -4.189639894506248652e+01
-1.407381855084017388e+03 -7.153608518169870649e+02 -4.061083191474853038e+01
-1.394240150330527058e+03 -7.139955271940198145e+02 -4.078765878331668659e+01
-1.382336711581908276e+03 -7.156964068922716251e+02 -4.212315538051524300e+01
-1.400523922317714550e+03 -7.113738302751402216e+02 -4.256096293013885656e+01
-1.409958898834307320e+03 -7.152035237752918420e+02 -4.254379290925058399e+01
-1.403425390304122175e+03 -7.105840517557948033e+02 -4.347715693159850048e+01
-1.413232290064604967e+03 -7.120471513264403711e+02 -4.345253341983712403e+01
-1.425117939477007440e+03 -7.098064387697543225e+02 -4.277970578607946095e+01
-1.415344057979096760e+03 -7.081807164935152059e+02 -4.157435177070118471e+01
-1.429466049042680879e+03 -7.122102182702756181e+02 -4.158620964016256494e+01
-1.440780993110626923e+03 -7.094444447859332286e+02 -4.212772726553802727e+01
-1.446254812777744291e+03 -7.093818853889381444e+02 -4.306023880136302751e+01
-1.432815512990059915e+03 -7.099308859087010433e+02 -4.187836045883909719e+01
-1.420986961767353250e+03 -7.119582716975688754e+02 -4.208564655430137691e+01
-1.411301849037971124e+03 -7.109343303785416310e+02 -4.085181531546061251e+01
-1.399557760902379641e+03 -7.155361435050732553e+02 -4.037647177937751053e+01
-1.400338282065815747e+03 -7.108787531604468768e+02 -4.112269033876856383e+01
-1.397111605247591569e+03 -7.167231192560893760e+02 -4.179501763619418853e+01
-1.388095992932132276e+03 -7.138615054572690042e+02 -4.187402055296809067e+01
-1.384822265672094545e+03 -7.148674754943917833e+02 -4.166497563272116622e+01
-1.389167194295303716e+03 -7.178188092282082380e+02 -4.144310891775288042e+01
-1.402479727628405044e+03 -7.181744161045627379e+02 -4.121187480454170782e+01
-1.405106795692851847e+03 -7.163421849443527663e+02 -4.203501699460557006e+01
-1.399752761160233149e+03 -7.149285539017350857e+02 -4.114667280603543986e+01
-1.405585317193187166e+03 -7.130807029003102571e+02 -4.152636425887118321e+01
-1.393351845012622789e+03 -7.156704026307269260e+02 -4.157802329634418470e+01
-1.384952033972623212e+03 -7.128049576593080019e+02 -4.108139873124463293e+01
-1.380341629308821211e+03 -7.131652541794719582e+02 -4.183843794318957521e+01
-1.401077231650811427e+03 -7.119766684430451278e+02 -4.226079372248270261e+01
-1.385272281945795839e+03 -7.168776045402217960e+02 -4.091633014918866706e+01
-1.401666634538939888e+03 -7.131173066453543470e+02 -4.098620141291885943e+01
-1.402769513657723792e+03 -7.145383628283917687e+02 -4.011085424883276573e+01
-1.409088149660158251e+03 -7.125486080749567463e+02 -4.018379396104737111e+01
-1.408800689578881702e+03 -7.123408305297701872e+02 -4.128550070794835847e+01
-1.430539234753850906e+03 -7.097162531773849423e+02 -4.079518966478028119e+01
-1.436506242486085739e+03 -7.060821785743522696e+02 -3.979040676304012436e+01
-1.443703901105614932e+03 -7.077402225644078726e+02 -3.973059831589941382e+01
-1.425895443030972046e+03 -7.090355500009875414e+02 -4.113162981667008467e+01
-1.416380483189780080e+03 -7.051116366073448489e+02 -4.038979591521970747e+01
-1.407776258527295113e+03 -7.063758525652342541e+02 -4.088248288869047542e+01
-1.404646751645825816e+03 -7.069418024882019154e+02 -3.986899938758352846e+01
-1.392037819176243374e+03 -7.076978827908062613e+02 -4.079775786141397020e+01
-1.385934256672192078e+03 -7.084684455953999986e+02 -4.146366992635219617e+01
-1.378736264497135608e+03 -7.071540151033065058e+02 -4.098192271811925025e+01
-1.388619788798275067e+03 -7.056889084975100559e+02 -4.015553399344281615e+01
-1.375809850188046539e+03 -7.054277760353494386e+02 -4.112889607478456355e+01
-1.386997423819165306e+03 -7.066277419292184732e+02 -4.085679878046585145e+01
-1.401041082312047820e+03 -7.098709121632772394e+02 -4.158547559346814637e+01
-1.378937730585301779e+03 -7.087073889860397458e+02 -4.227381924083451281e+01
-1.379627408018394362e+03 -7.127985027283602903e+02 -4.214764594785614804e+01
-1.406691109343754761e+03 -7.118162454301573234e+02 -4.282523258536315325e+01
-1.400657497309559403e+03 -7.131348964694382175e+02 -4.110679218208295538e+01
-1.402653197439226005e+03 -7.143352803425100319e+02 -4.110931945753927153e+01
-1.389586250365018486e+03 -7.141910959031033599e+02 -4.189687683811013130e+01
-1.382029225839932224e+03 -7.147973251840480771e+02 -4.226478321219866530e+01
-1.391627130194845677e+03 -7.144716845388844604e+02 -4.178829755839910831e+01
-1.402628268633453445e+03 -7.125382027746394442e+02 -4.115737762688434032e+01
-1.393270388202196955e+03 -7.142871328139442539e+02 -4.146736266870570375e+01
-1.389826116646845094e+03 -7.139097822862116800e+02 -4.024670780364186840e+01
-1.392427789742036339e+03 -7.137384898883743745e+02 -4.031808720246121425e+01
-1.406478835019567896e+03 -7.145111040296304736e+02 -3.993700855576895492e+01
-1.419976808581065143e+03 -7.149791741677488517e+02 -4.020840800266475412e+01
-1.434878273572420539e+03 -7.152564088625400700e+02 -4.077767120125369615e+01
-1.417298572381888107e+03 -7.142013345669431601e+02 -4.075606475707789400e+01
-1.421279448194544557e+03 -7.108735071695555234e+02 -4.133860960728893019e+01
-1.425081812832905598e+03 -7.128835464022735096e+02 -4.208367524161764095e+01
-1.436916408603393620e+03 -7.180823722708835248e+02 -4.128367276228215133e+01
-1.439317083352379768e+03 -7.147592948182223154e+02 -4.228387681136538845e+01
-1.446314884193446460e+03 -7.131940665012785985e+02 -4.214983626601235756e+01
-1.426460676681938594e+03 -7.123159045418557298e+02 -4.239123100423319102e+01
-1.410052725251036691e+03 -7.155405676885302455e+02 -4.130293301013523433e+01
-1.425384436386609650e+03 -7.159094916278271512e+02 -4.088469328478504394e+01
-1.443490783406969967e+03 -7.129370788911495538e+02 -4.024860741804437225e+01
-1.447578101921634470e+03 -7.087810152301303788e+02 -3.987846079733179749e+01
-1.449049309445670133e+03 -7.114818435540967130e+02 -4.104508489969251173e+01
-1.457530478282391414e+03 -7.099106714515374961e+02 -4.074108649587199693e+01
-1.453090261730821567e+03 -7.082791972393328024e+02 -4.083676208946809538e+01
-1.434713903509808688e+03 -7.088016119069156957e+02 -4.072300189646281865e+01
-1.413794873992718976e+03 -7.135457926860453881e+02 -4.088055433078042711e+01
-1.403860668779612524e+03 -7.096802767954170577e+02 -4.073586547661014379e+01
-1.420699087717014208e+03 -7.070175213838988384e+02 -4.174319474483203862e+01
-1.425447282364364810e+03 -7.122530793835760505e+02 -4.237153986540619144e+01
-1.449907837541255276e+03 -7.113216136513865422e+02 -4.365841306666459332e+01
-1.453704887930677842e+03 -7.103874769976525840e+02 -4.336835917367838533e+01
-1.473433732723477078e+03 -7.093246376401082216e+02 -4.326896837246309246e+01
-1.460587970138081573e+03 -7.114117096127138211e+02 -4.273898895386770391e+01
-1.441474132286364011e+03 -7.119476648625377493e+02 -4.408656915863946324e+01
-1.464792943844501451e+03 -7.141812155204927421e+02 -4.355718103598894686e+01
-1.461694190768025692e+03 -7.102805640494893851e+02 -4.278723512404505414e+01
-1.471864257769428605e+03 -7.063648807461358956e+02 -4.292752008685960163e+01
-1.463203808672586320e+03 -7.063713703899068150e+02 -4.243730946696692286e+01
-1.490768115161157539e+03 -7.033112678946343976e+02 -4.159194130497533592e+01
-1.494895415419910023e+03 -7.067617182311395254e+02 -4.188507283235963996e+01
-1.487114748427560471e+03 -7.091164867503274536e+02 -4.204991136042619360e+01
-1.499575615199199547e+03 -7.068616542449603912e+02 -4.181280489446930915e+01
-1.492297952134819752e+03 -7.089953469190354554e+02 -4.080248758839948664e+01
-1.489825553981732810e+03 -7.083418204552681345e+02 -4.003421635432471248e+01
-1.465018976186041527e+03 -7.106637085619126992e+02 -3.981971495702873653e+01
-1.465598641831854593e+03 -7.122178610058294908e+02 -4.005316920321234875e+01
-1.457835998492299041e+03 -7.125979806215899544e+02 -4.021874663612169343e+01
-1.456271885834109980e+03 -7.090412887587831392e+02 -4.013268229066054005e+01
-1.445926738520863182e+03 -7.096981400204892907e+02 -4.066631670803130305e+01
-1.447791848390648283e+03 -7.060667912554561099e+02 -4.054299022258004470e+01
-1.437679393234787995e+03 -7.053857298191842347e+02 -3.987408572299329990e+01
-1.444965780081782441e+03 -7.030275188398437649e+02 -3.985585372232361578e+01
-1.458317164679406460e+03 -7.018757746816377221e+02 -3.985625354663289954e+01
-1.459391789970703257e+03 -7.009850190108361403e+02 -3.980219880570621172e+01
-1.455124932805064873e+03 -7.018949755735745839e+02 -4.072908804055839482e+01
-1.464799633509293244e+03 -7.036238048268407965e+02 -4.114960755945045889e+01
-1.463390845837671804e+03 -7.072746988532895784e+02 -4.085511086239515066e+01
-1.461856256853221794e+03 -7.095547980579952991e+02 -4.223164416094519424e+01
-1.480517862111145860e+03 -7.082410311684066073e+02 -4.151491631364220325e+01
-1.487242796254560517e+03 -7.100572731130064312e+02 -4.124386202323847783e+01
-1.472663432535178345e+03 -7.066590044233455501e+02 -4.126577849738416148e+01
-1.478590694840709148e+03 -7.107040249407764350e+02 -4.082110401647469189e+01
-1.476904974027990875e+03 -7.113660713400812483e+02 -4.167613495153040049e+01
-1.487023545988928163e+03 -7.115142929952849045e+02 -4.166304063334285956e+01
-1.456514487877750298e+03 -7.136555873137846220e+02 -4.149230097003507467e+01
-1.462205880561209142e+03 -7.115855197648843387e+02 -4.166782631312608487e+01
-1.442569144967936836e+03 -7.202581439440007216e+02 -4.251541715154141343e+01
-1.458846449554641367e+03 -7.149604638321470702e+02 -4.271286936926463795e+01
-1.453689179199679984e+03 -7.108077890613536738e+02 -4.283108407239078019e+01
-1.469828875997419573e+03 -7.064102321784130254e+02 -4.248544389229229523e+01
-1.476494485940617324e+03 -7.077523656133718077e+02 -4.339841996856381456e+01
-1.483694356333170390e+03 -7.075159145505646165e+02 -4.446454929739505246e+01
-1.494893744340497733e+03 -7.060730570018531580e+02 -4.400451864968701443e+01
-1.488211557886761057e+03 -7.051655014386471976e+02 -4.408589753904695385e+01
-1.490257727293778999e+03 -7.051568399971821464e+02 -4.390112253028493683e+01
-1.461362602150085877e+03 -7.091659739503934361e+02 -4.359703430343725472e+01
-1.442065214974601531e+03 -7.090795771858801118e+02 -4.169749625414283400e+01
-1.451076030477943050e+03 -7.107192827578946890e+02 -4.184419710630743339e+01
-1.447025537514449979e+03 -7.104954172306942155e+02 -4.163074252096390637e+01
-1.448131792353658057e+03 -7.087681922909857803e+02 -4.211871834979592677e+01
-1.463488080670147383e+03 -7.109679329120601778e+02 -4.236544239045466043e+01
-1.448004035394445737e+03 -7.112978192449946846e+02 -4.236105666622859189e+01
-1.450933509852050292e+03 -7.096039592905294739e+02 -4.295940125072618798e+01
-1.450104654958734955e+03 -7.088290560012161450e+02 -4.303187341031869551e+01
-1.448329545713512061e+03 -7.066207947273720720e+02 -4.243553212229772953e+01
-1.459241252063419552e+03 -7.075507381063251842e+02 -4.186570596381682208e+01
-1.454308135019959536e+03 -7.072323399027799269e+02 -4.250125734254470444e+01
-1.461281015974609090e+03 -7.094448214644543214e+02 -4.235948155275517024e+01
-1.467171404688026314e+03 -7.084004137842647424e+02 -4.127221561368406810e+01
-1.478826448894019904e+03 -7.040801236943545973e+02 -4.135034451427370072e+01
-1.475753817703322511e+03 -7.020505546984892362e+02 -4.177529685691064287e+01
-1.473104747189285717e+03 -6.989823018871172735e+02 -4.235282835313890359e+01
-1.471338786262771464e+03 -7.014644785497722523e+02 -4.205582009199139293e+01
-1.470518885052529185e+03 -7.000010336047140527e+02 -4.216603484927455270e+01
-1.486428213671845015e+03 -6.961268820998748197e+02 -4.160189960745611870e+01
-1.479760210347494876e+03 -6.992756242865635841e+02 -4.073310934648827697e+01
-1.504243420562269876e+03 -7.004973372381369927e+02 -4.143280020018767118e+01
-1.478979287947950979e+03 -7.014034613800517945e+02 -4.064708622633969526e+01
-1.467403616139912401e+03 -7.023392138942788279e+02 -4.085563859884496196e+01
-1.467332468558671962e+03 -7.053281138075635681e+02 -4.062182991616276695e+01
-1.474889524200036476e+03 -7.039433219363359058e+02 -4.096610348415697445e+01
-1.470050622997177243e+03 -7.082826214842236823e+02 -4.024178844027869673e+01
