word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	
7.914014825094657368e+00 8.942686894161898437e+00 8.976202575288784402e+00 8.416962431354384933e+00 9.709290718000872289e+00 9.615107179562771833e+00 5.685371051381510554e+00
9.147043020323318174e+00 9.041286124457787565e+00 6.605022957547032725e+00 5.952008225468583547e+00 6.232197209226574941e+00 8.303548426590902309e+00 9.943161731210382825e+00
9.976534209847338630e+00 8.304487069522911824e+00 7.114058353034987903e+00 9.746151572230512983e+00 8.620147748459668691e+00 7.715652980043199882e+00 6.988417526943608848e+00
6.603728870067459233e+00 8.374483899845154511e+00 4.201151892579677138e+00 9.537115369854426206e+00 9.612180606125255267e+00 8.340984783227263222e+00 7.627970421632928044e+00
7.534338248151156492e+00 7.957086613332236880e+00 4.918694098140404591e+00 8.962369664777559919e+00 8.682863332221700148e+00 8.263642362887543058e+00 8.266763115092807368e+00
8.752706110899341141e+00 7.724381249484260081e+00 3.893094675077362510e+00 9.027176321224237299e+00 9.242307442708217025e+00 8.046449061013234427e+00 9.226182098703951340e+00
9.477611380061556901e+00 8.269455292688176584e+00 9.336800110330814917e+00 6.183388181968617836e+00 9.203139824931970026e+00 7.393338649464222812e+00 9.143766596196298835e+00
9.845084053382008094e+00 9.170273125151190641e+00 5.147351163898496118e+00 7.036280506211588737e+00 8.834789047592773059e+00 8.046651914270265493e+00 9.043624616840387986e+00
9.644700983656148807e+00 7.205619374699199220e+00 7.312639628902221745e+00 9.749102801609732083e+00 8.444642389135548655e+00 9.147646677593593623e+00 7.594498363125962825e+00
9.724165214288973402e+00 5.432860912810782317e+00 7.830737765449093502e+00 7.246129358050794167e+00 7.817298999905487378e+00 9.004562862258060463e+00 8.246310636038543862e+00
8.092441035925762804e+00 8.838704510271096382e+00 9.119603699665995933e+00 7.418374979043817596e+00 7.631720533848489474e+00 8.670079790910843798e+00 5.446894783607400647e+00
7.878481047750412358e+00 9.523797197589923158e+00 7.619365339840559415e+00 8.680253587960265804e+00 7.562671019052258359e+00 8.237326761854767199e+00 7.794756961725263444e+00
9.221896299772357253e+00 9.179915409699752615e+00 7.537033614780461299e+00 7.053301196826730290e+00 8.578689556955977125e+00 7.989386330759687738e+00 6.046901651678190603e+00
9.725743534265692603e+00 6.123633043727680025e+00 6.332009139872955217e+00 9.684196128891704447e+00 7.609526124427667959e+00 5.161120299254381649e+00 7.973294596377121124e+00
9.551125823701379858e+00 5.805347074312103395e+00 9.469570058908818311e+00 9.935816739281014165e+00 7.683330609787162757e+00 9.088750647164976826e+00 9.987309556512398601e+00
9.182165525686139418e+00 4.881881766843527259e+00 8.252006469873713002e+00 8.448931701225481206e+00 8.246890491479490493e+00 9.289637381292877194e+00 8.305584028742106995e+00
9.122611180253485941e+00 6.759059072290950709e+00 8.039377921838502417e+00 7.911312688031514107e+00 8.252301214322447009e+00 8.477021593466394833e+00 9.516028559278112198e+00
9.959974514374128063e+00 8.657968329851296829e+00 9.354781059365762985e+00 7.911547523778361679e+00 8.045761122739133242e+00 6.803795395935106960e+00 7.911750561829649087e+00
7.873869904827244248e+00 7.954653559649601746e+00 9.380895461617107856e+00 6.094609784489292359e+00 7.344633676632618347e+00 4.132451004185625720e+00 5.870902994980747636e+00
8.461951523940939524e+00 9.334508016900642247e+00 5.732544790538693924e+00 8.516261268588264599e+00 7.641303747289685866e+00 5.895647302951364743e+00 8.412347079105202852e+00
9.059222346469528730e+00 9.308516887902879233e+00 8.383370224533530646e+00 9.619471523079248243e+00 8.612701273268436708e+00 7.340273174048919991e+00 8.375674451118337416e+00
8.648264707222578451e+00 9.230998134122065935e+00 7.946811217649831782e+00 5.913582337797347321e+00 9.674605051589967530e+00 5.798860486493782496e+00 8.185207171393521719e+00
8.743462664150518648e+00 7.838685473824562600e+00 7.185427029610508498e+00 8.735007960035224173e+00 9.580180687419403540e+00 6.072451863608029576e+00 8.562098884449140357e+00
6.985151472857908495e+00 7.849024265449683568e+00 5.854621633016015458e+00 9.173221779563267120e+00 8.970810192197284039e+00 7.790506108274080077e+00 6.089778341372404924e+00
6.944592035797575669e+00 9.222128259513610260e+00 2.507282301234884603e+00 5.276118932802893902e+00 8.377568609472728411e+00 8.591993765090201407e+00 8.911876719191999641e+00
7.838167147070367768e+00 9.806957511159424712e+00 9.150051649333024173e+00 5.415904950465215251e+00 9.932122273492364428e+00 5.529240235651183610e+00 8.062008726115756474e+00
9.012003805913185062e+00 9.167293561868959273e+00 7.431135113185769470e+00 9.236006926544110485e+00 9.193102329943135587e+00 7.268136042103689576e+00 8.330706067672508652e+00
8.309416657969062925e+00 8.232868550991994994e+00 6.445448398587394045e+00 6.702543911013625788e+00 9.095412858722248473e+00 6.895832539282581664e+00 7.559265214297536950e+00
9.759903287326803678e+00 8.686319388564038846e+00 7.889249822860085359e+00 8.850422038209870834e+00 8.699029728030520658e+00 6.962402305523455404e+00 5.718962337832421028e+00
8.056934306651921673e+00 9.736086494809066849e+00 6.673490199928512112e+00 8.829418807084529419e+00 9.226951399143779042e+00 8.896135838636086035e+00 6.531489860921552371e+00
8.115868991598096827e+00 9.117591359381741256e+00 9.028083236218867214e+00 8.677949442716890616e+00 8.884770418280400150e+00 8.287520358175822111e+00 8.673730930348959589e+00
8.240121983411853535e+00 9.853998227166767876e+00 6.788423445292834479e+00 5.687256910397902487e+00 8.888566555193257557e+00 7.187534968219889464e+00 9.665329751069460684e+00
8.773767623319805864e+00 7.899751763937562288e+00 8.398483746018532869e+00 8.636317039101365722e+00 8.549896914792382674e+00 6.561084794687348953e+00 7.028437580932636486e+00
5.538559995147234183e+00 8.827397038002789742e+00 9.410680735371181882e+00 8.750260052443852743e+00 6.879731753925512727e+00 9.912867754833719403e+00 3.842864274458117180e+00
7.005228969336383393e+00 7.871630493200042267e+00 8.335956489716265239e+00 8.954949273803293863e+00 9.587236749010994430e+00 7.391116600675609050e+00 7.779195635371246809e+00
7.237337406099671355e+00 8.646769937034209264e+00 7.283583190142387309e+00 6.734575591650416193e+00 9.226741034630430605e+00 8.800740503120110247e+00 8.699303779107228962e+00
9.866023793248512419e+00 9.669548531722146123e+00 9.611036252736258945e+00 8.512028271686832070e+00 9.192938198106379133e+00 8.776784650849997149e+00 8.192498381351777326e+00
8.061060933958748009e+00 8.799809139743409503e+00 3.966276626589971155e+00 7.868144114466381289e+00 7.972718657205136950e+00 8.535561436659447665e+00 8.310285292967199311e+00
7.492111309908105810e+00 4.621455294132822189e+00 6.678640787853244554e+00 9.449153165078218564e+00 7.774169863044606998e+00 8.117751839879709053e+00 8.805379535442547478e+00
7.725002650670440119e+00 9.988783693069194669e+00 7.344439704282160974e+00 9.243884742835838608e+00 7.936442766894630907e+00 6.697377364967620927e+00 5.687907683151668614e+00
6.839738234120244620e+00 6.649338757055244464e+00 6.339243512468563324e+00 7.694494307276560363e+00 8.019543572480179350e+00 9.369206573645694647e+00 3.783664697378960717e+00
7.677860611423877657e+00 6.704171799422769418e+00 6.986210709401076357e+00 9.144151369137649255e+00 7.134693259411356792e+00 9.922665290294272467e+00 8.566969708323989963e+00
7.985867061212642781e+00 6.435572447283999686e+00 6.649651954365825013e+00 9.263078678470622052e+00 7.838285655292821730e+00 8.714788637435628260e+00 7.846638999144214033e+00
7.948934239855152128e+00 7.504578800351050738e+00 6.563965328065322069e+00 8.993447259908410985e+00 7.350401168501943694e+00 5.145012969994374075e+00 7.165235153705977744e+00
8.085567641363340385e+00 5.476121660944437863e+00 7.164624718850910234e+00 9.278506121328049971e+00 9.896174501455298866e+00 8.976158100150941621e+00 7.728614750383393961e+00
8.788609252330243038e+00 5.433531410222083302e+00 7.130518646330914478e+00 7.692651938978541715e+00 8.138994633062514694e+00 7.381709043032066653e+00 5.375855106607501988e+00
9.818202222177809801e+00 7.763794758760449888e+00 5.792176934234698038e+00 9.593955313691861164e+00 8.024068946471270891e+00 6.884889288149583564e+00 8.125559236447701394e+00
9.476632697023445573e+00 9.000855135927654516e+00 9.713615856370097390e+00 8.959042396973162070e+00 8.675319967937255683e+00 8.159131925919302475e+00 9.029241588620966041e+00
9.654257986587925444e+00 8.686157028008974379e+00 9.470495762423762898e+00 8.658359636472695797e+00 9.087819754186359233e+00 6.308096166394985715e+00 7.781603550901825983e+00
9.573746537730201567e+00 9.469986096535878417e+00 4.499827416342374597e+00 8.147283591330927166e+00 7.941579309141603815e+00 5.548089596144061275e+00 8.127391735263573835e+00
8.772299059285568745e+00 9.600095661624147070e+00 8.850321572905363254e+00 5.423262990459091881e+00 7.432564841897279173e+00 9.972939496592191588e+00 9.493747630544703497e+00
8.721099855478955831e+00 6.310031748667264573e+00 7.618720749425108352e+00 9.746305812696844484e+00 7.089617900922428717e+00 9.967312104630941860e+00 7.337495181712792913e+00
8.222984584453961077e+00 7.019454142576993405e+00 8.199087247182749394e+00 5.339811326501541444e+00 8.811561748185937404e+00 7.886602733951475486e+00 8.546815747296006904e+00
9.382506800963666294e+00 7.219746228395962362e+00 7.672028993634992133e+00 6.270172674494948417e+00 9.625148868143464043e+00 7.989518909028801019e+00 9.373163727145957580e+00
9.449179336947965524e+00 5.656883821861319106e+00 9.446122669791728654e+00 6.516754565708944291e+00 9.563182647175775486e+00 7.494090046015134732e+00 8.582160627793722796e+00
9.888518647069263423e+00 7.291131528447339250e+00 6.757883567636450373e+00 7.705438553370573374e+00 9.150426787817451668e+00 9.349392483550399646e+00 5.430389485002605099e+00
9.428530119007541899e+00 9.433282456551179251e+00 8.569951253304241234e+00 8.176194778081557146e+00 9.198090286077205135e+00 9.686306754952390463e+00 4.890947261012505543e+00
7.222061723413780499e+00 8.428834623902595524e+00 9.453197762963990058e+00 6.901390192577225413e+00 9.292091974865535065e+00 5.094313787460622578e+00 8.597636881997702929e+00
8.365231042355828706e+00 8.663975094110384134e+00 8.601588830232827831e+00 8.925890025405273320e+00 5.837259726452056263e+00 4.624073060457227768e+00 7.910939741890523180e+00
8.738958432871502424e+00 9.187819056423769837e+00 5.877368409762673274e+00 5.409065860990468266e+00 7.801423125029257832e+00 8.036929888866763960e+00 8.368881849687280550e+00
8.090309207185466533e+00 9.987954325481648965e+00 9.378823044943775500e+00 9.253459113572375827e+00 8.737839267101447760e+00 8.793283790817799428e+00 7.522095035948810349e+00
7.633818423892588356e+00 9.290042337088095792e+00 6.906490621242684647e+00 9.209180777620373348e+00 9.208597146708910941e+00 9.612233242518334109e+00 5.135713756065412916e+00
7.842718307532477340e+00 9.060222122273625445e+00 7.722744237244915766e+00 8.741060071361758332e+00 7.954022614998526031e+00 8.274845506486460778e+00 6.669140470298962953e+00
8.608598188954369235e+00 9.850552729445606559e+00 7.583195162738072703e+00 7.234828489256855732e+00 8.351507833381894841e+00 9.093745361264133464e+00 6.659942993382370169e+00
9.391032295429599941e+00 9.086212164113396383e+00 4.493943914307704901e+00 9.434938069848566755e+00 8.733472073982172290e+00 7.393939519864600740e+00 6.994849856751884865e+00
9.739431229800155521e+00 7.805028249424942111e+00 6.918805378949855367e+00 6.230995216434051187e+00 8.028769645931982168e+00 8.465840256205868997e+00 5.347562352953848297e+00
9.226758877624405386e+00 8.737007442822919856e+00 9.384078690322887439e+00 5.353195244424637345e+00 9.712833465057482130e+00 8.237907565209091842e+00 9.323944729669168652e+00
9.037635361105266441e+00 9.952154939353121677e+00 7.428349672500429435e+00 7.073749147781788871e+00 8.589244670928870562e+00 8.919546838567956826e+00 8.588797392164142508e+00
9.424549957611908724e+00 7.611192439949708621e+00 2.723708731389756554e+00 8.949167701362279459e+00 9.214865129599740357e+00 8.300470174756570785e+00 7.694565878653951252e+00
8.187704877511496449e+00 9.366843523651766645e+00 8.258319031554028911e+00 9.287656668865457377e+00 9.522294260702864221e+00 6.658600092207961119e+00 6.430622198472475404e+00
9.904592662644191137e+00 8.614452245036959610e+00 8.030244317209842109e+00 7.871815925907258205e+00 7.970196374630376113e+00 7.733066804512685799e+00 6.193101326557014730e+00
9.811316228953689489e+00 8.522489587991257665e+00 7.595571893590569168e+00 6.463761479799575937e+00 8.402725411381167575e+00 9.344747431663369852e+00 8.263140868259664984e+00
9.522800615388739232e+00 7.549819892064445703e+00 7.511560880848362487e+00 8.949608004651675941e+00 9.959859346947034453e+00 9.869817188806750963e+00 6.127615742207881411e+00
8.885801913836617771e+00 7.854877237719506411e+00 5.964008801791075065e+00 9.734333739316909373e+00 9.130277736807741462e+00 8.278358567587851269e+00 9.148993494471756804e+00
8.521708881086460963e+00 9.609214692332949781e+00 6.534819890972705991e+00 7.314344261071786590e+00 8.308937266438185532e+00 6.921766364862308230e+00 7.349779663930436691e+00
8.060709601111716083e+00 9.057175060755213281e+00 6.464636628809936170e+00 7.738459675625435352e+00 7.633476692801114183e+00 7.385304900577954967e+00 8.969527227257877655e+00
8.781323843527781392e+00 5.954356650124008610e+00 9.506660344143275765e+00 9.300335728637262989e+00 8.347127575405561828e+00 7.694252276189285311e+00 9.500190164717110974e+00
9.901326803668050403e+00 9.700852656026015097e+00 5.632643032841331276e+00 7.322949231222773747e+00 9.019908347257127090e+00 6.904839669918601430e+00 8.294384632505467536e+00
9.780283006349002051e+00 9.664796124149104273e+00 6.044467320649435926e+00 8.368996019962406052e+00 7.536696342627568157e+00 9.224452499025852958e+00 5.965591392082503219e+00
9.907619597814397494e+00 8.705147846737729012e+00 5.614773572019597481e+00 5.776935693464104737e+00 8.802567744700716901e+00 8.771648260133458663e+00 4.648183907470255782e+00
9.260787635199742240e+00 9.856853417871814571e+00 7.163090188131157277e+00 7.844559619549570151e+00 7.332682626403491000e+00 8.557054183110874845e+00 4.688353882126222061e+00
8.297205584556300195e+00 9.260721687812566216e+00 8.861301866652258497e+00 7.419677424400150656e+00 7.921167138884092296e+00 8.171033453403691027e+00 9.850827153170140349e+00
8.806322727686492158e+00 8.130426392308622852e+00 8.230785930541184570e+00 7.198530040981871103e+00 9.560900318885172666e+00 8.541437444106911414e+00 8.780642486964762128e+00
9.752654757041216982e+00 6.997752293664722956e+00 8.406810233070583394e+00 5.758311322109564756e+00 9.664545417387174098e+00 5.954475020791545781e+00 8.552825492824650766e+00
9.912954692971187143e+00 7.983079772045892142e+00 8.188163537078201770e+00 9.893810414852540092e+00 9.266918134534385842e+00 5.965447805775557555e+00 5.366576417719509884e+00
9.800479560449478100e+00 8.534056713074605227e+00 9.178540346128725602e+00 6.943993983830488936e+00 9.970858215864193852e+00 8.912627661327690021e+00 9.540673155489439949e+00
5.266034766218108842e+00 9.510762694568427378e+00 6.866064804445273673e+00 8.049377771055743480e+00 8.725485241956217664e+00 9.230964389898158373e+00 8.985617705394561838e+00
7.194232269153907566e+00 9.380960674236721530e+00 9.561987619300520436e+00 7.043761139405285476e+00 9.800719377883501338e+00 8.603924885314699011e+00 9.741791506311297866e+00
9.999148736023073525e+00 8.091766716199590093e+00 9.057045678932199806e+00 7.900367364666810666e+00 9.923329555152118786e+00 4.893838806669788433e+00 8.163177449645980133e+00
9.924384648824768007e+00 9.801277325672561602e+00 7.473429515089831554e+00 7.082297857200122948e+00 9.333834720880298974e+00 5.171806117504328171e+00 5.940258387607570079e+00
9.641911799124997628e+00 9.697467295678276145e+00 8.876252365570678649e+00 7.179275512716630558e+00 8.083496860562423336e+00 9.667230269496631223e+00 6.889574465787961621e+00
8.701098010992440734e+00 7.248005164795592314e+00 6.374537180770949441e+00 7.541332029057853603e+00 9.300966378500074683e+00 8.889627605785044295e+00 8.133824345476316608e+00
9.459535569536445365e+00 6.641914915985681844e+00 9.856878849674886922e+00 6.175868333076286909e+00 6.828720665465986883e+00 8.787813183251296678e+00 8.528967143593703781e+00
9.885955486592489905e+00 7.365331720765796675e+00 3.438413076335889329e+00 7.858643644245947968e+00 8.087128977806591124e+00 8.544375917948670462e+00 8.252279522123911804e+00
9.900380623216513243e+00 9.152560732392428733e+00 5.002154434664550564e+00 6.363054182955909965e+00 7.241644716738499632e+00 7.679040168793367371e+00 9.110935065069377004e+00
9.563251489983352727e+00 9.851710304272689456e+00 7.612335707689922515e+00 6.139662352384418043e+00 8.008965625235967778e+00 9.636221790616835037e+00 9.906826026629365956e+00
9.202575933898254235e+00 8.705579745322179264e+00 8.616157999525009714e+00 9.155102180809914003e+00 7.585692300838032587e+00 8.548516694178427855e+00 8.529955190189038916e+00
8.897169908570560892e+00 7.777505650043544883e+00 7.472778101625368485e+00 8.577678267559718961e+00 8.316022606176256105e+00 6.407955666879741941e+00 8.427878807063779121e+00
8.872160506775085054e+00 9.362958040463674081e+00 8.103664391479787454e+00 5.165147921780663509e+00 7.753251729873453790e+00 7.198415375068626609e+00 9.817197430276022985e+00
8.187107049043525819e+00 9.390497722641573120e+00 9.992881140639326532e+00 3.857405775857904118e+00 9.388987463719841386e+00 4.557081610505419711e+00 7.622682155577155783e+00
6.653509369646068095e+00 9.629758878088377827e+00 9.307291251703949442e+00 7.922329200839050678e+00 9.728942387138960868e+00 4.385372195840652410e+00 9.362002788151317034e+00
9.886472203244004220e+00 9.562197551920775140e+00 8.716643859461653321e+00 6.294267876294491693e+00 8.046070484532972245e+00 4.163960211063725048e+00 9.932708160623418436e+00
9.045002141419171693e+00 9.762835580860455664e+00 6.167439818075213687e+00 9.028443265453988786e+00 7.203681765982107521e+00 5.970982173540084759e+00 7.717877542965038806e+00
6.924845560617414186e+00 9.525425482757148288e+00 3.836119303733400265e+00 8.077564560957190665e+00 8.964858492785669597e+00 7.039515139719744852e+00 7.401660524183069967e+00
7.403183081061311732e+00 9.564849144322337793e+00 9.188581329611460902e+00 7.553539311528277622e+00 8.608810918658186040e+00 7.683624217056223671e+00 8.275410832993051358e+00
8.587544039958066477e+00 8.519357827008802175e+00 3.729560970632641581e+00 8.047388407763923723e+00 9.033922279982252945e+00 8.054221792558628579e+00 8.878338545165691542e+00
8.332049855443530717e+00 9.385162292812154305e+00 4.718411794283371208e+00 7.895852008314927950e+00 6.256641848929293204e+00 9.125720285837850554e+00 9.100252493037302770e+00
9.712888044891343498e+00 7.769101677449505416e+00 4.817078217104199034e+00 6.003599640290687489e+00 5.958893642643848132e+00 5.863964866024698352e+00 7.991373621740462951e+00
6.368593389600635923e+00 7.918758291808726923e+00 4.643546993854473115e+00 4.290047252487903862e+00 6.073760349051480212e+00 9.218494546763956521e+00 7.492714377441045848e+00
7.309702809405865587e+00 7.937581641013448319e+00 7.250016128032640950e+00 8.157229861439899921e+00 8.361549192373775696e+00 8.393181841118286357e+00 7.637433221737577327e+00
7.974934144050674689e+00 7.503973232437187946e+00 6.015374704741675238e+00 8.225807662557121702e+00 9.466152513140656310e+00 9.044431410590137332e+00 9.639728556111581526e+00
8.206134006017625993e+00 8.537977954029040362e+00 7.045643846952280853e+00 6.575012989990246304e+00 9.892046346166706527e+00 9.296734443135445503e+00 5.522070426855090197e+00
8.618841787704621282e+00 9.016978909147193022e+00 7.022796993066925175e+00 6.804133277693019011e+00 9.667655439535428386e+00 9.574908096686552739e+00 9.068757899054190830e+00
8.227191374638680443e+00 8.802073678255238676e+00 9.174018282367857324e+00 7.363409670346141134e+00 8.675845916950542858e+00 7.558563393401440678e+00 9.133520097699832974e+00
9.084054079862676545e+00 8.476935403257282786e+00 9.033369159019198236e+00 8.546733096497728610e+00 8.404043861306094598e+00 7.709183367568789969e+00 6.761124700169719226e+00
9.498981746599184817e+00 6.178730817183541113e+00 6.707933298504523911e+00 4.758779619047379228e+00 9.228066679872121369e+00 6.389969699015678017e+00 4.924303545343642341e+00
8.893313520658427507e+00 6.632248382693841648e+00 7.393120050756771811e+00 5.207237303788660121e+00 7.685869605848929531e+00 7.688859666084344902e+00 8.468199525006884443e+00
8.350289802247207405e+00 6.427683679589155652e+00 8.318388072026996483e+00 6.199699883625041430e+00 9.284475536186718614e+00 9.116116825642716748e+00 7.657928626642659609e+00
7.753977054138896818e+00 8.809213800064672029e+00 8.763381719612093335e+00 8.248049119118373795e+00 8.772660324195681980e+00 9.517058226707469260e+00 8.995177832050693212e+00
9.928541886677624717e+00 8.816070147107744504e+00 3.655714710790091360e+00 8.302914240863538353e+00 9.048836390350263770e+00 9.522289412251820906e+00 8.755502091267194587e+00
9.564180434495838767e+00 8.616807264380250686e+00 4.211559217194714044e+00 6.412806920424228174e+00 9.926713746357918922e+00 8.604768219839694865e+00 8.252400050596715886e+00
8.425222115057064087e+00 8.441071856896138925e+00 9.083396076724634227e+00 5.993680614038630949e+00 9.710531725769413924e+00 8.265633999928793330e+00 8.341168843000659194e+00
7.513155154596407925e+00 6.946868510066328994e+00 8.399806064214326184e+00 8.726194050256824042e+00 8.774242097858135025e+00 7.919231093070068006e+00 6.703814719246584453e+00
7.301709418771354265e+00 8.897454232138688468e+00 9.769140667864068206e+00 8.763640183698065300e+00 7.760455898471454006e+00 6.874815555062126826e+00 5.821848512087077765e+00
5.603224297643923713e+00 8.793108424557168235e+00 7.911617401152779117e+00 6.224571738871862436e+00 8.527011080327284276e+00 9.417173859577005146e+00 6.375741935734109411e+00
9.055676011499425471e+00 9.351709233203374438e+00 7.951133733602378406e+00 4.760946472921268047e+00 8.854293105875076009e+00 9.808406816400008665e+00 6.144245169488638858e+00
9.270931110985493717e+00 9.357916010946761176e+00 9.797421042910128719e+00 6.010471086569694421e+00 9.850488510396107955e+00 8.056838356408286828e+00 9.754650658891177883e+00
7.783297841249439131e+00 8.874689548566276898e+00 6.799283957956709479e+00 8.504224274723185317e+00 6.523251209125467298e+00 4.738282868602429865e+00 7.877309866005776762e+00
6.446684899869497443e+00 6.803699440743344873e+00 7.789147416002278668e+00 5.914827662072351444e+00 5.619094764596383129e+00 6.213961257754331058e+00 7.402519847955418619e+00
7.245686818621126513e+00 7.401281249395777806e+00 7.660614956025213473e+00 7.888353497152450267e+00 5.243359253732788439e+00 6.804527807128113892e+00 6.880782381363498068e+00
7.012333317102892316e+00 9.178307747862094246e+00 3.912188348879015454e+00 8.459317844732179736e+00 6.756487330030147120e+00 6.675755525009830826e+00 6.045454331268388160e+00
7.598371199656295261e+00 9.464183536961042975e+00 6.061869931025332114e+00 9.359812873897826790e+00 7.888001927848882211e+00 7.942427610305941243e+00 8.873914958450965784e+00
6.940735000964584067e+00 9.388746353461446148e+00 7.770094517658604261e+00 8.774984328924574584e+00 8.232418764926306309e+00 8.777128420593104607e+00 8.102962057344273106e+00
8.905026772289257764e+00 6.356117871203195158e+00 6.124548041686765920e+00 7.890337613563644936e+00 8.380360341524813350e+00 7.540230484376746034e+00 6.376700266330369793e+00
7.942884847438309137e+00 4.375251187209327597e+00 6.627397609143199197e+00 9.063053884395392501e+00 8.570830665074783639e+00 8.412992876747130921e+00 4.103934589255635146e+00
9.210830436253219844e+00 6.137033534433274262e+00 6.630293207224436713e+00 9.818739335738676743e+00 8.524809912611530649e+00 6.083277472123172380e+00 4.562380981935652002e+00
7.854932492968122126e+00 9.789718106339831749e+00 5.397775862063726393e+00 8.711514488055296823e+00 7.972153245230892082e+00 7.423916579772012803e+00 7.128011565461592092e+00
7.677413789724178095e+00 9.708267005582738918e+00 7.334530303935054896e+00 8.846038413735952233e+00 6.450155798531701734e+00 9.169080124841848090e+00 8.586920952181596789e+00
9.528779570337110982e+00 8.772839956547960227e+00 8.987599634510468505e+00 9.513871320823840350e+00 7.723643578183336800e+00 7.865322043118680995e+00 6.369873562937724998e+00
9.182032001525303855e+00 6.743131887770007715e+00 9.495148683575385107e+00 7.836238960698590716e+00 7.420873121142456341e+00 5.880895714363346904e+00 8.432254638763083676e+00
8.328940308058953690e+00 5.399906104872598256e+00 9.156006815433709534e+00 8.007332685509354064e+00 8.377456479096469621e+00 5.202968403056370761e+00 4.728699914383669878e+00
4.842817069705171562e+00 3.880128565257101592e+00 8.563770918045072733e+00 9.423742887353615316e+00 7.846815746263645863e+00 8.217679336080822239e+00 7.262608875312312584e+00
9.291370764188799924e+00 8.537944914405793284e+00 8.683302102985324566e+00 6.932372934408346232e+00 9.950495846896076912e+00 7.180679229735567937e+00 9.583051720295472364e+00
7.596345574921228305e+00 8.972458784180481928e+00 8.630804575008902191e+00 9.465761487273159247e+00 8.902887630696621812e+00 8.416745237126036727e+00 9.251236113071591660e+00
8.907926805117515556e+00 9.069510202697580681e+00 5.427052010383276226e+00 8.026405210375724408e+00 9.944089347421030567e+00 8.933107664062465147e+00 7.788386678338935276e+00
9.831002859110157033e+00 8.920675435248918816e+00 8.752593431682161196e+00 9.599457949997173500e+00 9.972221181112784549e+00 8.559947373815489868e+00 7.958027000253236949e+00
9.511612644128666361e+00 9.505919767224312977e+00 5.671199291207701165e+00 8.968554211285617583e+00 6.875664152810122332e+00 9.672024058670160684e+00 6.089761148026245685e+00
9.523709845168578880e+00 8.373548151988037702e+00 5.699390254609531858e+00 6.160188839868516730e+00 7.727080790396785304e+00 9.633929450381543802e+00 9.791803511025360507e+00
9.808338556853257728e+00 7.985016790522296404e+00 8.230790363239300689e+00 6.711802906463214313e+00 6.504231666253078359e+00 8.473822614498548234e+00 9.180097692795905928e+00
9.787929064352711706e+00 8.013312244823401542e+00 9.015001733624028901e+00 8.449185046626988438e+00 8.310997242211291436e+00 9.693141110179970710e+00 9.808780789624776730e+00
7.654077166625276263e+00 9.319150301123750424e+00 8.370838079775669627e+00 8.055628362148389954e+00 7.547874078452147195e+00 9.583724975814046587e+00 7.029284797185182398e+00
8.800788154880518022e+00 9.993506078101054513e+00 8.045207645343872116e+00 8.602983267423965685e+00 9.919710738988431586e+00 5.746780663864283767e+00 7.205056138163269175e+00
7.401062561959129482e+00 9.435852423152645940e+00 6.122030397140274971e+00 9.096081338216640333e+00 9.732174378339188081e+00 9.980428608831459769e+00 6.653501835492861005e+00
7.376929795588853978e+00 9.454933171432168493e+00 6.923764298785020088e+00 7.570559430407038271e+00 8.951764042467493354e+00 5.684524905237671177e+00 4.795297696703123336e+00
7.639314023515435537e+00 9.489026483096406395e+00 3.874168534253632501e+00 9.368272035670585751e+00 8.279428607444920374e+00 7.639612671814054679e+00 3.000082439374117893e+00
9.584025170706329533e+00 7.720571957218870018e+00 9.689718787939785472e+00 9.203025004252634034e+00 6.477273162896215020e+00 8.554645318763899553e+00 6.018437454129144548e+00
9.996933566109708735e+00 7.700831633597165826e+00 9.782228542345771771e+00 8.960229147255091675e+00 8.539925334731119477e+00 9.885232292549710920e+00 6.572733780651700997e+00
8.918918612394165280e+00 8.698121748343760729e+00 7.591374611354395618e+00 9.050996489444708359e+00 8.770262984999323663e+00 7.705588150430715544e+00 7.941695031899773660e+00
9.900942154197160505e+00 9.359705970238081818e+00 8.120473145199794018e+00 9.903196334094468867e+00 7.892353955213188499e+00 9.367664131897367241e+00 9.058700884096682060e+00
9.950178894233710380e+00 8.593757337561921616e+00 8.617475305020672494e+00 9.734414598614044678e+00 9.797393569911545086e+00 7.853213258576244193e+00 8.619394866275914779e+00
9.701006017728811770e+00 9.147191096498742624e+00 7.141251786616631847e+00 5.273667727549031348e+00 8.849413904819499521e+00 9.628986091232807354e+00 6.467863264683305857e+00
9.782214962034345263e+00 8.887221187892221153e+00 9.406430507467021584e+00 4.891497895175463739e+00 7.619724269899003311e+00 7.713085180801385832e+00 6.282528393693026736e+00
9.787547935860049009e+00 7.964720262097380044e+00 7.778122131249535443e+00 7.531999515728197814e+00 7.140624746469120154e+00 6.019045911558333017e+00 8.975839569201024659e+00
9.914173413949184166e+00 7.573010500264980571e+00 9.729531519347496271e+00 4.260386620738025876e+00 8.533063105386515801e+00 8.028820625294898150e+00 4.911793991211312438e+00
8.306620397618475593e+00 7.655661358341236955e+00 8.706075706818468873e+00 4.405576455164011307e+00 7.504401122783963096e+00 7.564429992714980067e+00 6.553827262558236555e+00
