log.prior	log.likelihood	log.likelihood.test.set
-1.305789315891275010e+03 -3.712725301395734050e+02 -1.534355734357234269e+01
-1.287783249239843826e+03 -3.698456207598958372e+02 -1.519090767355962157e+01
-1.290971972982060379e+03 -3.724830867635700997e+02 -1.522921697498375693e+01
-1.288896730612886358e+03 -3.717115544313375608e+02 -1.483537412272576717e+01
-1.285695454017469046e+03 -3.724853026508603762e+02 -1.455152829813044946e+01
-1.268643639496182004e+03 -3.717579186013994104e+02 -1.492166832662945808e+01
-1.276155364872656037e+03 -3.730642450953880598e+02 -1.515955107485353892e+01
-1.284383386727599600e+03 -3.730052040430155103e+02 -1.539116339050261217e+01
-1.294082876618449291e+03 -3.736778381690834863e+02 -1.588783385167118922e+01
-1.295179103945000179e+03 -3.712729648526811843e+02 -1.580653772326479611e+01
-1.295125609615747180e+03 -3.721094041723072223e+02 -1.627035571270909031e+01
-1.327406789825106671e+03 -3.704634314326913795e+02 -1.620166566459610635e+01
-1.320255062925754601e+03 -3.708519312720280823e+02 -1.614478030746948889e+01
-1.308433977558093602e+03 -3.708475046749941839e+02 -1.670652543764157372e+01
-1.305641338012228971e+03 -3.692831444776539342e+02 -1.634988190572309463e+01
-1.306374602071599611e+03 -3.717109025811766401e+02 -1.599169048592867171e+01
-1.305111048666428587e+03 -3.701805958061000297e+02 -1.575539379634588499e+01
-1.319919321109060093e+03 -3.707786732544766437e+02 -1.568075705333515657e+01
-1.312209169232150089e+03 -3.702270187278832054e+02 -1.585419748431630182e+01
-1.280287091619103421e+03 -3.699386616266062902e+02 -1.588853748258412679e+01
-1.300066070014688194e+03 -3.698364262004129728e+02 -1.609471471614011762e+01
-1.301371795848810962e+03 -3.700873598260490667e+02 -1.587913689024864539e+01
-1.311269483980378482e+03 -3.720744636877450375e+02 -1.567528001241407765e+01
-1.324807936391921658e+03 -3.697311645798677091e+02 -1.605261062469892863e+01
-1.328523015104458864e+03 -3.701334193486817412e+02 -1.651057881580072717e+01
-1.327999677636248862e+03 -3.726474481677186645e+02 -1.653916389019909161e+01
-1.333817356663592591e+03 -3.689226403302918129e+02 -1.692859960650267226e+01
-1.316745708546427522e+03 -3.682600080304830499e+02 -1.700061276679730327e+01
-1.305165593373529873e+03 -3.704789928576976195e+02 -1.721446911059763352e+01
-1.298375995658649572e+03 -3.704697340631861380e+02 -1.701764075013619504e+01
-1.304617973994458225e+03 -3.700111950506677658e+02 -1.727529028600673655e+01
-1.322853945648605304e+03 -3.675946028434961477e+02 -1.621236060633731313e+01
-1.312844732154749636e+03 -3.697161877053135868e+02 -1.613158354748750867e+01
-1.291442098926925382e+03 -3.696830995066318337e+02 -1.644899237199280151e+01
-1.276097152669378374e+03 -3.697630599621131751e+02 -1.623600904553831015e+01
-1.296234549358679487e+03 -3.676269972239335857e+02 -1.582100624314850279e+01
-1.289337150325773109e+03 -3.657273465879740115e+02 -1.595840926295213080e+01
-1.284857286578817138e+03 -3.665888200010220999e+02 -1.588722656573114023e+01
-1.282476768924136877e+03 -3.669488160020509895e+02 -1.596845672495030044e+01
-1.290703586900546952e+03 -3.677605927642354118e+02 -1.655948572772257421e+01
-1.301015962474178423e+03 -3.722526037319032639e+02 -1.565192167892197972e+01
-1.309517816498497950e+03 -3.685539128738289492e+02 -1.529482664906052491e+01
-1.303840819035849790e+03 -3.697879522917628492e+02 -1.533405777399030967e+01
-1.300890048085800345e+03 -3.680861407585157963e+02 -1.547376940108208032e+01
-1.302030879494863029e+03 -3.692102398170170545e+02 -1.551791002943244280e+01
-1.292444555749447545e+03 -3.695642004170947530e+02 -1.522605646743764396e+01
-1.292900591681674541e+03 -3.666724196770462640e+02 -1.560424598308850364e+01
-1.305788773166756528e+03 -3.679469046864519441e+02 -1.572395767697290125e+01
-1.317002590767095626e+03 -3.670398037525188784e+02 -1.575863862055453524e+01
-1.328758286567137020e+03 -3.672583341645515702e+02 -1.614382958560938164e+01
-1.306640748950961324e+03 -3.656607390373146700e+02 -1.593633236938129016e+01
-1.309424858135532077e+03 -3.669126474140443861e+02 -1.632840911783134175e+01
-1.311290989878946675e+03 -3.629112535348376696e+02 -1.582061172301379770e+01
-1.288930388705197402e+03 -3.663200021114554943e+02 -1.598170455379602117e+01
-1.291087496836729088e+03 -3.649237215995656243e+02 -1.572241109235508816e+01
-1.296803841905290028e+03 -3.685878814246636921e+02 -1.503597846129235904e+01
-1.301663580279835742e+03 -3.704629829419210978e+02 -1.536214052726757018e+01
-1.301728709374492382e+03 -3.696641085291731201e+02 -1.542984235676431126e+01
-1.318491492640333263e+03 -3.694674494786558512e+02 -1.584109284675511731e+01
-1.317901143415841489e+03 -3.703416941053213236e+02 -1.520651411798885988e+01
-1.297733470246664183e+03 -3.717952990178108621e+02 -1.579804967629513612e+01
-1.302819800239789174e+03 -3.735029642986226008e+02 -1.568476974037272953e+01
-1.305328345193001496e+03 -3.704981099547688927e+02 -1.596682456803540617e+01
-1.313301399127284640e+03 -3.716674071433486120e+02 -1.611075005159571560e+01
-1.313678789541731703e+03 -3.721855963794381523e+02 -1.649218944551358845e+01
-1.324270083782371103e+03 -3.715734608657738249e+02 -1.633952998592218364e+01
-1.324214197930544969e+03 -3.744026269970704561e+02 -1.703271927038429112e+01
-1.324430305123334165e+03 -3.714288146343274093e+02 -1.665731658539738191e+01
-1.332325668826266337e+03 -3.670446369033701330e+02 -1.638375872808259714e+01
-1.341330372540959615e+03 -3.691403409832767579e+02 -1.662191847647716259e+01
-1.340829934002488244e+03 -3.700810049395861370e+02 -1.670638796293968653e+01
-1.333238858864230679e+03 -3.705608989776742419e+02 -1.697623092356349161e+01
-1.335731515787867465e+03 -3.744765757543362952e+02 -1.714045320559353058e+01
-1.328023252943382204e+03 -3.736764806527877454e+02 -1.662397409983705643e+01
-1.316609233526319940e+03 -3.726174500299507031e+02 -1.680460498301169991e+01
-1.338912927698894464e+03 -3.719965798330514986e+02 -1.685861588067544403e+01
-1.328173021196095760e+03 -3.714582585001114694e+02 -1.649384144194709734e+01
-1.321448802705874414e+03 -3.714820090151554268e+02 -1.643408651088745387e+01
-1.328282713282406121e+03 -3.715745650955951760e+02 -1.639232930407979438e+01
-1.345703083003174470e+03 -3.722809651571671452e+02 -1.643505532170595984e+01
-1.337680096228320508e+03 -3.716321812955401356e+02 -1.604888054332474212e+01
-1.327091157960235932e+03 -3.705157963064549449e+02 -1.599530423808442947e+01
-1.319118956107240137e+03 -3.695038574757857077e+02 -1.585403150922462601e+01
-1.313640886724032498e+03 -3.740390313262594759e+02 -1.602816178835755068e+01
-1.306770068823398788e+03 -3.792378629436142887e+02 -1.557752577890789780e+01
-1.321964875305369333e+03 -3.791247748054951785e+02 -1.557368848302675701e+01
-1.324882828522404225e+03 -3.800540968973226654e+02 -1.527335578950160766e+01
-1.324287792000869331e+03 -3.803162037174247985e+02 -1.564015604658683856e+01
-1.309542115133941707e+03 -3.745013056044531368e+02 -1.560462849607864655e+01
-1.328006671136387467e+03 -3.745057450177631040e+02 -1.565000300754977047e+01
-1.319762828051187626e+03 -3.778883973455691034e+02 -1.553905294319500285e+01
-1.322680463206218064e+03 -3.764586630948715538e+02 -1.602735164867456774e+01
-1.314528836363834444e+03 -3.764111351787507829e+02 -1.606436926082480454e+01
-1.323719974914121849e+03 -3.727587265492830966e+02 -1.538534022971543891e+01
-1.306818257085945788e+03 -3.725628788764568640e+02 -1.562051575791582536e+01
-1.306554873086786756e+03 -3.741059164329401483e+02 -1.563453029824918872e+01
-1.311256119123908320e+03 -3.700176029537697104e+02 -1.544990548573758815e+01
-1.303819054379974659e+03 -3.694587539175259394e+02 -1.553887479907649549e+01
-1.282926835201361655e+03 -3.672146550295335601e+02 -1.580728587610096270e+01
-1.272483581833409971e+03 -3.672208672158203626e+02 -1.571396426620435705e+01
-1.285559518173253309e+03 -3.661843560305943583e+02 -1.565555156433265438e+01
-1.289351437832407555e+03 -3.659548963125118917e+02 -1.541248181616802526e+01
-1.279734816528047304e+03 -3.666437972743705132e+02 -1.557228695729435231e+01
-1.268935831011231357e+03 -3.712836264804202528e+02 -1.575227386664076334e+01
-1.259004066984747169e+03 -3.720244657438681770e+02 -1.485881368870354891e+01
-1.264500743518659419e+03 -3.686198587645221210e+02 -1.523392924799915704e+01
-1.273651373498817748e+03 -3.664577120342160015e+02 -1.543893694721040788e+01
-1.271952149094577635e+03 -3.675149703752080086e+02 -1.531022327435601937e+01
-1.244497382107361091e+03 -3.682159871365617505e+02 -1.546027849597268755e+01
-1.256868898177062874e+03 -3.691793727869601867e+02 -1.481620777383861309e+01
-1.251136537028082330e+03 -3.698438534377866631e+02 -1.552488632189627538e+01
-1.257426416193990917e+03 -3.702261396601391539e+02 -1.561151979934851397e+01
-1.261911214970684568e+03 -3.708814060061029636e+02 -1.583672555508582036e+01
-1.267921761792832058e+03 -3.692042794455924195e+02 -1.557619867875541786e+01
-1.259700937130123293e+03 -3.671157296837614012e+02 -1.595674341687310971e+01
-1.242290558133701325e+03 -3.677574419138093162e+02 -1.631858097387080875e+01
-1.235882549584142453e+03 -3.681544660662596016e+02 -1.636199140721734580e+01
-1.235654936630192879e+03 -3.681045017350553508e+02 -1.576633098105861563e+01
-1.242864884649502528e+03 -3.708445462638002823e+02 -1.598820409728580216e+01
-1.238005431514446855e+03 -3.713489276656860056e+02 -1.578040082152961077e+01
-1.237840332822162509e+03 -3.700884471526230755e+02 -1.591183892209517126e+01
-1.263895313193964057e+03 -3.696926732081785190e+02 -1.617799773155292087e+01
-1.248026766052543735e+03 -3.695709297047736186e+02 -1.632952106286052185e+01
-1.249511745558327675e+03 -3.710882262334599773e+02 -1.627009212894770940e+01
-1.256470602919403973e+03 -3.704184794698981023e+02 -1.606586079225482422e+01
-1.268261536970065208e+03 -3.723543292525158677e+02 -1.629681503832642875e+01
-1.284574876706117493e+03 -3.726807459696332216e+02 -1.631744391256191307e+01
-1.275354160126124725e+03 -3.712345497662607841e+02 -1.595581455368733259e+01
-1.286903101683473096e+03 -3.705909207433728625e+02 -1.574174999465753899e+01
-1.294285226337040285e+03 -3.714050617758858834e+02 -1.532001292155089800e+01
-1.285083207052039370e+03 -3.726009632817562647e+02 -1.530199190356029249e+01
-1.288599450807678522e+03 -3.731296154846378386e+02 -1.547104503415587828e+01
-1.281496064320706182e+03 -3.705898051852654476e+02 -1.511997087326781752e+01
-1.274636239460687420e+03 -3.702684792060849759e+02 -1.548486107843845616e+01
-1.275922843286011812e+03 -3.681730053163225875e+02 -1.525219747196197773e+01
-1.255081580555183564e+03 -3.704264549598477174e+02 -1.551726694937207185e+01
-1.239347229927725948e+03 -3.715874688861028403e+02 -1.573354427500663633e+01
-1.248835451463058007e+03 -3.711051490888160060e+02 -1.579774226354970779e+01
-1.253665782327406987e+03 -3.722381019046089250e+02 -1.661685359565456110e+01
-1.266440037830099755e+03 -3.745304020515426942e+02 -1.618760068911086591e+01
-1.245507618581400038e+03 -3.694359888602816113e+02 -1.651335900036792737e+01
-1.250948191814823531e+03 -3.700425897403129625e+02 -1.661398780033277944e+01
-1.253819242990727162e+03 -3.683949929187285193e+02 -1.651766286662174821e+01
-1.246207939757767690e+03 -3.663397314941671539e+02 -1.627228730137690604e+01
-1.245071239234520363e+03 -3.667615932011441373e+02 -1.612396251775177802e+01
-1.245024869850688901e+03 -3.687968125081338258e+02 -1.619792937503106600e+01
-1.247547769545002893e+03 -3.685438667916261011e+02 -1.584576346962688831e+01
-1.256832874941730552e+03 -3.688366497039572778e+02 -1.585151091754642039e+01
-1.263239007771229126e+03 -3.695108979823103823e+02 -1.578193674989935857e+01
-1.256217025192996971e+03 -3.685348774446302400e+02 -1.595379395829755254e+01
-1.261338716949512218e+03 -3.663646981143749599e+02 -1.594614812636817192e+01
-1.282672749157583212e+03 -3.644813684385554780e+02 -1.564124248352445079e+01
-1.283049240945332713e+03 -3.646138126591708897e+02 -1.596968775276019414e+01
-1.291859910274095000e+03 -3.650978793767205843e+02 -1.561094430212611428e+01
-1.286449120819019527e+03 -3.700078192067148848e+02 -1.570322370603216200e+01
-1.283610336904553151e+03 -3.661139868452267478e+02 -1.577120391732097460e+01
-1.287086058626404338e+03 -3.714312569209919275e+02 -1.539972137334248714e+01
-1.277884260356870527e+03 -3.734112334330420708e+02 -1.620176804810611770e+01
-1.274541231182774936e+03 -3.724531612367064781e+02 -1.536280045384944515e+01
-1.294596949568191803e+03 -3.731158654497302223e+02 -1.529510179760887922e+01
-1.298162034578407201e+03 -3.709032891407812258e+02 -1.599609486954653903e+01
-1.290002684530899842e+03 -3.729694611913172366e+02 -1.597969764766250478e+01
-1.294191915372804033e+03 -3.689939516947366656e+02 -1.632295880688957368e+01
-1.288241826995051724e+03 -3.702976056455352136e+02 -1.603791301396506697e+01
-1.279351090397087546e+03 -3.680247102984043863e+02 -1.637938221875901945e+01
-1.274551740692335443e+03 -3.685242199888958226e+02 -1.662992855249871127e+01
-1.288755528452812996e+03 -3.668581999967266256e+02 -1.640632360467418493e+01
-1.278263826858437369e+03 -3.639322239515371962e+02 -1.622202061077115331e+01
-1.281151451681275375e+03 -3.652503703732733129e+02 -1.610762861939386426e+01
-1.307963021750881808e+03 -3.660159209293493632e+02 -1.566876309034694259e+01
-1.303659156971566063e+03 -3.677475914460438275e+02 -1.574625184057310889e+01
-1.295275553006620839e+03 -3.671130371125790930e+02 -1.640504216017549766e+01
-1.320432176483215926e+03 -3.710106743304116321e+02 -1.596207207219009661e+01
-1.329049283254570355e+03 -3.710808264207533966e+02 -1.603882462528775932e+01
-1.321649886486536388e+03 -3.719722600961543435e+02 -1.584889015259585676e+01
-1.302669986614564095e+03 -3.733940030888894626e+02 -1.593781566423311347e+01
-1.305586678182957485e+03 -3.708281172230012999e+02 -1.656754053059393073e+01
-1.310971231970760982e+03 -3.714617931140697920e+02 -1.577351878329974966e+01
-1.316021945878053202e+03 -3.704526640449729484e+02 -1.593886201026595018e+01
-1.307131649972148352e+03 -3.700707210635044930e+02 -1.577924423238684426e+01
-1.310536355115885044e+03 -3.671409730280540771e+02 -1.556483333563542715e+01
-1.291944633574099498e+03 -3.675830429860864115e+02 -1.581638850937991947e+01
-1.301310995250661108e+03 -3.674561049580166809e+02 -1.651669888326151181e+01
-1.319560970515717599e+03 -3.683385963482858187e+02 -1.624928102391547213e+01
-1.331497477968987596e+03 -3.722417336332795230e+02 -1.626734123705145407e+01
-1.320130248132066299e+03 -3.717561619399206165e+02 -1.642775567417240268e+01
-1.337473584316578126e+03 -3.719844580580706861e+02 -1.654300796698308318e+01
-1.331516864649190438e+03 -3.694897645148716379e+02 -1.653942488020595647e+01
-1.323903650156280719e+03 -3.689876285760004748e+02 -1.570698034599686821e+01
-1.319806205443968793e+03 -3.707425087937343733e+02 -1.601144715502226745e+01
-1.303759774344896186e+03 -3.679993820243805658e+02 -1.583120424077196731e+01
-1.280734901166316376e+03 -3.674895270114366213e+02 -1.572698395636217583e+01
-1.284274436089481469e+03 -3.699419736631635942e+02 -1.675384539914628590e+01
-1.288050135276349693e+03 -3.688240006828727928e+02 -1.714021386859914742e+01
-1.291508742367162768e+03 -3.708834362976206194e+02 -1.736084690160436139e+01
-1.296928857472792970e+03 -3.681912926803486243e+02 -1.760764994685678175e+01
-1.297081622321410123e+03 -3.695456944540153472e+02 -1.743819661279002275e+01
-1.280463275998198924e+03 -3.724635367282217544e+02 -1.750593087166117812e+01
-1.274426402559109420e+03 -3.732067021119797801e+02 -1.701845050862689845e+01
-1.278575750841441732e+03 -3.726869874993560643e+02 -1.658885119615078452e+01
-1.284902212931425765e+03 -3.702005728833065632e+02 -1.663302948081204136e+01
-1.276043831408580218e+03 -3.784821035818198425e+02 -1.677957636809293263e+01
-1.273171056165662321e+03 -3.752383328692314990e+02 -1.676174407539335220e+01
-1.278497593982373473e+03 -3.747644722218672655e+02 -1.617193415334975271e+01
-1.287534707772509137e+03 -3.755587217766563981e+02 -1.630705305002126693e+01
-1.285843844592275445e+03 -3.769004160799714782e+02 -1.630595061292967785e+01
-1.282153103344928695e+03 -3.751226726707551506e+02 -1.642926641473562199e+01
-1.280079834561576718e+03 -3.790970156200349948e+02 -1.577271346416421238e+01
-1.300328870933471990e+03 -3.773473077824813799e+02 -1.625191824480617697e+01
-1.293344043052805318e+03 -3.739588247929528393e+02 -1.642042334379604540e+01
-1.287912317042859058e+03 -3.727559651070793052e+02 -1.631603834203932024e+01
-1.278848683260206371e+03 -3.732272046245761885e+02 -1.631227899703026196e+01
-1.249446507962539044e+03 -3.733257471415545297e+02 -1.613183568880825192e+01
-1.278214906372027826e+03 -3.731930264364488039e+02 -1.617789464898010010e+01
-1.293866832481912525e+03 -3.762794076787445192e+02 -1.597771419527791181e+01
-1.302224285583527035e+03 -3.727030629282492100e+02 -1.564657242917974145e+01
-1.287625326820185137e+03 -3.714269627179689905e+02 -1.573984862628989845e+01
-1.291998464167093061e+03 -3.712269221418545726e+02 -1.603242538237884673e+01
-1.310266407597360057e+03 -3.705648509734544405e+02 -1.625901802002650243e+01
-1.317306637622501512e+03 -3.722142012160077229e+02 -1.610349735187261899e+01
-1.315118813043620321e+03 -3.737632225829285062e+02 -1.575952734104930641e+01
-1.311277285074405881e+03 -3.710712972720051539e+02 -1.604027431705694084e+01
-1.317748412028056464e+03 -3.685833261885661614e+02 -1.584852493901288994e+01
-1.303975047020167949e+03 -3.689114065710732575e+02 -1.576476758676460577e+01
-1.300826703140673317e+03 -3.727389485380163023e+02 -1.523234964697292071e+01
-1.291398067480956342e+03 -3.686031333933515270e+02 -1.556273050036378436e+01
-1.310898657058201934e+03 -3.707230266513799961e+02 -1.592599714691263557e+01
-1.307317195736071653e+03 -3.711292138736251331e+02 -1.562772319393226894e+01
-1.294418408777831928e+03 -3.714973204372956843e+02 -1.522999695673485121e+01
-1.305066233951311460e+03 -3.735671279578730264e+02 -1.536403842768098116e+01
-1.296054748378224076e+03 -3.758881710079609206e+02 -1.557894869905317137e+01
-1.312081106895243465e+03 -3.746518782511398626e+02 -1.570394814775215764e+01
-1.312862193125006343e+03 -3.744001647987663546e+02 -1.601918987285287699e+01
-1.317918201602812587e+03 -3.733275957150616478e+02 -1.573022061224162371e+01
-1.311031346769887477e+03 -3.720493557169112364e+02 -1.590831533204695347e+01
-1.314411856325325743e+03 -3.727661848986576842e+02 -1.575137816122716572e+01
-1.297497442890655066e+03 -3.699534306668248291e+02 -1.628148513673002640e+01
-1.289645507087129317e+03 -3.689841290102448284e+02 -1.640175873925696237e+01
-1.288791580353915606e+03 -3.691431388695349369e+02 -1.641106536036355124e+01
-1.287705929957392982e+03 -3.706459652522592023e+02 -1.694247847057209810e+01
-1.294756865438783734e+03 -3.689413709762969802e+02 -1.679988861621225738e+01
-1.304859056941349536e+03 -3.716952059407955176e+02 -1.636145025249723517e+01
-1.299211471298603783e+03 -3.705881365867784325e+02 -1.637454119588753088e+01
-1.293017358654880809e+03 -3.742543166740663310e+02 -1.595027797428423355e+01
-1.293243725457707342e+03 -3.754110552650752197e+02 -1.616009957460011037e+01
-1.287986654146750425e+03 -3.758197090197104444e+02 -1.556929541569820685e+01
-1.288205421519208812e+03 -3.767585593488952895e+02 -1.538637650108583443e+01
-1.283650363100730601e+03 -3.780030945864313026e+02 -1.582123147728177059e+01
-1.273446190753893461e+03 -3.768627097705443703e+02 -1.593893676186988273e+01
-1.281032885609263303e+03 -3.729559779133033999e+02 -1.627217434642534499e+01
-1.278335035879018051e+03 -3.716166138368685097e+02 -1.632548059071288549e+01
-1.287262695551147317e+03 -3.719868250659837940e+02 -1.610213799426725245e+01
-1.306441780068494381e+03 -3.724460274044702146e+02 -1.595784646313586563e+01
-1.292073952149139359e+03 -3.708223087433836440e+02 -1.632887561139182253e+01
-1.301964157783411338e+03 -3.709663083809754198e+02 -1.645844934807109894e+01
-1.304342521061285879e+03 -3.692394947599702846e+02 -1.631056184836617717e+01
-1.313853546666218563e+03 -3.702153190107156320e+02 -1.575290748300275823e+01
-1.310820130491197915e+03 -3.692391487641252752e+02 -1.602593988741168118e+01
-1.331771638388786641e+03 -3.716787070832453992e+02 -1.559834587804877515e+01
-1.325204843558859466e+03 -3.721942487694993815e+02 -1.669391449987136866e+01
-1.323524008600754996e+03 -3.701990303876950748e+02 -1.629485970918145199e+01
-1.330311302855138365e+03 -3.719106396216217263e+02 -1.609745791445985219e+01
-1.330803496069616585e+03 -3.725976469896470462e+02 -1.659205821104910683e+01
-1.313399075377956251e+03 -3.715550059067553548e+02 -1.655153420870126979e+01
-1.307083298281423595e+03 -3.743492383663382839e+02 -1.626558783725641888e+01
-1.303323057624254261e+03 -3.759750264404804057e+02 -1.549262426056563413e+01
-1.302878298816653569e+03 -3.754849312252983964e+02 -1.543441027167358470e+01
-1.307718852204888435e+03 -3.704961777012643438e+02 -1.544309814631333211e+01
-1.322644655641598547e+03 -3.672366166766365723e+02 -1.512428600295655201e+01
-1.328796972046645124e+03 -3.686054273680063034e+02 -1.485758373803179211e+01
-1.334920337327385369e+03 -3.715654338031970383e+02 -1.502710410264631946e+01
-1.348200525238105911e+03 -3.724320681031499589e+02 -1.468648922899143372e+01
-1.331464512205924393e+03 -3.721250011128054211e+02 -1.488290727040026695e+01
-1.329882862693825928e+03 -3.719820437015005723e+02 -1.512228234347409739e+01
-1.338063578116685903e+03 -3.717391567081581343e+02 -1.509390839008779039e+01
-1.342894094809671287e+03 -3.713652677183349624e+02 -1.507817436375648867e+01
-1.329017571101567910e+03 -3.739956125500523854e+02 -1.577305126560531789e+01
-1.334087724306440123e+03 -3.723449893616725603e+02 -1.559885619799808865e+01
-1.328521552168797598e+03 -3.710016012460305888e+02 -1.570481092591464289e+01
-1.336975647172110257e+03 -3.693110579622734804e+02 -1.597343824551415992e+01
-1.318875334762121838e+03 -3.706359728869935566e+02 -1.578457206368585730e+01
-1.324607924407300743e+03 -3.704552829442278039e+02 -1.611089566081537328e+01
-1.316496727018975662e+03 -3.724822093447277211e+02 -1.611102713591648694e+01
-1.296778808389594360e+03 -3.733295693617168354e+02 -1.607966044629000635e+01
-1.302636508152569604e+03 -3.703881078929823616e+02 -1.660207713962518028e+01
-1.301298030485869049e+03 -3.722054444660140575e+02 -1.654086389540563573e+01
-1.308526546275836381e+03 -3.688105820335870249e+02 -1.589751214556201830e+01
-1.304535329800403588e+03 -3.678758474788660351e+02 -1.666084589317418363e+01
-1.302323481524670569e+03 -3.672635951600221915e+02 -1.606244612960398399e+01
-1.318850052682296791e+03 -3.666995280352876421e+02 -1.564806449280717970e+01
-1.314539864457024578e+03 -3.661134855591770929e+02 -1.569220687336098763e+01
-1.305494176274830352e+03 -3.693823729593001417e+02 -1.563873323883248645e+01
-1.292228876896510883e+03 -3.692225181507706111e+02 -1.637127662173710974e+01
-1.304454834003478709e+03 -3.687964515809671866e+02 -1.614069303113720366e+01
-1.292385610336308218e+03 -3.717392674133564014e+02 -1.583656685643262563e+01
-1.306266866459437551e+03 -3.712695109793133383e+02 -1.608045521259023758e+01
-1.281164382821907338e+03 -3.658805756866174761e+02 -1.597133637532388661e+01
-1.281417811055324592e+03 -3.681316376212224100e+02 -1.580921032107113433e+01
-1.273906252613934839e+03 -3.697232567372120684e+02 -1.578168853369851377e+01
-1.272702757936448052e+03 -3.689518280935340613e+02 -1.579587686219522880e+01
-1.269763870842566575e+03 -3.711252074794485907e+02 -1.589368036715717381e+01
-1.265154050158079372e+03 -3.718678861348287228e+02 -1.588669656053826884e+01
-1.267491318121089535e+03 -3.716971896359228822e+02 -1.588071177033691583e+01
-1.279408918179835155e+03 -3.697245873088860435e+02 -1.552345271284218597e+01
-1.264804079914609929e+03 -3.724890625061247533e+02 -1.592360750900502353e+01
-1.289458354685976019e+03 -3.720940735419104044e+02 -1.589847936280457930e+01
-1.296511175081687043e+03 -3.743732245834247578e+02 -1.589635374350550023e+01
-1.295456300278675144e+03 -3.743710669157009647e+02 -1.576185913524713555e+01
-1.286058644652415524e+03 -3.741363214907535166e+02 -1.540420084237146625e+01
-1.278520364079337924e+03 -3.722344844361608693e+02 -1.517856441085692154e+01
-1.259636993900743846e+03 -3.720383571427710763e+02 -1.540298138390420490e+01
-1.263572284821485709e+03 -3.737305267332550329e+02 -1.583112100845821146e+01
-1.268777879590091288e+03 -3.693550791315501556e+02 -1.591426491927995812e+01
-1.264008125317677923e+03 -3.708568573265688997e+02 -1.568398586371418446e+01
-1.240028293863381350e+03 -3.717011510036234085e+02 -1.719603385748766300e+01
-1.248581077935414442e+03 -3.725620061014515159e+02 -1.636311526623154577e+01
-1.245272206603959603e+03 -3.742936880432937983e+02 -1.629470188986519474e+01
-1.260014293262101319e+03 -3.729231742705887314e+02 -1.534696277031380873e+01
-1.262803403276160225e+03 -3.741251160076898259e+02 -1.597304167788118434e+01
-1.235525012764956955e+03 -3.760926968746346120e+02 -1.542571027360975222e+01
-1.243470192325532935e+03 -3.760756255756468818e+02 -1.529195463731284121e+01
-1.239247787813317018e+03 -3.743096527367289923e+02 -1.530937792911103656e+01
-1.254926177684352751e+03 -3.741600348924141031e+02 -1.603301644381181745e+01
-1.261614247458191585e+03 -3.725805998840128268e+02 -1.594299344332534929e+01
-1.259339268300899676e+03 -3.714254848193559724e+02 -1.618526620033813401e+01
-1.262736984562549424e+03 -3.715516407935652978e+02 -1.608733720354456409e+01
-1.238457181244782078e+03 -3.697262706537278518e+02 -1.612368273630738713e+01
-1.252417985535476646e+03 -3.706409754078010792e+02 -1.596795715605554733e+01
-1.270425742758602837e+03 -3.705812094204922573e+02 -1.596931991995998601e+01
-1.263890518312633503e+03 -3.729305275863872566e+02 -1.580285248865334324e+01
-1.245528616123202937e+03 -3.734228398259634787e+02 -1.587105718714525437e+01
-1.239733196057127770e+03 -3.750496214533492321e+02 -1.621504698176229908e+01
-1.241011179629887920e+03 -3.748700569582319986e+02 -1.638699607675917491e+01
-1.245995758916778186e+03 -3.755408321002229286e+02 -1.628272015665794470e+01
-1.256077453063632674e+03 -3.759442505412187074e+02 -1.616741557132348817e+01
-1.267957418767450918e+03 -3.735232964794784607e+02 -1.579853214134467976e+01
-1.260833741986954465e+03 -3.748060803842341215e+02 -1.576538697824827295e+01
-1.232727784488669386e+03 -3.738311657470873115e+02 -1.545615086880434319e+01
-1.240063565674991878e+03 -3.748762756022446183e+02 -1.594572839748491333e+01
-1.236426135391540129e+03 -3.737334332117949316e+02 -1.591495099590821383e+01
-1.233730906853396618e+03 -3.723875062600576484e+02 -1.628664782857373439e+01
-1.240346760744328549e+03 -3.715402298991617158e+02 -1.614216382089676927e+01
-1.236539662573718488e+03 -3.676994776305790538e+02 -1.604499556631233759e+01
-1.228853443166919988e+03 -3.703663146686262735e+02 -1.620394098993756415e+01
-1.223515214886855119e+03 -3.708513609847206567e+02 -1.658966477440128529e+01
-1.236670294180174096e+03 -3.716340744308070612e+02 -1.653651653297919211e+01
-1.239089669552559371e+03 -3.704687763033710439e+02 -1.638605957140606506e+01
-1.230177373610152245e+03 -3.680559477075328800e+02 -1.614785197451706722e+01
-1.235690719617306740e+03 -3.662702420177657814e+02 -1.586318714872538749e+01
-1.226796633457743383e+03 -3.691489443413900631e+02 -1.637980815790155020e+01
-1.230106186922897678e+03 -3.687354301641715892e+02 -1.651880720302983718e+01
-1.234556823991207011e+03 -3.686319854887140082e+02 -1.583401197221090229e+01
-1.249492240826379202e+03 -3.685995091246000470e+02 -1.575155242222695051e+01
-1.248198771694650759e+03 -3.668887901290688660e+02 -1.580030217126926573e+01
-1.255663192686237608e+03 -3.665125119351174021e+02 -1.591427549278495235e+01
-1.255530860945927998e+03 -3.684590344357739014e+02 -1.585380561976484159e+01
-1.251038960149544891e+03 -3.664394099467722299e+02 -1.577458240095322139e+01
-1.252550990765497545e+03 -3.669697819708504767e+02 -1.631858389643082319e+01
