word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	
8.785873635865334208e+00 6.070724745440124970e+00 8.344732018840606003e+00 9.846615700650849234e+00 7.157787308011111627e+00 5.877062016942002032e+00
7.013660701573064316e+00 9.734490062712632508e+00 7.347444846018227338e+00 8.898635093417022190e+00 9.324482516634514440e+00 7.596613346589483839e+00
6.541601714430258951e+00 8.203705697270912367e+00 6.079014664380979482e+00 9.169423854939571683e+00 8.333693498155845703e+00 6.808678448401689565e+00
8.026010519261234322e+00 7.271430035225625588e+00 4.763366297738613753e+00 8.266579899174750778e+00 8.425266504712686455e+00 9.440988147704839406e+00
9.981945090635370832e+00 8.174014269806185951e+00 4.457004630206149898e+00 9.030142514766044570e+00 8.794717844757876435e+00 6.616561398054424892e+00
9.755528415240405593e+00 9.421954727718821587e+00 8.256673818050044744e+00 6.953001501252301431e+00 9.808972075242456512e+00 9.773976098419504766e+00
8.127398424737126703e+00 6.986415668752529839e+00 7.130335400654742806e+00 9.483824527533629478e+00 8.426657675634945832e+00 5.813018627255174486e+00
8.819296007815099259e+00 9.041732776474052713e+00 8.135292008470260683e+00 9.198486651020949978e+00 8.787741591942882735e+00 8.787196457930150473e+00
6.122646760393902987e+00 8.606081349500664501e+00 9.355235036946517369e+00 9.296175966629277809e+00 9.423631639202664445e+00 8.762529680634385088e+00
7.722812943665145369e+00 6.543948223673118569e+00 7.312524029344873888e+00 9.749039408530215667e+00 8.852159848457901603e+00 6.417471584980646959e+00
8.954231760884168168e+00 6.513565108637424217e+00 9.526116750726149718e+00 9.518288690919090911e+00 8.555505888695916994e+00 7.271851463110500902e+00
9.828223992864229430e+00 9.641827736985014496e+00 5.633798721393000086e+00 7.607205278724083364e+00 7.847966878589403450e+00 9.881941502553535983e+00
8.565823951718471108e+00 7.834216451107023360e+00 9.453797113173653344e+00 9.675030215149579504e+00 9.531594565394872376e+00 8.930502005853661274e+00
8.684340986492074421e+00 9.865486759259248117e+00 7.932352904047668574e+00 8.424440716796931738e+00 8.710067921540270319e+00 5.523681332232406760e+00
8.240049944590216668e+00 8.108698478704903678e+00 4.864378381895797965e+00 9.331379973145255136e+00 9.846536490177905776e+00 7.529944786807222457e+00
9.005221562479558628e+00 6.021680687918776087e+00 8.359109058827121075e+00 9.972209991671851625e+00 8.920858280227392356e+00 9.695340992737460084e+00
5.024972828172734829e+00 7.353635227616502235e+00 9.400510832100428260e+00 9.662588542988510554e+00 7.894385340301951715e+00 6.703397679143833443e+00
9.486154089217132324e+00 8.673231565320387304e+00 8.530019045122191557e+00 9.413563839021628965e+00 7.639947644715228137e+00 9.347613138484168971e+00
8.649253245141984792e+00 9.840995335245676046e+00 9.531364294935904979e+00 8.215231339864280002e+00 9.599348657379133343e+00 7.625396796845272718e+00
6.543100982221766060e+00 9.514108110444979616e+00 9.083780693428806785e+00 8.190490941175777806e+00 9.955190127446071457e+00 6.806032090985757677e+00
7.730533773761120386e+00 6.932275000094836770e+00 7.738303864640250218e+00 8.858857200351849315e+00 8.470838982400323403e+00 3.991896784853644853e+00
9.764028446130859962e+00 6.345032748835542691e+00 7.353739880796470452e+00 9.986749585688496467e+00 8.374800908495204865e+00 9.446247745905825610e+00
8.898205968598460913e+00 4.543501322076815896e+00 8.055202389897191395e+00 9.671156528938309904e+00 8.125685928176551442e+00 9.364696325246903541e+00
6.953557250857370420e+00 6.342679952224067108e+00 7.885862806368988842e+00 9.840097526606063738e+00 9.361162521618370036e+00 7.788793457881353355e+00
9.742524416892052841e+00 7.878505999536102422e+00 6.747972640109066056e+00 8.915841993334538529e+00 7.302951343185442035e+00 8.640532990747761488e+00
7.169282389767153596e+00 7.626284685944032304e+00 8.923567195054960877e+00 8.887812541844837710e+00 8.259604161176714143e+00 7.408957972966504713e+00
8.548209435386155519e+00 8.141808379539504870e+00 7.200238686809828259e+00 9.369707020414685061e+00 6.702979198615492074e+00 6.947189621644701774e+00
6.919651289850191844e+00 5.818157871648999446e+00 6.888720667331842407e+00 8.107445660930416409e+00 7.828080548843558972e+00 7.638708412353484078e+00
7.907297379308038110e+00 4.956871117433731655e+00 8.063239913148937177e+00 9.452143723028765265e+00 7.504965800331874881e+00 7.246234852003325955e+00
8.247381845689604418e+00 4.933880867163511041e+00 8.929949045503210669e+00 9.274329310596762355e+00 6.805660425083482679e+00 4.936916130663131952e+00
6.666811869848396910e+00 9.322622067448673278e+00 5.511488790301661389e+00 7.819092849884864194e+00 8.116123147373878410e+00 3.726558829922045568e+00
7.425352596251147297e+00 9.682296791309051187e+00 7.581192491409120215e+00 7.810551269116380979e+00 7.885178696511838226e+00 3.493139724755784936e+00
6.673086076498467634e+00 8.930609405741133600e+00 9.379317017643566956e+00 7.697692955696824768e+00 7.985094856822516185e+00 6.480193247358241315e+00
9.605352122550737448e+00 8.858159530195779396e+00 4.508060561276583833e+00 9.848653283671247038e+00 8.909267501826368729e+00 5.713647728441723750e+00
9.548993894172721042e+00 7.353521112351716127e+00 5.074808439815099881e+00 9.456340940234042591e+00 8.642201139149426226e+00 6.615222561269352042e+00
8.677368388946717914e+00 7.610003149173097725e+00 8.826507360654110457e+00 9.401248760295942475e+00 9.706820794791328311e+00 3.942159895178166451e+00
8.047746267001764764e+00 6.875544988425763115e+00 8.921356178384998614e+00 7.534767204759231340e+00 9.668111509648618096e+00 8.092302903038772754e+00
8.147286574119926073e+00 8.323344634313496471e+00 7.227380643559531137e+00 7.206108354171202990e+00 9.659929875267593502e+00 8.724928009217746805e+00
8.875677493153693476e+00 9.440220608957520909e+00 6.157950860324886477e+00 6.110392422772764398e+00 9.573011527405679288e+00 9.245340093444218255e+00
7.610323968030242803e+00 7.967340854747295253e+00 7.795323747412822968e+00 9.613791977342964756e+00 9.996654941942988870e+00 8.071982115571771033e+00
7.246026838386419477e+00 7.484484914725942239e+00 5.529968388458831541e+00 9.090977373676352613e+00 9.968459919457561824e+00 9.787693708451136843e+00
7.409614591365107472e+00 9.328000758598232522e+00 7.817599273906322921e+00 7.989665261131191798e+00 8.499204962844499889e+00 7.190649455963239234e+00
8.255853751202986146e+00 9.852093602407350659e+00 8.374529242108442517e+00 7.890872350591699558e+00 9.203590739834128343e+00 7.703104470271929571e+00
9.017251339154416456e+00 7.890402970641066105e+00 8.255772591012274120e+00 6.153262127025778128e+00 9.791154931395759320e+00 7.887083558866208932e+00
6.279487400424877741e+00 7.702011426346750511e+00 4.621793906382884565e+00 7.489049973524831039e+00 9.946443810025893839e+00 8.123760736777121849e+00
9.446990582718949980e+00 8.367825664943804753e+00 6.176239791984941441e+00 7.155502839442427820e+00 9.773186439137004911e+00 6.778351577985330501e+00
9.976153780390848880e+00 7.655620563545535440e+00 4.104915614492834486e+00 9.293828899552504907e+00 9.678999179263479746e+00 8.433951483053794718e+00
9.188847540883747556e+00 8.779605607146793389e+00 4.168466041067592442e+00 9.889010919753303597e+00 9.703802660169170480e+00 5.520113315833559575e+00
7.683442156231358844e+00 9.225496820463492398e+00 8.213709379859960080e+00 9.958822325839941314e+00 6.853817813745255449e+00 6.301911076152168611e+00
8.026473226432843333e+00 8.001702689714520034e+00 7.940029169217611482e+00 9.956978554972973683e+00 7.181858082710619762e+00 6.686674966539291276e+00
9.678639872210172967e+00 8.855899212470948356e+00 6.906707640588319208e+00 9.301607943210919771e+00 9.470519621674615252e+00 8.651893463630004888e+00
6.934054722611733723e+00 8.359725194700493134e+00 6.453441794687104327e+00 9.768129935304067146e+00 9.682996422767267575e+00 6.509972616219746655e+00
9.084895828542826735e+00 9.118129585714479290e+00 9.116459778146079884e+00 9.793489343004683434e+00 9.910559634922027072e+00 7.288395511875360278e+00
8.873810625480947678e+00 8.452030900302704097e+00 5.046595612292814614e+00 9.812921462568265696e+00 9.981073160688433532e+00 7.568794024657537811e+00
9.316704039613048494e+00 9.666950987837482856e+00 6.115110000972217463e+00 9.896147582894574413e+00 6.742534568553570473e+00 7.765890383312576972e+00
9.313926383506968776e+00 9.324563865358738823e+00 7.931626551434006522e+00 7.782312918700872828e+00 5.449715271695714236e+00 9.659177750119244621e+00
8.868062567739789515e+00 7.981919123781515246e+00 5.562779861428922779e+00 7.676963790454833791e+00 5.491571745096944568e+00 8.331829831689638866e+00
8.325805665945949841e+00 8.117413360763109154e+00 7.035190355655866590e+00 8.278924711206277820e+00 7.432507685563318311e+00 6.599821151833963562e+00
9.641981287292031411e+00 7.350245879361060553e+00 7.894436394379307664e+00 8.498057292933127727e+00 8.142558351843712572e+00 5.186807561630248031e+00
9.996830939834708829e+00 6.482229702330687182e+00 7.833472695680361753e+00 9.873873792718226738e+00 9.233611357561283484e+00 9.776737117578623071e+00
9.458628290595346044e+00 7.092594253933569348e+00 8.278856341230669713e+00 9.966313560254700832e+00 8.261650223808631566e+00 9.336657625285202045e+00
5.957092586019969715e+00 6.672776549364860088e+00 6.586230424192899058e+00 9.812893553391909052e+00 7.456547352980803289e+00 6.692171482955938444e+00
8.542439882732631773e+00 8.869823734481091293e+00 9.970211171343388301e+00 8.404930145867091085e+00 8.559798307556356178e+00 6.961314914950374799e+00
8.670547574885413056e+00 7.665284604941136948e+00 8.920503509768114014e+00 9.112832424097446093e+00 8.362958599096584678e+00 7.792838371244810602e+00
8.979704257061788653e+00 8.562793599358707652e+00 9.318429865239655996e+00 9.226495631613069293e+00 9.825470236079171471e+00 7.243319472901349698e+00
8.833634509138063251e+00 3.648791033709926079e+00 8.365374507500275669e+00 9.193438953524301738e+00 8.719208427767723535e+00 7.850433044602660004e+00
9.842511121567593335e+00 8.602206302407747529e+00 9.811559049768245444e+00 9.512313156701232231e+00 7.637446335146703014e+00 7.392238739541822312e+00
5.720378923909588131e+00 9.755925076108203697e+00 8.283246477687656650e+00 9.843361196504361033e+00 9.352752719890828459e+00 5.212340888657364779e+00
8.414569665266228071e+00 9.051267579275268815e+00 8.150126382512745238e+00 9.947333408599643434e+00 8.341131744809242576e+00 9.914365497987731146e+00
6.926092181357331512e+00 9.318370656896144411e+00 7.520247988737693845e+00 9.841172807698006508e+00 8.053566517975804473e+00 8.930576879985549610e+00
8.462496500192123960e+00 7.952281229910921567e+00 9.623218841013022384e+00 9.221659573711342262e+00 8.949993668496301069e+00 9.904906567364285763e+00
7.509157461913979148e+00 8.633358651022629005e+00 8.927609193065668691e+00 8.266229632548395045e+00 8.848353227669917942e+00 6.724721129344597870e+00
7.441297209168040716e+00 6.957110574405635184e+00 7.840664521544994159e+00 8.947427370703557870e+00 8.921489285234862621e+00 9.311063182437861130e+00
6.950777997100236583e+00 7.667951381250082576e+00 7.789091570330232805e+00 9.754656124884160562e+00 7.159287874119019790e+00 8.951849945451458623e+00
6.030382688905937094e+00 8.068989576258630336e+00 8.616889144529519484e+00 7.514020901679781872e+00 8.066130886327117722e+00 6.280592648895449770e+00
5.849339042270959688e+00 9.822636947504751248e+00 5.799869542871945782e+00 8.645677359900375336e+00 7.829928653050298948e+00 8.830927480898832727e+00
6.500754406693823206e+00 9.253056928691298921e+00 9.570826229639365579e+00 9.489393826498085716e+00 9.375281944752790864e+00 7.587667290122515951e+00
9.031891512355795015e+00 7.897519593344794586e+00 5.911702376852942642e+00 9.455137342128750788e+00 9.781147956641518704e+00 8.619396337294956467e+00
8.565105596398241872e+00 7.453539345390040260e+00 6.457464589358156815e+00 8.909141410440884812e+00 8.859886627939511428e+00 7.651762321973467174e+00
9.919970600608921885e+00 7.656044692698166010e+00 4.595314070336913304e+00 9.145366037092202305e+00 9.066303105936315276e+00 8.377465526340035495e+00
4.982920210940434025e+00 9.327539221857703566e+00 5.090282896700887960e+00 9.340218907710340801e+00 9.732447081671356415e+00 8.221841852729893318e+00
8.098513707165089670e+00 9.312149720550122467e+00 8.122941811077657448e+00 9.259126603303641900e+00 9.476564746817469853e+00 5.820377547200733304e+00
9.103419586545852482e+00 6.893930431989720553e+00 7.811586905745512510e+00 8.917378619700325970e+00 8.867022275873068793e+00 5.701794126412157659e+00
9.866031846180957743e+00 8.520036012997440622e+00 8.046632330896949625e+00 8.561174428237869449e+00 7.393916185899602311e+00 7.733692790369842918e+00
6.925100446190070258e+00 9.018439021716897486e+00 6.480851133063926461e+00 7.265648626215926775e+00 9.506244821592543914e+00 6.628445473248562259e+00
8.090209385963360589e+00 8.544799533869312569e+00 7.570073679906482944e+00 9.153224806155826343e+00 9.951936642972629699e+00 9.663308852939154647e+00
8.983948600092096726e+00 8.527647141784115092e+00 7.794264397415707535e+00 9.573784666902110274e+00 7.968813022832917703e+00 9.232584255696313136e+00
9.340982970800196128e+00 9.141800481415369717e+00 9.464153500066291969e+00 9.950101968546139375e+00 7.581909565709221255e+00 8.144489786560136224e+00
4.114644030749648351e+00 9.246480765648385614e+00 9.501941710599002278e+00 9.671619454793798809e+00 8.930853576534751426e+00 6.915842729112570808e+00
8.151089252611116720e+00 9.930012232111355530e+00 9.043512618121045676e+00 8.985816555376400672e+00 4.910683229535337091e+00 6.463112431053148477e+00
5.853800280975415937e+00 5.661086919598354861e+00 9.271444763541849099e+00 9.673606828912635791e+00 5.226427866099854214e+00 9.099455862402045625e+00
8.125179553195083670e+00 7.646765228094319689e+00 9.945676448184045171e+00 8.584005834863191353e+00 8.135426225321676696e+00 9.985859641719752489e+00
9.003645141226556348e+00 8.927638845951136659e+00 8.686247185879981458e+00 9.995503877487301736e+00 8.644730424681169367e+00 4.049561110746981996e+00
9.380602855919720540e+00 5.281542486247460921e+00 9.373482978917742514e+00 9.705495750642739949e+00 8.039919060974812126e+00 5.038559166863149308e+00
9.610995363022453830e+00 9.489928503458516573e+00 7.080646610907178840e+00 9.402574589232475688e+00 8.034192898861128640e+00 7.438896072732540610e+00
5.792223165470250734e+00 6.269495190922265593e+00 8.379582646893991793e+00 9.792589210347282247e+00 9.668144895447257525e+00 8.972536453539957435e+00
8.312668225863665938e+00 8.221595015425039676e+00 8.272336625280978240e+00 7.779324135374393379e+00 9.610561176278373807e+00 9.641954543337886818e+00
9.839996046971123178e+00 8.907624500712120863e+00 9.827023562626106212e+00 7.159629355938941231e+00 9.952864221965530334e+00 8.957643038823343673e+00
9.845661354868891380e+00 8.955730212065752482e+00 9.552244317961935849e+00 9.635585227457953650e+00 6.788402573567455356e+00 7.089455014479302264e+00
8.827153283561100849e+00 9.415365562329673921e+00 9.829734392962464540e+00 9.038140361746689777e+00 6.472712388706983511e+00 8.430178826633433431e+00
7.781723672154808646e+00 9.572610103349223465e+00 9.969279210432233640e+00 9.514554195072319587e+00 6.787408637810377066e+00 6.611801617884504267e+00
6.219776195887290804e+00 9.206370365892087904e+00 9.251733246567512836e+00 9.689714489150093257e+00 8.498602814376923220e+00 7.008709408152521192e+00
4.901437992508961727e+00 8.976825094965450447e+00 8.590377398250831575e+00 7.872924463853792965e+00 8.280877557915999887e+00 8.769424294845300949e+00
5.259929645403897069e+00 7.471132623480860602e+00 6.490860779121716106e+00 9.521051599799720933e+00 8.668494946696757353e+00 8.937186412180146533e+00
7.988277708210516082e+00 6.941692978580134010e+00 9.469767094835066956e+00 9.168909460929462796e+00 7.460556817475639590e+00 8.656738447183530027e+00
6.252655168212623238e+00 6.179150432261747206e+00 8.272163003971161999e+00 9.822380843882763557e+00 9.811037697569256366e+00 9.607795158904526289e+00
8.513154555489018449e+00 7.987190876313281507e+00 9.303460952222224023e+00 9.598124589744283952e+00 9.722317053750037630e+00 8.436729019163690779e+00
9.665913592939215704e+00 6.124455188090434099e+00 8.807058330993745798e+00 9.252379569849033203e+00 9.372155362887189867e+00 4.607883097695048669e+00
7.850311884234603355e+00 9.900155382761884226e+00 6.272804124448973617e+00 8.935712711122508978e+00 8.668423285974620640e+00 5.904541813979787612e+00
6.214085662370600005e+00 6.985279928974380326e+00 8.027458076970292566e+00 8.802498512984358925e+00 6.600159688615894638e+00 5.952860553019081458e+00
5.236552315032489524e+00 3.767341397088832977e+00 8.182040197366596601e+00 8.081995068582417119e+00 8.143470673598358189e+00 9.360803656086428504e+00
8.969468185294216411e+00 8.946825844334622246e+00 7.976475208691661045e+00 9.145792725261660649e+00 9.751619363499267834e+00 8.442879473209377039e+00
8.087683095918826837e+00 8.450629872724734426e+00 6.438529487974991028e+00 6.790840881055868472e+00 9.601063695318902802e+00 9.693559389913430024e+00
9.236706573014213717e+00 6.085793265906790594e+00 9.693948145164279495e+00 8.319294037865260449e+00 7.868124599239937567e+00 4.084478316063697712e+00
8.635002136451904065e+00 9.808921305399804780e+00 8.885673593568343520e+00 9.961261199037590330e+00 9.394714244616253040e+00 4.509236185817052878e+00
7.528101728234247503e+00 9.964254598354184367e+00 9.982187494055290600e+00 9.815920962076670975e+00 9.249099081737213623e+00 6.013657343749149398e+00
9.351308498460980445e+00 7.887285405693785556e+00 9.520572875522448797e+00 9.376601147167702877e+00 9.900011697238735309e+00 5.935352864518385729e+00
8.512961304788966288e+00 6.207951203133008633e+00 7.834373253432168838e+00 9.314724058166270027e+00 8.838083709816977773e+00 7.247249373726033284e+00
4.897260150583431226e+00 5.223850325818781393e+00 7.924347381441517513e+00 9.343567714446821881e+00 8.752387686085677743e+00 7.623085831069746021e+00
5.326428969628585364e+00 5.617874067320098419e+00 7.194037392583158663e+00 9.494735121107506615e+00 8.799575492049122261e+00 8.043399592470045434e+00
9.055554742609302821e+00 7.465156831862591602e+00 9.768382306548689442e+00 9.449090914990238232e+00 9.857702230704177282e+00 9.687264996585412291e+00
9.155814385679040157e+00 7.949032387490643004e+00 5.848539716699665547e+00 9.758258269930060180e+00 9.472532071216786420e+00 9.728144127753061809e+00
8.550308342792028782e+00 6.623309488130576739e+00 5.381131458666612133e+00 9.111103056259874933e+00 9.526983116555843623e+00 8.152213846545185660e+00
9.135880174404105603e+00 5.903962298997378788e+00 6.449938478592730284e+00 8.959568214041965462e+00 8.800356786739842008e+00 3.798918595884926752e+00
6.369722311595838349e+00 8.603802196460017981e+00 6.888445002259073746e+00 9.280412989307825100e+00 9.642670989883026067e+00 4.636713186218340610e+00
5.260064497473621259e+00 9.597713639636820560e+00 6.082648424525599395e+00 9.806657863493491334e+00 8.291724794352067107e+00 5.246397632296967650e+00
9.731487407317473526e+00 9.965532486782741728e+00 8.745637629898194376e+00 9.441641226111670449e+00 9.822693908586781930e+00 7.464866487937073636e+00
6.160945521694501714e+00 7.201923658072646006e+00 7.954881201503775756e+00 8.095466000632548287e+00 9.555909395190804290e+00 7.218368166049076606e+00
9.633254756267199070e+00 7.055843383719638595e+00 9.564753518225492357e+00 7.125632944578232042e+00 9.152900996023483060e+00 8.482176066233908074e+00
8.538577982119454290e+00 8.771866793547332009e+00 8.838833838889698313e+00 9.262638844316677833e+00 9.252842987883754589e+00 7.533243880173039031e+00
5.029638896697422368e+00 8.947657908107988334e+00 7.383137412684103396e+00 9.049902498824486941e+00 9.838305887641167757e+00 6.070449213141939637e+00
9.955471398839629060e+00 9.034098492117808021e+00 9.030807959592536349e+00 9.796595348082803412e+00 9.695888345990342216e+00 7.158869383976901091e+00
7.318369580555664555e+00 7.898291639033703682e+00 8.262031001507644135e+00 9.047252356938642492e+00 5.911601113167407107e+00 9.934305290337938743e+00
9.686178531567009031e+00 9.667853906321360213e+00 8.457920940007390698e+00 9.412018037015048577e+00 9.612617767475434505e+00 9.755151727707831455e+00
5.756490414480877504e+00 7.873669330137222921e+00 9.825060626189639379e+00 9.759200413760801496e+00 8.981569587857638481e+00 5.125679953027059810e+00
7.487000950105441532e+00 7.278921936303831330e+00 8.837682922485941006e+00 9.557831760141793254e+00 8.712030043246510758e+00 8.534547102258033036e+00
7.575095454893667757e+00 4.188615270679103553e+00 9.260886937493431503e+00 9.306833451829415793e+00 5.708195450582024932e+00 8.755684212478243467e+00
8.064644566019403271e+00 5.154052551882311484e+00 8.629534909437195367e+00 7.168972928073334749e+00 8.404671436996112632e+00 9.511179394046900271e+00
9.018057603424427526e+00 6.501310737981174981e+00 9.209811365225654356e+00 9.452461122865305043e+00 9.773286073103701455e+00 5.740932062679450887e+00
8.167195077754772825e+00 9.694347906390538228e+00 7.686072647363548782e+00 9.887246181349802043e+00 9.942739450697365200e+00 7.857943064679604461e+00
7.897433496856465673e+00 8.864813836667092772e+00 5.911914630014392102e+00 9.667907800305552968e+00 9.914874332858122585e+00 8.093607804445088760e+00
6.274825176872781185e+00 8.784401513518035998e+00 4.695107450165420637e+00 7.533946038458065431e+00 9.476394395762017808e+00 7.978746322178487560e+00
5.665209311261407699e+00 7.088700359363501846e+00 6.997203602938943057e+00 8.213031652565556229e+00 8.717962547335988077e+00 6.864540562653315803e+00
6.182982311229874739e+00 8.442342812429227905e+00 5.095396659188997646e+00 7.270888477833853614e+00 7.912739914032947297e+00 4.652581964734161524e+00
8.484311298032281456e+00 9.765287543814300975e+00 5.055487271290414419e+00 7.513668662597895676e+00 7.869268920267678880e+00 8.817173387629747339e+00
5.656503083721135638e+00 8.637716052472335093e+00 8.465998981890820119e+00 7.783178140525275346e+00 8.380144516764985951e+00 7.234984821231519092e+00
5.912645056925793341e+00 9.960070368857870449e+00 9.220482837450173719e+00 7.969627243518024429e+00 7.363799185186286067e+00 7.126819548643534397e+00
8.045849485007392943e+00 6.627219200307081337e+00 8.935666167425104334e+00 9.734973072484693901e+00 7.185291616629884359e+00 6.606470976760906666e+00
5.363286156608049637e+00 6.159757625416693472e+00 9.005835864248210143e+00 8.508635074027825596e+00 8.419341416307700499e+00 8.760994500258362905e+00
6.695847160438439083e+00 9.036425805476458351e+00 9.346931577982616091e+00 7.565645500411435798e+00 8.141351552532652747e+00 8.840950373846343524e+00
8.242281955136942173e+00 9.728414105946624701e+00 9.800567881844404639e+00 5.552194796256809894e+00 8.554025604714233566e+00 6.952234353652512411e+00
7.339362118294807225e+00 7.367831759827418558e+00 8.860840294780985005e+00 9.086325954218356316e+00 7.618728550918653752e+00 7.119493236748157372e+00
9.054351302807807755e+00 7.206558991492364896e+00 9.713111878838113000e+00 9.592315225794568079e+00 7.603879448854096168e+00 8.391309657696963242e+00
9.663187206700527554e+00 9.722095805202151553e+00 7.071944802854175371e+00 8.945589000837772531e+00 9.975731159112861235e+00 8.952029853976910090e+00
8.307218684437644995e+00 4.839451068250443910e+00 5.897966287477726333e+00 8.745349416848430479e+00 9.655696098280394324e+00 6.631100466322662257e+00
8.737111057072077358e+00 7.974995160166902686e+00 7.907411427442583296e+00 8.333499093209645991e+00 9.145464745035909004e+00 8.156352657877080858e+00
9.607072571366543912e+00 7.288781242146341377e+00 8.614910416946310434e+00 8.225015959633353191e+00 8.810275196979690193e+00 8.869539052366469889e+00
9.907063601654837015e+00 9.102595714713434205e+00 9.256406887064354549e+00 9.939061149143261886e+00 9.294710207382909317e+00 8.697435324471733509e+00
9.995004487855926101e+00 9.558001744217239803e+00 9.777469743864202201e+00 9.392170577736871806e+00 9.329524341667681853e+00 8.995890235945902091e+00
7.954315060538004190e+00 6.370537864159866004e+00 9.334294625246993604e+00 9.672032178925029200e+00 9.359318123115015098e+00 9.577153430549193658e+00
8.726394216945994486e+00 6.911577212014861082e+00 7.479498878121858318e+00 9.332032845936671706e+00 9.424174950300802323e+00 9.226487436519251517e+00
8.197032849916052299e+00 8.491629764796817526e+00 9.447177907601023605e+00 8.434315323224407024e+00 9.957180512629475899e+00 8.251185747778050583e+00
8.412885936464927994e+00 8.703051060022737317e+00 8.669611163238617024e+00 9.051815015867257230e+00 8.110919333376148899e+00 7.402154667463374693e+00
9.845734624239685928e+00 9.410390804075682070e+00 9.627034266698139220e+00 6.828968519977797413e+00 7.059043411139448665e+00 6.466070756071389702e+00
5.259236901407704501e+00 8.547575549861431199e+00 8.816411974994702305e+00 8.444352853396962288e+00 6.202502977008514939e+00 6.509094948719366336e+00
8.048478437259850793e+00 9.855410166856655607e+00 8.456809840363114006e+00 8.394293057353330312e+00 5.152821627320934184e+00 7.709380216740816749e+00
8.397468575957605097e+00 9.434712381420105487e+00 7.638024447988197352e+00 8.365583609184101377e+00 9.677913299708842843e+00 8.591024413637313728e+00
8.260355605320292227e+00 9.213338809142403107e+00 9.883261841784813484e+00 9.105613338595437867e+00 8.094265626431903726e+00 8.930997304928460778e+00
8.503120310689503469e+00 7.372513971618649187e+00 9.733896274157991968e+00 9.457579045773796267e+00 8.802839687670875435e+00 7.930967033683964829e+00
5.399967656993544196e+00 8.265709817391728720e+00 9.053363626084312443e+00 8.487927461603552715e+00 8.374665355605523942e+00 8.497649413175786037e+00
7.948743998699039359e+00 4.833765091877998188e+00 7.243500620332914863e+00 8.878091967559186060e+00 6.266073725734439215e+00 8.610829084366265818e+00
7.661376986253645605e+00 6.076571641524398437e+00 9.956037141664777934e+00 9.487488788247942395e+00 9.320360915678350011e+00 9.188744380742768669e+00
8.211677985691062887e+00 4.899874400282353548e+00 6.232349667903180013e+00 9.175471523009695929e+00 5.296990152109575689e+00 9.731971462319872757e+00
9.123815988635577412e+00 5.995315541986236063e+00 5.606873998823062699e+00 9.325494376922856432e+00 8.604625727070644103e+00 7.117559439574153046e+00
7.605321035118356221e+00 7.822708429095834859e+00 8.730852009003408298e+00 9.908841703594669426e+00 9.222115658616250045e+00 8.751046019952250177e+00
7.206521624547339577e+00 8.240208535033097803e+00 7.365046178204009308e+00 9.920032086493174361e+00 9.154261021264627374e+00 8.312720416934935130e+00
7.862543353778066901e+00 9.623535096806248745e+00 7.133585758024222123e+00 9.286290871524455426e+00 7.362018734850206414e+00 6.602437130952123923e+00
8.484749628447715963e+00 7.029876458333253808e+00 8.401217520995171384e+00 8.718241822763673099e+00 8.954181719685093910e+00 6.120963188939512634e+00
5.917577299502623234e+00 8.650953017077478435e+00 9.827532583402549093e+00 8.077881539804980804e+00 9.943487892638403380e+00 6.879767740345463345e+00
9.169539969185162676e+00 6.642618576979065992e+00 6.710851644225483525e+00 9.969977614088747941e+00 7.483037659982386458e+00 8.775430756274932520e+00
8.214550298921487581e+00 8.714648693032412297e+00 6.808611128932720469e+00 9.465483436769524417e+00 8.943822518711215253e+00 6.520127513287053311e+00
7.724835768376970613e+00 9.152458161115490043e+00 6.315969937642075926e+00 8.903559565793800701e+00 8.440367579333981851e+00 7.406644151501257767e+00
9.263259337927991055e+00 4.309777617519483073e+00 7.298123103981724036e+00 7.193243150275449693e+00 8.965825792747150302e+00 7.367801093780011357e+00
9.073087902795331061e+00 9.783073598733292187e+00 4.947279079528434487e+00 7.324014348870308666e+00 9.799963343366982826e+00 7.500848875224678025e+00
7.582596491575144704e+00 7.876195838900259538e+00 4.357381729105471280e+00 9.664545834996530971e+00 9.471821746463350067e+00 7.745087585390123763e+00
9.111663452922650563e+00 8.920134382047475441e+00 9.129283334076809808e+00 9.137223566791133678e+00 5.631123334512889045e+00 7.474670323800467031e+00
6.250511975700834277e+00 9.490081805722576647e+00 7.780660138440875784e+00 9.136067051781013859e+00 9.625480529603262170e+00 9.414586052154261253e+00
8.036329040178237904e+00 9.896055648234952429e+00 8.068069369663506407e+00 8.822572804216866516e+00 9.700824123299975454e+00 8.480666028153299507e+00
7.876263626862365363e+00 6.752598245092424456e+00 7.238483448695772537e+00 8.449822553374525924e+00 7.239867088456453104e+00 6.616321921384856530e+00
7.505189362731955249e+00 8.269109617819283997e+00 9.533407424887668569e+00 8.954205778200821086e+00 9.144692932682351838e+00 7.788868177344657084e+00
7.041747584232455281e+00 5.988206183339699784e+00 5.800151266985022147e+00 9.965666565945195288e+00 7.316311314843664704e+00 9.306860553720301965e+00
4.416978288968969935e+00 7.932535803541262531e+00 6.876724612732989961e+00 9.204671756037704711e+00 9.029869718675488599e+00 8.542242795043469172e+00
6.623149559913880324e+00 8.994733599034965721e+00 9.639852030866309818e+00 8.836486686212900565e+00 7.683086641302576680e+00 6.839430863796854609e+00
