word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	word.concentration.10	
9.113014159714452944e+00 9.818876818232757486e+00 9.935507362579285129e+00 7.415509498400924215e+00 6.583278004370302305e+00 7.554028103135399519e+00 8.363436960322895075e+00 7.789957219935644162e+00 8.656406542003628246e+00 7.614082468017045358e+00
6.379963340895857371e+00 4.434018445116507223e+00 8.569315899228030275e+00 9.534140641366807500e+00 7.501677124737836877e+00 8.401861625482986540e+00 7.367689012654449421e+00 8.426584741013577684e+00 6.984386158322356764e+00 9.137129349470541229e+00
8.899464520763896047e+00 7.644565532701215638e+00 9.559060519721848337e+00 7.773552853477720070e+00 8.879682529349862463e+00 7.806432453653167514e+00 6.066567693967392039e+00 7.769868071760756223e+00 7.112135400484881131e+00 8.767957291149651056e+00
9.985930340766243418e+00 7.044117961171459719e+00 9.361296389908618565e+00 9.371950499678192159e+00 8.376814372923904628e+00 9.405694615238360257e+00 9.951954767331201879e+00 9.863071309869424041e+00 8.355930832627743499e+00 8.143170459784196069e+00
8.055044044026454131e+00 8.772090139211224269e+00 8.839599943220717293e+00 8.255091555486931298e+00 9.783335456837123800e+00 8.778371395236561625e+00 9.920710188341757885e+00 7.323399362415409897e+00 8.223867116883392114e+00 9.427624150774281730e+00
6.882349313987331740e+00 7.804356667521583191e+00 9.472995081128290806e+00 9.505088073947561611e+00 9.175737715176001785e+00 8.571244316074787761e+00 8.840243606716464697e+00 9.187716013943999727e+00 8.567443307744529335e+00 8.976880002137475500e+00
7.263628606200623672e+00 5.679552479440495460e+00 9.358271115522617478e+00 8.252940303979327652e+00 9.437464370181908535e+00 8.936156332520942769e+00 9.631084068919330221e+00 6.474417016142893111e+00 9.042191828913672680e+00 8.958325376519066907e+00
9.963741807676182560e+00 8.634704630163660966e+00 9.568495087040478353e+00 9.920571723577467083e+00 9.553636677470189298e+00 9.739769002386445607e+00 8.910558426786231223e+00 7.953416588294617284e+00 7.670584323028399432e+00 9.130264958892400529e+00
9.094890627895276580e+00 9.650947398705966407e+00 8.311648143256061161e+00 6.346013418112523397e+00 7.609205368818128257e+00 8.213522692703925543e+00 9.130604553444493732e+00 7.069826662123771754e+00 7.980180028156075522e+00 9.298712335117414796e+00
8.499747098165235215e+00 9.685561960226896971e+00 7.233151511590254934e+00 6.666708115934212309e+00 9.681576297082715499e+00 6.386069475585959943e+00 9.896175889715769003e+00 9.508300978038400686e+00 6.794350994490305773e+00 7.895877391291678649e+00
8.067559102920309755e+00 8.003981999349150556e+00 7.590615048450596980e+00 9.139167363977520608e+00 8.771848303742252995e+00 6.013907160283111786e+00 8.666373395565369009e+00 9.733343023353686618e+00 8.466589209966732810e+00 9.662891715225791600e+00
8.826079383696843195e+00 6.196338151194152211e+00 7.590272223693212084e+00 7.182822791352091230e+00 9.779071143540106092e+00 6.502951903626744468e+00 9.814466285958280523e+00 8.472695777839694742e+00 7.991561709073150332e+00 7.542414266352635011e+00
8.556181080937836470e+00 7.782883004361504931e+00 9.263961167538564467e+00 6.010960988535835270e+00 9.991673410239105380e+00 9.704770059625102974e+00 7.532830173193106660e+00 6.848488793650084894e+00 9.458776652485546776e+00 6.468095091055864110e+00
9.544837392766835293e+00 6.728992009888811410e+00 9.893496731508614417e+00 9.253241264097987084e+00 9.819748359927414683e+00 7.589617496929335516e+00 6.925906337704363480e+00 7.105747104259729774e+00 7.785566771150775445e+00 8.199541748430736021e+00
9.160575028955776133e+00 8.550268613029484044e+00 9.635261738131568165e+00 9.776670344814471392e+00 8.639113951637142463e+00 9.392004474635569977e+00 6.588937436270270176e+00 8.786103712491815543e+00 7.669675503544261197e+00 8.299207505181692923e+00
8.863944711560300505e+00 5.176380250529903471e+00 7.570761853283849874e+00 5.904549135964376028e+00 6.895040540689360675e+00 8.808986187074678398e+00 8.950042742044516331e+00 9.130262120251245506e+00 8.482840262993981639e+00 9.662860386096278731e+00
9.492302554431267581e+00 8.522138078229438918e+00 9.041266737792557961e+00 9.217931934725427823e+00 6.249118051737136526e+00 8.610580104688533964e+00 5.931492213235282307e+00 8.152206421049427831e+00 8.944828839887909666e+00 9.418477568711196568e+00
9.914731389657095662e+00 9.222417584625608455e+00 8.855827078757744886e+00 9.668319394055071569e+00 7.515808139132843735e+00 8.214223111068426064e+00 6.006512856743671414e+00 5.452918253795230541e+00 9.034120311940608161e+00 9.756610401054304660e+00
8.847227958444392470e+00 9.666625364344460181e+00 8.198615486378288963e+00 8.949666892680202324e+00 6.488220007743862539e+00 7.260534038318064987e+00 6.185312492033909315e+00 6.267658007099152329e+00 5.946542671586495743e+00 8.910525355916941947e+00
9.170199072887088576e+00 6.987541698996373007e+00 9.669708444578612117e+00 6.251192749045618946e+00 6.816446995774157358e+00 8.461407967253787632e+00 7.364069164522600630e+00 5.424328631478636531e+00 8.020018135049339136e+00 7.058124107052506702e+00
6.994849859290429350e+00 6.905800709474816834e+00 9.673585212944939116e+00 6.688099099956242632e+00 9.297760100900500646e+00 6.445892420606145201e+00 7.468537273412227506e+00 9.108377255114527671e+00 8.972256091884275975e+00 9.445484329263468481e+00
8.597226815233453223e+00 8.041936514098402711e+00 8.698348040856618724e+00 5.638508171509953648e+00 6.652480725202820189e+00 4.972074910765733158e+00 6.729259996383792242e+00 8.855204704846293851e+00 8.230988610820931584e+00 6.185591843712395566e+00
8.404680035798110183e+00 6.686508241305808120e+00 7.893547593207586033e+00 5.680575750748278807e+00 9.871385026962718356e+00 9.149543034325386515e+00 9.621013599916997450e+00 9.513754424925888742e+00 9.952783002077266516e+00 8.818276651323170512e+00
8.121457643776613722e+00 4.002665443652678512e+00 8.857680326247967528e+00 7.737691035944088469e+00 9.576620417919738060e+00 9.334199329171667614e+00 9.446466782907926074e+00 7.400976960100495106e+00 9.203506335181137032e+00 9.673244488456942847e+00
9.689202879944758706e+00 6.175912587175706570e+00 8.100314650803406735e+00 8.787883720601001869e+00 9.088676004906035999e+00 6.209175842950911850e+00 6.762764929283028081e+00 7.881657680017831957e+00 8.843514555998030602e+00 9.163361302876245063e+00
9.175787467244058249e+00 8.635711821843152336e+00 7.676300395319043623e+00 6.784529709034676337e+00 6.631271383531974095e+00 9.761802057264517885e+00 8.688147519497912086e+00 7.250659365774621001e+00 7.708424457982400391e+00 5.410379333791510703e+00
7.379463077662258286e+00 9.522366066543758834e+00 8.841460085320054674e+00 8.561789780310464337e+00 9.698044412900109990e+00 3.819550582938126659e+00 6.051911871953656430e+00 5.041506383452949436e+00 9.661125158655391232e+00 8.843175753008798878e+00
8.247018994045594908e+00 6.611532860529114153e+00 8.677482436765748375e+00 7.069343580574838803e+00 9.142091199194828377e+00 4.133250339208130342e+00 7.874885347681014558e+00 8.458317002225667736e+00 8.668273496191952532e+00 6.703731410254868628e+00
7.333842502404211317e+00 6.455624600173591965e+00 9.551664283911302178e+00 7.839768858153005837e+00 8.916576480497898416e+00 7.737590939723435035e+00 7.166747309119733345e+00 7.863879090101078440e+00 8.552129414908341332e+00 6.498772869708423272e+00
9.482894489660770532e+00 6.292063790480139751e+00 7.600382423186673009e+00 7.754423902405307878e+00 8.510527331541929641e+00 9.335101138327580372e+00 9.873250686965214129e+00 7.925148358334634047e+00 7.577058527936260113e+00 9.599434360702041147e+00
7.582864325119380133e+00 7.320754513382606632e+00 7.260737874586170371e+00 8.334617952228782656e+00 9.623161774507284605e+00 9.791065996936554328e+00 9.801848307863401999e+00 9.601822185056017034e+00 8.706669494061539893e+00 8.679974479197634096e+00
8.586609710782987293e+00 3.981578022353459811e+00 8.334205165910285373e+00 9.051735150632739035e+00 9.962712085894516179e+00 9.751370452622326823e+00 7.942995075718021880e+00 8.395140689589144500e+00 8.127999372309121284e+00 7.553632969057714419e+00
9.087294456989505775e+00 5.134593614369604708e+00 8.775650926650365946e+00 7.167625972335412321e+00 9.937206433188450205e+00 7.595204678768635809e+00 7.158686033203353283e+00 6.491052125903936876e+00 9.000921368873727957e+00 5.847095266843646222e+00
6.585012439299276821e+00 5.281293497155195915e+00 8.111692243368485933e+00 6.584413466872072185e+00 6.479848189491055344e+00 6.763145717835636006e+00 9.014455373974460173e+00 5.710535666911562558e+00 9.406844805671784826e+00 8.863859897936519516e+00
9.423516877752573961e+00 6.513310879186976265e+00 7.469198388762897878e+00 5.846953364778940454e+00 6.741616897200382930e+00 8.923519799063967639e+00 7.022937509315091198e+00 7.712183663635695297e+00 6.220678438995784099e+00 9.983998697530171995e+00
9.807528234451023508e+00 8.368082465511687218e+00 9.656391011848519668e+00 9.819653668714794392e+00 8.404979973830448259e+00 6.392978774589450630e+00 6.116593233667421359e+00 8.988849535504300547e+00 6.530616955670883073e+00 9.423442303976070633e+00
9.836154369020174926e+00 8.645229538829813265e+00 9.046358700322333135e+00 6.679939137655160231e+00 7.473971916089727330e+00 6.531295300130755876e+00 7.550734990521503320e+00 9.129347321949479621e+00 6.151243198638359999e+00 9.884456771979206025e+00
8.922108447645268114e+00 9.944731497236693585e+00 8.739956561424532921e+00 9.195632163574421369e+00 9.403081868093110529e+00 6.135946676011919010e+00 8.820602002185754742e+00 5.183231515548071933e+00 9.637289643545603468e+00 8.806720081443613068e+00
5.066465086733318302e+00 9.175336986133324046e+00 8.507932788916642508e+00 8.596689924162948415e+00 8.408663362382261752e+00 5.831478140205890170e+00 9.902549757708008826e+00 5.946005782350594515e+00 7.411621509671006969e+00 9.421393977402559017e+00
4.131703935462656574e+00 9.942246581022688545e+00 9.472192949455440214e+00 6.608422076507929788e+00 7.769396767183144981e+00 5.927520941823210876e+00 9.585738539317365081e+00 6.974683569517049264e+00 8.875409061050556048e+00 9.109219042381294429e+00
3.747733590886152655e+00 9.796619800782341514e+00 9.645152637632882886e+00 9.658473843646246948e+00 9.229277944813379264e+00 4.768672986354336452e+00 9.912461143648378936e+00 7.412137045633709675e+00 7.567531233574936067e+00 8.881158904708032154e+00
6.788115956782412752e+00 7.385967394074336667e+00 8.583725369674578332e+00 7.811088165554067153e+00 8.228764548864258899e+00 8.062164052163302230e+00 9.543819146265004605e+00 5.942360206937314260e+00 6.316703218952109289e+00 7.555939263241499226e+00
8.245546707153192045e+00 5.943420000465978958e+00 8.938289149968612790e+00 8.305928567961947451e+00 8.636499278687635339e+00 7.941782484411221255e+00 9.845303209574046477e+00 6.778154182850385290e+00 5.843718840672429415e+00 9.499720683829657730e+00
9.480856995801360654e+00 6.986687511571020082e+00 8.791220101353717453e+00 9.957396885894166161e+00 4.730279770164482755e+00 8.711823200909591947e+00 8.988990124728198694e+00 8.482942770307875691e+00 6.860394083243683383e+00 7.585019922070138421e+00
8.012798208699726032e+00 8.327365495631150694e+00 8.057371505886878893e+00 9.888540987834051776e+00 8.178000219096229984e+00 3.323038351975246663e+00 9.831731725411737344e+00 6.899380978965384159e+00 9.471503409117021377e+00 8.749617539138156985e+00
7.671789992573039285e+00 6.639276749059392024e+00 8.427524579536008531e+00 9.108716919512151122e+00 9.909319155660547551e+00 8.564670984440587276e+00 9.833843378235094690e+00 5.072048029326040819e+00 9.887283876154249640e+00 7.990239108552397163e+00
5.547667375572626014e+00 6.707612273367752564e+00 7.998163273334505163e+00 7.799861021217900259e+00 8.645899870992591829e+00 7.933823438678943241e+00 7.894879613064338386e+00 9.357670290575223149e+00 5.122021897678494362e+00 8.062247283451505098e+00
8.345850300396632448e+00 9.057502984069968122e+00 7.957394605469414017e+00 9.485190979656513477e+00 7.623975800343469444e+00 5.959235856066166015e+00 9.768481742793246880e+00 9.461694518668792853e+00 7.762891523196197241e+00 9.587550959995853717e+00
7.376752487035316719e+00 5.932660565929321450e+00 9.259081855183788790e+00 9.404026125838258920e+00 5.795393509095079665e+00 9.426534741241859194e+00 9.332003199137217209e+00 5.522129753855780976e+00 7.719267308413612305e+00 6.381895892459852782e+00
6.221091979170690678e+00 6.621242657455131742e+00 7.540258041741996209e+00 9.060894881146298374e+00 8.871838700302408398e+00 6.046926800026182214e+00 5.180004809301549606e+00 6.506853698583786816e+00 7.363342605923496542e+00 6.533834559214602322e+00
5.296114124059990047e+00 7.170865235938149951e+00 8.197721214438468351e+00 8.696621185401987475e+00 6.363630273315973085e+00 8.254180489150609645e+00 9.937328879451044372e+00 5.562298278951529618e+00 7.173325657770546648e+00 9.303974284327635402e+00
5.412309285069489384e+00 5.945965240252805373e+00 6.161587876788011009e+00 5.843344273575045378e+00 7.357415813381981806e+00 8.057069278698030246e+00 9.876643219364611426e+00 6.322148409022104509e+00 9.333313496173051504e+00 7.047302652452155591e+00
6.542717477757028277e+00 7.857696177622140787e+00 6.116750519452244461e+00 7.965471646874750178e+00 9.569548897236018092e+00 7.972020374771008555e+00 9.487901730081787832e+00 7.171761804156250086e+00 6.311756084713326942e+00 8.724279821948904612e+00
9.310078325405747535e+00 7.752736811196365707e+00 9.937995647299530333e+00 9.833648543085717009e+00 7.039388392005879957e+00 6.511534767287347591e+00 9.158951014727092499e+00 9.654870183579916443e+00 6.781721238533655161e+00 6.351111220278323977e+00
8.680305489316729961e+00 8.662683982007468586e+00 8.764000591560099807e+00 8.643115999031014240e+00 7.433156412813143987e+00 7.849344758753231233e+00 7.978264943577763724e+00 7.443260369615137151e+00 7.326242940088028455e+00 6.650850113515557993e+00
9.066929414232694384e+00 9.395546513000079258e+00 9.007689312785597480e+00 7.938559824080877902e+00 7.923678133354981057e+00 9.850881067285495618e+00 7.433605197990052815e+00 7.247486579046942268e+00 7.468346956914798440e+00 6.397660372538180873e+00
8.904557938114795235e+00 8.160878418445054905e+00 9.601248015988611328e+00 8.494169143084214113e+00 9.685475695148410225e+00 8.159015401168266735e+00 5.821799612017136027e+00 5.425407213031159692e+00 6.758150179485488351e+00 6.332896425307429134e+00
9.803859294670445479e+00 7.456560619302423198e+00 9.280545295304216680e+00 8.569710316389681282e+00 7.214170232899209445e+00 9.729758427196310677e+00 7.754722684871883764e+00 6.502509490850739482e+00 9.735916647530409307e+00 7.665880423993007398e+00
9.831701763549927975e+00 9.485171608087785700e+00 8.681848808802843820e+00 7.559137170683541740e+00 7.107034669044735686e+00 9.927460651561037963e+00 7.884152268781687845e+00 3.993740116767897863e+00 7.872495971554216432e+00 7.946863568976436198e+00
7.885720846449515875e+00 9.900651329077735596e+00 9.120878793646459926e+00 9.067354911084070324e+00 8.469385539904722648e+00 9.212219205368098685e+00 8.028641171785116271e+00 6.829523509452004149e+00 6.419997896460314379e+00 8.541845226503113508e+00
8.998803757549925564e+00 4.868648396242950760e+00 9.055166655734566916e+00 7.841725885562011555e+00 7.285109663728966289e+00 9.249176708761016386e+00 7.881943377463462852e+00 7.295825524794778971e+00 8.679834369081044443e+00 9.845430212263856617e+00
8.137705965951008480e+00 9.602462351811077212e+00 9.651330242691912531e+00 8.599383182293671268e+00 7.389841261078019308e+00 8.486081898491804054e+00 8.613959358760340024e+00 9.021270484941243950e+00 7.969355784780134400e+00 9.743801316666310441e+00
5.432204554773211846e+00 7.610379617229336979e+00 9.717255612152010613e+00 6.815508113514421318e+00 8.375942458534883173e+00 7.062096170204835488e+00 9.388651786437851143e+00 7.461824907197176948e+00 6.254186134973032551e+00 8.091625855628112873e+00
9.757805272375250638e+00 8.017992838931395028e+00 8.929779712561835225e+00 5.536547874488370269e+00 9.673799012617580573e+00 8.612799349011936556e+00 9.025920088235977801e+00 7.115004672159399135e+00 8.197379172533299396e+00 8.769301229633759576e+00
8.492267407632237308e+00 6.528947520276672023e+00 8.333365479879018878e+00 8.755962333168934464e+00 9.781482019736081668e+00 8.196954950405810791e+00 9.888629536029096556e+00 6.859128883431144352e+00 9.814791887811013638e+00 7.597165823558541753e+00
8.274241562768548164e+00 9.042192790415750636e+00 4.455255422092277762e+00 7.595546306088537314e+00 7.240338532886804401e+00 8.029603721277096540e+00 6.906577066461283998e+00 5.432424052213156607e+00 8.152176562191609577e+00 8.554227391136226544e+00
8.550176472097367864e+00 9.833623327159410010e+00 8.111991590012591402e+00 9.692552369062823914e+00 8.660599082459825127e+00 6.699192293287246081e+00 7.271857889085360682e+00 7.062989589041005267e+00 9.179585650773720573e+00 8.693294594792245533e+00
9.129448234610421764e+00 8.815558342329174124e+00 8.029723515205954953e+00 9.347866932614490310e+00 7.482326803701008444e+00 5.523926361386930495e+00 9.579386797186414171e+00 8.097041658409811049e+00 6.251611130212475942e+00 9.135655166509858205e+00
8.936292863963245736e+00 8.049778739889360324e+00 9.831862759567814081e+00 8.256626240480432699e+00 8.642889894020566288e+00 8.115696351180634593e+00 9.897412778796201849e+00 9.966036339567315494e+00 6.930546307631650471e+00 9.512920292457041072e+00
7.966135838323102014e+00 7.989963715471795069e+00 8.895637249226647114e+00 9.244261623715111398e+00 7.924740056078527495e+00 8.550688231797360928e+00 7.482718272009615035e+00 8.924747313879006327e+00 9.953333477726481249e+00 9.645663342410752961e+00
9.718483660322497997e+00 8.594304414101870293e+00 8.874021207329359839e+00 5.833620488760032252e+00 9.598695571126794945e+00 9.567526081390905546e+00 8.892388875124987990e+00 8.464476720107047214e+00 6.544908720400549385e+00 8.954672709156062282e+00
7.792803123545557042e+00 6.750703456102531419e+00 7.619971762793940506e+00 8.491072901203557066e+00 9.793892113283666490e+00 8.623727351037905109e+00 5.491979924087560860e+00 7.494901642564381739e+00 7.878923570630566253e+00 8.014813083672750693e+00
9.309574069818452813e+00 9.519493363633889871e+00 9.857899677020366624e+00 9.312004003977779831e+00 8.949166612824198452e+00 9.516924752564978718e+00 7.966991450830118282e+00 6.006389515702850623e+00 6.999488637337871744e+00 8.297364539922472915e+00
9.284976254870672463e+00 8.471865591222046632e+00 8.512601067107542718e+00 9.125044581424981871e+00 8.851499658979365748e+00 9.775594816937980269e+00 5.637178013523945985e+00 9.524765957740957134e+00 5.162511766489962461e+00 8.554715397131868571e+00
7.544162495634132881e+00 9.297808407267616815e+00 7.983532294254152895e+00 8.019403813855877416e+00 9.815137788760885940e+00 8.368168485069460871e+00 5.697689042507040114e+00 9.832650158055997736e+00 7.539765532727657593e+00 9.369990813827362430e+00
8.667563233983718973e+00 9.518963150810009211e+00 7.975371486349350114e+00 8.138206311383253677e+00 9.153277684202350883e+00 7.295110315553797520e+00 6.408713590677578509e+00 8.956631806375552785e+00 8.195546608744072259e+00 9.231630504931532144e+00
8.522653052453492251e+00 7.681850462013088965e+00 6.268727660684406011e+00 6.961666167009449957e+00 8.414512995925713668e+00 8.887782506463347332e+00 9.306050425391770631e+00 8.442589681133407353e+00 6.608575752496330225e+00 7.539233421333175755e+00
9.397167506759164013e+00 8.393103056436070020e+00 8.453871252051637697e+00 7.066525576392596264e+00 8.678620746959550658e+00 6.597183636093669534e+00 9.539481728678849137e+00 8.381442908624643806e+00 6.088870820685953866e+00 6.576138479686401084e+00
7.537419808076272432e+00 6.544760850275119779e+00 5.633059089818884146e+00 6.101582486053933607e+00 9.954739630601729061e+00 9.139763517608347598e+00 8.418194858497694000e+00 8.086130381921964982e+00 5.834768364778612160e+00 7.071342933575344603e+00
9.647984494162772151e+00 8.906878028800930380e+00 5.917752048824735489e+00 8.972051309656830398e+00 8.359401072340014949e+00 7.246326664972726483e+00 7.341015322252198771e+00 7.826835934330759414e+00 9.445390258922582660e+00 8.807426482711955273e+00
9.858328212841769300e+00 7.507623420689956362e+00 5.045530569868206250e+00 8.221203462161252418e+00 6.696916631648740292e+00 8.510438862909673219e+00 8.567000240122567334e+00 9.111937779569702300e+00 8.353537667670579481e+00 9.343602587404809867e+00
6.477783142564589980e+00 8.640479267339920000e+00 9.320158596615925717e+00 8.027741867440290946e+00 9.148446797991260482e+00 8.308327165036866191e+00 8.214080300409442259e+00 9.243478050645574484e+00 9.803285855796183057e+00 9.828902995789150054e+00
7.448257895809945239e+00 9.197660458229687919e+00 7.867107878990479364e+00 5.848236567857584056e+00 7.312717399406181151e+00 8.102329710661791751e+00 9.718858755088826129e+00 8.404010979171420814e+00 7.478165130284362583e+00 9.002996099869417179e+00
8.053830636797767895e+00 8.243520165007460321e+00 9.570993751832103769e+00 7.120060119306452329e+00 8.993379205452276537e+00 8.190854364415542932e+00 9.281864087270228936e+00 6.498514345610507448e+00 7.693418368125303886e+00 5.706343940631317224e+00
7.849376933091141595e+00 9.287225890171951548e+00 9.665672633730899577e+00 8.085628760967422224e+00 9.086541498387646243e+00 7.980871615384243611e+00 9.183751423251035106e+00 9.636661740513170926e+00 9.620387754321049201e+00 7.535082018962294015e+00
7.565909630145339904e+00 9.516913700199268078e+00 9.725421259812137009e+00 7.817568399397945456e+00 7.841679977086652542e+00 5.741257774722056340e+00 7.724575618258276322e+00 9.900837601599386417e+00 7.607445732037695585e+00 6.496271851851258106e+00
7.048905803660286296e+00 9.163799005714698964e+00 9.015113955794841871e+00 7.690983761173502131e+00 7.980881420797101278e+00 9.408381632783269666e+00 8.168299952933352870e+00 8.032624209275777361e+00 8.013769029303409397e+00 6.299500839051136225e+00
5.395884621592619723e+00 9.819609671842897569e+00 9.899617236348561278e+00 7.960071013581709209e+00 8.176513516983741070e+00 8.340238269803016635e+00 8.728522539708055916e+00 9.011586596755963186e+00 9.569477066719226599e+00 8.378332282983230073e+00
8.646330407146413322e+00 8.883570241228801123e+00 8.880356691633544131e+00 8.166170368617322595e+00 9.197878548054433168e+00 9.900476176315107679e+00 7.730747454328845691e+00 7.486817405104897460e+00 6.163693786019451615e+00 5.600227859710190437e+00
8.359438091626371303e+00 9.854208035559130607e+00 8.101550480884197825e+00 6.513590320911407439e+00 8.799597936366378548e+00 8.845654370654122189e+00 9.978120393941404487e+00 8.455403967089216266e+00 9.845023757635148698e+00 6.487016567301655989e+00
9.677102380223608691e+00 5.538036037660845068e+00 7.098023007317815214e+00 7.071455122164300278e+00 8.161637393994425338e+00 7.158612089349120744e+00 8.839900844789630341e+00 7.979482198186229169e+00 7.749651222628015645e+00 7.380667164714516559e+00
8.375884676065464163e+00 6.759526467609588529e+00 6.690392183615958110e+00 9.816836073271222318e+00 7.451035887972908611e+00 8.294935708817822828e+00 8.214788477712016146e+00 9.018659239492311741e+00 9.440398743836038165e+00 9.473711151680458187e+00
8.267297065082788166e+00 9.528173715143410050e+00 9.626467066603758838e+00 9.549891555282117750e+00 9.584919057189035030e+00 6.791370045843452274e+00 9.096295564773869913e+00 7.655988128541924453e+00 8.641553566185820046e+00 8.669806507143029251e+00
8.145997800032457548e+00 9.588595918060553558e+00 9.654208011422820590e+00 8.744309312846134219e+00 7.815296874390034176e+00 8.490166547883504222e+00 8.293939740207104450e+00 7.885186587551030968e+00 8.729018543212520242e+00 8.078261260810380762e+00
8.691986612460123496e+00 9.000067113838609245e+00 8.345234800257363972e+00 7.680879996982300284e+00 9.415875895343113200e+00 5.889509187266244616e+00 8.482240005372837288e+00 9.984519998338251767e+00 9.629228775479559133e+00 8.425850409543857111e+00
7.548305334524126664e+00 8.691962296274255095e+00 8.646400122090483364e+00 8.725993375158081378e+00 8.728694250027466239e+00 9.794231713549383045e+00 8.427319913596925005e+00 4.129897935650580720e+00 8.640615032139926655e+00 8.174614065151004638e+00
9.388904118605983840e+00 6.973083960605404030e+00 7.198917809163646986e+00 3.487179646334507943e+00 8.832846226635833631e+00 8.096512907796270753e+00 8.507882312165726546e+00 5.670055256967408752e+00 9.124036816541043038e+00 5.743014138881671116e+00
9.981999365187203210e+00 6.701461326001945551e+00 8.068119081398995363e+00 6.418621688023145033e+00 8.492262540859389475e+00 9.978776523434989443e+00 8.395447432598899695e+00 7.329407891539311493e+00 6.511088664042654628e+00 5.862667200124217715e+00
9.355980791588354606e+00 9.194729638630239066e+00 9.944269488470924401e+00 5.032011035213519001e+00 8.782363591527619917e+00 9.954137118191749067e+00 9.141006293137074579e+00 8.892260556738326827e+00 8.058966225708230624e+00 8.264835157833807955e+00
8.580733986873177344e+00 7.099038470145903723e+00 8.285006093335796962e+00 8.989400700561285262e+00 7.721653082520637312e+00 9.485936279406548266e+00 9.257085008031939566e+00 9.967579986803681180e+00 8.322322588001092925e+00 7.217627914236107500e+00
7.921463317756995970e+00 7.125750158346313867e+00 5.039295371401440349e+00 8.538046062256459123e+00 7.385913600254200517e+00 8.039949892806156129e+00 8.572412964834274618e+00 6.874132318599583513e+00 5.284718856248231234e+00 5.504867891181066675e+00
8.221154794692360213e+00 5.461088121218613090e+00 8.528778796044782951e+00 9.641258920694964374e+00 8.603642410374156668e+00 8.681500885939914980e+00 8.010767158436204127e+00 6.800597352083109115e+00 8.759917895081731132e+00 4.411669030468910790e+00
7.087869281762803730e+00 7.212119991276101594e+00 8.799808674813258236e+00 6.463840852822588801e+00 9.867412016641416983e+00 6.832660429823332215e+00 7.395285866430802102e+00 9.218877458088456933e+00 8.711317774348133369e+00 8.248352580828578695e+00
7.009369411210982115e+00 9.532346149416145664e+00 8.823052152151847238e+00 7.972975933558966943e+00 6.819845315240621098e+00 6.636743800068592769e+00 8.384238064786478262e+00 7.616616449596159910e+00 5.784516565072315153e+00 9.743396611636258697e+00
8.310043284941501796e+00 9.585373568156670743e+00 5.686724254208185059e+00 9.083628080606315436e+00 9.678214638897491895e+00 6.304549605752849395e+00 8.625306715886640774e+00 9.553033162289580105e+00 5.815707206962667186e+00 9.223919939515297983e+00
9.189704417314580098e+00 9.634707051978807613e+00 6.513029079613465555e+00 7.777918692099972553e+00 7.979714331687185691e+00 6.096950528626554622e+00 8.958751845532674452e+00 8.506717061137679892e+00 5.685233974545407243e+00 9.756516302471082369e+00
8.603766441422568079e+00 6.053727503840832469e+00 7.159285291769538873e+00 5.584215244871474582e+00 9.468089797832339727e+00 9.305082739732720043e+00 8.046006399036919277e+00 7.757617537626753546e+00 6.185209392766113368e+00 7.164894316112749628e+00
9.397151028815702745e+00 6.850097573610391954e+00 8.863129105719774969e+00 5.713814901097170385e+00 9.927706933864165251e+00 7.203386592860662851e+00 8.943782036818818781e+00 7.256529382140404216e+00 7.171939643915081319e+00 6.625461157151687708e+00
9.535441311893873007e+00 7.590341532278957359e+00 8.824561671805176033e+00 8.737601817006879656e+00 8.692085584332449599e+00 9.849244181736548143e+00 9.477001779392921321e+00 7.949542863846088103e+00 9.756603691990143545e+00 7.736643189000750986e+00
6.953069051558575353e+00 8.156292568669238463e+00 8.796257112702480896e+00 9.187910746585894017e+00 8.591924075923376591e+00 7.973835339615410689e+00 7.178646273167010428e+00 8.653651158952619937e+00 7.631162884405659597e+00 5.701996463720669261e+00
6.682055103304176846e+00 8.363983926344756625e+00 9.142014709518932136e+00 4.894922310223538631e+00 7.696610347420051568e+00 8.554178767936940986e+00 8.282982134102011784e+00 9.563068287774525444e+00 8.059921606528481774e+00 9.376159561738450776e+00
5.807274496760486571e+00 9.452294803172961224e+00 8.539938704608273312e+00 5.497434383131573732e+00 7.487445965595742159e+00 9.593623296980492654e+00 6.836439758456318572e+00 9.205987922795030087e+00 6.172007512210770486e+00 8.742684222978855502e+00
9.328215106229151843e+00 9.488591646459905604e+00 8.410302853295521075e+00 4.626732613898941970e+00 9.430996225422637380e+00 9.456996019080172289e+00 8.696004637447007468e+00 8.974833603093610890e+00 7.699350644885111450e+00 8.299130328704896087e+00
9.442080192561865815e+00 9.169317020389950557e+00 9.703522808105359942e+00 4.408152554122081845e+00 9.211776406915484827e+00 9.432085346842393747e+00 8.690517791314976037e+00 6.619410510020709459e+00 8.599377535667702688e+00 6.957755057261735487e+00
9.024008512352729383e+00 7.188679618093257062e+00 8.203162858062560403e+00 7.265051613404484243e+00 8.853706575737110285e+00 5.536131928748001307e+00 7.274200926304103199e+00 8.818722715375637122e+00 8.468711296584368498e+00 7.446867019250481334e+00
