log.prior	log.likelihood	log.likelihood.test.set
-1.892880529879630330e+03 -1.161858910401575486e+03 -1.161547936935602934e+02
-1.889498433567084930e+03 -1.164933541900910768e+03 -1.154672742872024571e+02
-1.858904114527289266e+03 -1.165177470076618192e+03 -1.175071535141666459e+02
-1.864641317876590392e+03 -1.164387489414196352e+03 -1.174951194965522063e+02
-1.854856346898748143e+03 -1.161625175218426648e+03 -1.170471137202241323e+02
-1.852150295199426409e+03 -1.161066271666008106e+03 -1.155609903925895026e+02
-1.837738721529828126e+03 -1.160205768942226314e+03 -1.150522717659636953e+02
-1.866301780918291570e+03 -1.156875575481228680e+03 -1.138567360817700944e+02
-1.865207663522061011e+03 -1.154336973846084902e+03 -1.132098880851959564e+02
-1.863923160180065224e+03 -1.157616076937847993e+03 -1.141938522051524387e+02
-1.848873210505752468e+03 -1.157068240121450799e+03 -1.144362134398028559e+02
-1.860636970285921052e+03 -1.158325049015628565e+03 -1.145474157774508512e+02
-1.850761829070405838e+03 -1.161878320072580209e+03 -1.138683327902488998e+02
-1.853300144907026151e+03 -1.165624219929002493e+03 -1.135659175069378080e+02
-1.884307812107871541e+03 -1.166352900681820756e+03 -1.146265138777815764e+02
-1.874534257373980154e+03 -1.167406796519931959e+03 -1.151118755891020839e+02
-1.829255658014293658e+03 -1.161937120065579848e+03 -1.153294051348388791e+02
-1.859045342007728323e+03 -1.160365046269454751e+03 -1.148904213367605394e+02
-1.824083161621801082e+03 -1.162756328154300036e+03 -1.158395179596991795e+02
-1.846719327785399855e+03 -1.163976703595457138e+03 -1.166227740250012346e+02
-1.825340936902291560e+03 -1.166863833298260033e+03 -1.171293058848183080e+02
-1.808295477259505105e+03 -1.165994835116021477e+03 -1.167147175609362932e+02
-1.811472444625093885e+03 -1.165593270864341321e+03 -1.152539441735152081e+02
-1.809577514957646599e+03 -1.164463962452401574e+03 -1.152925393560710461e+02
-1.814819653294130148e+03 -1.163827644470673249e+03 -1.168594018222063369e+02
-1.809045170892051374e+03 -1.166223004307833207e+03 -1.164385976088464645e+02
-1.831322931216675897e+03 -1.167885869369275952e+03 -1.184354144217003864e+02
-1.826782227420917934e+03 -1.164974147976026870e+03 -1.168301220726040981e+02
-1.791391463619472461e+03 -1.164571152190906560e+03 -1.163765072110884091e+02
-1.802541762947318603e+03 -1.164254558639699326e+03 -1.168030051215544347e+02
-1.814572980546598046e+03 -1.165597216796805014e+03 -1.163732202320385625e+02
-1.805940166466991059e+03 -1.164197486559177378e+03 -1.162707910460975711e+02
-1.826467245472491413e+03 -1.164134703261727509e+03 -1.150758706390438704e+02
-1.840480535705444709e+03 -1.165034103347584505e+03 -1.149467380713126943e+02
-1.830109472162869906e+03 -1.164784443339165136e+03 -1.157790361541942445e+02
-1.815483004824892078e+03 -1.167986726059355306e+03 -1.158432762016461766e+02
-1.822745047300130864e+03 -1.172528850344757302e+03 -1.160994128205636571e+02
-1.846275849939754607e+03 -1.171944025238893119e+03 -1.155668247338839194e+02
-1.859703469473115547e+03 -1.173070208501242632e+03 -1.159169154278362726e+02
-1.838220526925991635e+03 -1.172853816310791444e+03 -1.153478629780871074e+02
-1.859801158167278800e+03 -1.171880911602384458e+03 -1.151552936278492609e+02
-1.857369742284505946e+03 -1.169144418816168354e+03 -1.158970081437889519e+02
-1.882936110275820511e+03 -1.167700043779414955e+03 -1.160336417098922936e+02
-1.901088300276659766e+03 -1.168654880600321576e+03 -1.167492454466560048e+02
-1.887901864565340020e+03 -1.166430741526879501e+03 -1.176009147658872394e+02
-1.922793422705632793e+03 -1.160168283554222398e+03 -1.181424761658324485e+02
-1.946531147077203514e+03 -1.159183266888735943e+03 -1.180971503952588080e+02
-1.928231063397844082e+03 -1.158603926061024367e+03 -1.190219313204065941e+02
-1.895371353899265841e+03 -1.159888266616711462e+03 -1.199869753261985750e+02
-1.920932813762092792e+03 -1.161682995364529688e+03 -1.203683535036568060e+02
-1.932958297182223532e+03 -1.161856125986728557e+03 -1.182671282305462341e+02
-1.944381968134575800e+03 -1.160527662043467444e+03 -1.187655828187066334e+02
-1.930894174914222276e+03 -1.163738508909023722e+03 -1.195290628442293439e+02
-1.922764993717480593e+03 -1.165107577758028583e+03 -1.186448161636125747e+02
-1.931517046047839813e+03 -1.166993659663857215e+03 -1.173263480687938340e+02
-1.932965942720634303e+03 -1.163198432419706933e+03 -1.161760916245843305e+02
-1.922027187882746148e+03 -1.162965896165196227e+03 -1.162158074097122267e+02
-1.909187565570217430e+03 -1.162589119448444308e+03 -1.160583123730880573e+02
-1.881726847132415287e+03 -1.160387206417075731e+03 -1.157606991219182646e+02
-1.884675661721538290e+03 -1.164417598285269605e+03 -1.141025690630900442e+02
-1.884478195824822478e+03 -1.160408595701068407e+03 -1.154722686901764064e+02
-1.896460125356983554e+03 -1.159561358324408502e+03 -1.161981729075295675e+02
-1.902041512606652304e+03 -1.161073924848326442e+03 -1.172403955437584102e+02
-1.897192217512116713e+03 -1.163549676862485740e+03 -1.172228554319002001e+02
-1.904629709313183184e+03 -1.162666050828113384e+03 -1.172566650484536694e+02
-1.873538615733838924e+03 -1.164681677705642869e+03 -1.154581657060782334e+02
-1.877520055587591969e+03 -1.163540061802567152e+03 -1.155287450941964948e+02
-1.896658556743335112e+03 -1.164620289614557350e+03 -1.157491172136553246e+02
-1.867043970677966854e+03 -1.160927141816935546e+03 -1.148661004873476656e+02
-1.877500664809318550e+03 -1.160416499357942030e+03 -1.141716635393613331e+02
-1.891133131536942756e+03 -1.164906501768452017e+03 -1.145774677715899941e+02
-1.901642993872771058e+03 -1.162061873175789287e+03 -1.151712658911733058e+02
-1.910599782157026311e+03 -1.164267464597798607e+03 -1.144656066080902690e+02
-1.930135676066063525e+03 -1.165638033658754011e+03 -1.139861200352202104e+02
-1.903727718789662049e+03 -1.163674220705095649e+03 -1.160106429276258666e+02
-1.931059681919485683e+03 -1.165110242541249136e+03 -1.182138236366772048e+02
-1.917502132298874812e+03 -1.163924718160317525e+03 -1.166324657008208305e+02
-1.922199773072102062e+03 -1.167202429849944110e+03 -1.180747098388271752e+02
-1.923364683988471825e+03 -1.168659422103915631e+03 -1.172021093149058402e+02
-1.918829126642983283e+03 -1.162865121204305524e+03 -1.148014104579175978e+02
-1.904803449203061518e+03 -1.160534123374379078e+03 -1.145531148576300779e+02
-1.875961519298113672e+03 -1.160448155646807663e+03 -1.140981980154155053e+02
-1.862871055765571782e+03 -1.157676424870645178e+03 -1.131876717723783088e+02
-1.872290633044335209e+03 -1.160562633856673301e+03 -1.121656780037810108e+02
-1.881919631894122631e+03 -1.160271393239159124e+03 -1.120747241425487175e+02
-1.902945720139779496e+03 -1.162142100252210867e+03 -1.115593192865163985e+02
-1.900613646962638086e+03 -1.162344891976824783e+03 -1.123461671223237772e+02
-1.912283936737470185e+03 -1.161992809216354544e+03 -1.122313628712344951e+02
-1.912565479360524705e+03 -1.164961229124163992e+03 -1.128706553177549097e+02
-1.894715630674595559e+03 -1.161280326904492085e+03 -1.135828100952786599e+02
-1.880511735874785472e+03 -1.160901831115503001e+03 -1.136883961077086838e+02
-1.902282981479028422e+03 -1.163034133686245013e+03 -1.144466017655979329e+02
-1.916159046382674433e+03 -1.161415196450072244e+03 -1.141390907899965725e+02
-1.916763469309345282e+03 -1.164572895236598697e+03 -1.133934185154171530e+02
-1.905861153463327810e+03 -1.168809618898704457e+03 -1.128983303003980154e+02
-1.894282699497480735e+03 -1.166350113022595679e+03 -1.138543384163165797e+02
-1.876691749414672813e+03 -1.169976117176137905e+03 -1.131724902404397994e+02
-1.875860398865785783e+03 -1.166642128062173697e+03 -1.135628219378985193e+02
-1.891813014318133128e+03 -1.164942233968947221e+03 -1.134295805428807000e+02
-1.899567201520621438e+03 -1.158430844509500957e+03 -1.149639569796161140e+02
-1.924673738581436282e+03 -1.160329650571923594e+03 -1.149648548356066442e+02
-1.914040323726574570e+03 -1.158928965573682262e+03 -1.150495264641326685e+02
-1.911109056476734168e+03 -1.159516049370292876e+03 -1.148812108231844320e+02
-1.926494714716555791e+03 -1.168136948628425671e+03 -1.141489336713051159e+02
-1.912912198083827661e+03 -1.167355599510569391e+03 -1.153579688245524153e+02
-1.915017454051687537e+03 -1.166242068060742440e+03 -1.139967986777005251e+02
-1.901991563551574473e+03 -1.164133827781335867e+03 -1.134896200062460991e+02
-1.873330479108079544e+03 -1.168305484470498186e+03 -1.135395854285012831e+02
-1.894838282499274101e+03 -1.174877167368842038e+03 -1.155704403848577044e+02
-1.890982903172109445e+03 -1.175193415934357745e+03 -1.162329644657122572e+02
-1.897893900770815662e+03 -1.175521371865633228e+03 -1.161179929441525758e+02
-1.891366974745234074e+03 -1.173655155357469994e+03 -1.147409250561462954e+02
-1.877216168123307853e+03 -1.170686802485724456e+03 -1.159115323278322478e+02
-1.875931960378568874e+03 -1.169300863386233459e+03 -1.172093446593598003e+02
-1.871769866575265496e+03 -1.165802802694633101e+03 -1.166539255344559649e+02
-1.878952027158682540e+03 -1.169242753386115510e+03 -1.167567127604690995e+02
-1.873096797902844173e+03 -1.164322516378753107e+03 -1.165284253178375025e+02
-1.873762097578103067e+03 -1.162783967659867130e+03 -1.181991695348356473e+02
-1.874406335220729034e+03 -1.159666615109049189e+03 -1.191654658519033489e+02
-1.878012524993130228e+03 -1.159253306886836526e+03 -1.195851596180187357e+02
-1.866180024691094104e+03 -1.160117326175540256e+03 -1.176295333924526574e+02
-1.871932010860645505e+03 -1.160940617529262681e+03 -1.179261265748303913e+02
-1.863149346915497972e+03 -1.162726450684442625e+03 -1.195433384499674219e+02
-1.830292027344309872e+03 -1.164048252041716069e+03 -1.189570487272581545e+02
-1.805486160339606840e+03 -1.160783499244486620e+03 -1.176750212308978405e+02
-1.804204002167439739e+03 -1.164013464966434185e+03 -1.192643102673397664e+02
-1.791782587665185702e+03 -1.167014967308296264e+03 -1.184352754965679253e+02
-1.789988178405075814e+03 -1.163438702914949772e+03 -1.182965035312162740e+02
-1.782855775262557927e+03 -1.162575095220331377e+03 -1.180574869436447045e+02
-1.758220196815784675e+03 -1.158919641995546954e+03 -1.181999515609144282e+02
-1.752809156485416906e+03 -1.156918231737966835e+03 -1.184353511386663058e+02
-1.778659740474713544e+03 -1.159168820328894526e+03 -1.178762541057674298e+02
-1.810283277697709309e+03 -1.161209200866785750e+03 -1.175280890825113147e+02
-1.798208623522238895e+03 -1.157834249084626663e+03 -1.171344297328160167e+02
-1.814105650541602245e+03 -1.155869935281598600e+03 -1.158324040859899355e+02
-1.822690868305627191e+03 -1.156583057738475190e+03 -1.166181553007183709e+02
-1.804272369383108298e+03 -1.160105755107247205e+03 -1.147833713967715710e+02
-1.814792630277077933e+03 -1.163146530404316081e+03 -1.149924468999940359e+02
-1.838038146866948864e+03 -1.164216232743147202e+03 -1.148352436404574348e+02
-1.857035481767900137e+03 -1.165947084598492665e+03 -1.146787180884266206e+02
-1.878872993456174754e+03 -1.164565873083708539e+03 -1.150893758358236596e+02
-1.871435130867208272e+03 -1.162754823665528420e+03 -1.162383779749293637e+02
-1.879972094678757912e+03 -1.162677745329258187e+03 -1.170356613951792326e+02
-1.853756824829923517e+03 -1.164118740590606876e+03 -1.165937077516570071e+02
-1.856404809527243742e+03 -1.166723227460548515e+03 -1.167811394106859666e+02
-1.882563155169254969e+03 -1.163157504872970776e+03 -1.171737810107455005e+02
-1.861042605053960187e+03 -1.164983342712015201e+03 -1.181111500472269142e+02
-1.870283688710960860e+03 -1.170922102899836091e+03 -1.177798753871514350e+02
-1.867617738731150212e+03 -1.167940476977003300e+03 -1.161458422211879622e+02
-1.872279541047188332e+03 -1.169468724548813270e+03 -1.164367556292494328e+02
-1.876607235408806446e+03 -1.165059992288549893e+03 -1.165232119424806285e+02
-1.889385247486782646e+03 -1.166921512957683035e+03 -1.158572818969898606e+02
-1.861222253369689952e+03 -1.161087180148109610e+03 -1.162582606250382469e+02
-1.843959575194750869e+03 -1.161747513588147967e+03 -1.157714341623724010e+02
-1.849712237924565216e+03 -1.160744331325854773e+03 -1.171308938023494193e+02
-1.866558099917386244e+03 -1.160923616311700243e+03 -1.163841596294122098e+02
-1.894297550605694141e+03 -1.165139140210151936e+03 -1.175933619631785234e+02
-1.903117320566802391e+03 -1.164760713482606207e+03 -1.179846391642913659e+02
-1.878492227783096496e+03 -1.170424179355487922e+03 -1.173369856454106923e+02
-1.851313605279998001e+03 -1.169674361149434617e+03 -1.165109185050064582e+02
-1.874267280242626157e+03 -1.168678419211889832e+03 -1.173935577082672808e+02
-1.861646658945203399e+03 -1.168091072795786886e+03 -1.166355792479531885e+02
-1.857750422898229317e+03 -1.168944621569277388e+03 -1.181956229542503252e+02
-1.851212719731724519e+03 -1.165788439331291556e+03 -1.186593310135780825e+02
-1.846188146196998332e+03 -1.166809164655062432e+03 -1.174311676797871655e+02
-1.849193926132254319e+03 -1.166032105418771835e+03 -1.176440926884559985e+02
-1.845456389530550268e+03 -1.159769348294849351e+03 -1.174918429444734613e+02
-1.838031961460527100e+03 -1.165699445714387366e+03 -1.181928330822820215e+02
-1.829205512163670619e+03 -1.164562870867456695e+03 -1.169372462311938534e+02
-1.840458312714779822e+03 -1.161885044422139799e+03 -1.193322008354950583e+02
-1.843839610164185160e+03 -1.162937862111139339e+03 -1.185741704713677223e+02
-1.834597744535464926e+03 -1.159303933735514647e+03 -1.186940193823776042e+02
-1.831374962911246257e+03 -1.161382959395471062e+03 -1.183280144563566409e+02
-1.818415398913045465e+03 -1.161361264017839403e+03 -1.183755284623911734e+02
-1.853643578680924975e+03 -1.160803945193971458e+03 -1.185130517903163536e+02
-1.869735413293567262e+03 -1.162130059227031779e+03 -1.187381915729216075e+02
-1.877103589274619935e+03 -1.167311177794627838e+03 -1.176801135145892090e+02
-1.862907247755015760e+03 -1.166619558559062398e+03 -1.176680374819722488e+02
-1.853361040936631525e+03 -1.169137740753977141e+03 -1.180080621808981789e+02
-1.836311390686117193e+03 -1.166048685401363173e+03 -1.189827463014430293e+02
-1.836422255314113272e+03 -1.164643870519303164e+03 -1.180404587592640553e+02
-1.820172618774835883e+03 -1.163544383523020315e+03 -1.173804489460498530e+02
-1.836051750344797483e+03 -1.168222844724074548e+03 -1.171412278343506443e+02
-1.858028192474464049e+03 -1.168073230800700458e+03 -1.161530012882887775e+02
-1.847833494543245024e+03 -1.165856174485548308e+03 -1.166583336247626050e+02
-1.836004475616251057e+03 -1.165800848621905288e+03 -1.176483343379920541e+02
-1.849823626371673527e+03 -1.165393654059732398e+03 -1.177582722581970813e+02
-1.829589390262425013e+03 -1.166114096454050468e+03 -1.173764233200449780e+02
-1.836858004628250228e+03 -1.161411710890952463e+03 -1.168195759609167226e+02
-1.834730507783661324e+03 -1.157152139296091718e+03 -1.155626761291847799e+02
-1.824217118500557717e+03 -1.155444298253650459e+03 -1.166957985103861120e+02
-1.836321500029914432e+03 -1.161878930601082857e+03 -1.179667705756277201e+02
-1.859591467924156404e+03 -1.160046571321161537e+03 -1.188647494465816976e+02
-1.877055325191260863e+03 -1.157855032413054914e+03 -1.195838756031574803e+02
-1.871339584240626891e+03 -1.157801361604765589e+03 -1.199908046193620521e+02
-1.881671366867725283e+03 -1.158789738948977856e+03 -1.185099415739946380e+02
-1.873037411389442696e+03 -1.157436850653794863e+03 -1.191530028753159911e+02
-1.879403002495560486e+03 -1.158885825404195884e+03 -1.175535548232952010e+02
-1.869965375338522335e+03 -1.159577697235348978e+03 -1.169896749240540998e+02
-1.874830928786058394e+03 -1.161214685102742806e+03 -1.145143883471746449e+02
-1.854545394651239349e+03 -1.163545147342723112e+03 -1.144212152691487461e+02
-1.850791502613832336e+03 -1.162111107302013352e+03 -1.147171848118602213e+02
-1.841808896986746277e+03 -1.163161782217085602e+03 -1.167199630649591882e+02
-1.828144564702685329e+03 -1.160484920738556411e+03 -1.152927723670217404e+02
-1.822209206555902938e+03 -1.159098303574870442e+03 -1.144369583348238848e+02
-1.832891816831614278e+03 -1.157028986898361836e+03 -1.152621955346142215e+02
-1.837829892442231539e+03 -1.155385252821960648e+03 -1.162556714543936209e+02
-1.829407487531392235e+03 -1.158543761094791989e+03 -1.161448830242849226e+02
-1.825574716824563893e+03 -1.155692203315473762e+03 -1.157027119704492009e+02
-1.821161595898670384e+03 -1.153553527199364908e+03 -1.155584276632243643e+02
-1.841149206319472114e+03 -1.157602727281527223e+03 -1.153526217354386745e+02
-1.835309304121471314e+03 -1.157743702638701279e+03 -1.151338158257211148e+02
-1.844635996087891272e+03 -1.160814594769413361e+03 -1.166978774840342794e+02
-1.860127936458610748e+03 -1.159064601340836134e+03 -1.172755223812326619e+02
-1.836656723309485415e+03 -1.158574113779513482e+03 -1.150509719102472275e+02
-1.860329668626905232e+03 -1.162162927518632387e+03 -1.161736800547277539e+02
-1.874557645827058423e+03 -1.156895952783392431e+03 -1.153795802050259738e+02
-1.896489003382717328e+03 -1.159526478153771450e+03 -1.144616851649431624e+02
-1.911068398537845042e+03 -1.158281957386182057e+03 -1.139206364180351159e+02
-1.926083782704098212e+03 -1.158538080042805632e+03 -1.142731093307614287e+02
-1.947195433308349038e+03 -1.157555215904791794e+03 -1.136491515291432961e+02
-1.959272022899578133e+03 -1.160048985287301775e+03 -1.147068585617041379e+02
-1.929939828047264655e+03 -1.162080295818705508e+03 -1.142049036150287691e+02
-1.909383146207456548e+03 -1.168505288409863397e+03 -1.133525621651680524e+02
-1.894921257898367003e+03 -1.171141317585510933e+03 -1.127535713263284265e+02
-1.895259667741946487e+03 -1.170792072852117599e+03 -1.129914056643895890e+02
-1.873521395812023911e+03 -1.167912016275536871e+03 -1.126799523878115963e+02
-1.859892325231571249e+03 -1.167976870349799810e+03 -1.126029085280873403e+02
-1.878448298435336710e+03 -1.159421690714999158e+03 -1.134199892847639148e+02
-1.927617844869964074e+03 -1.163049328839318832e+03 -1.136398129992658426e+02
-1.931449649760923194e+03 -1.165419998973227848e+03 -1.133544978895202746e+02
-1.930172078880026902e+03 -1.162246673154654673e+03 -1.148449542876626595e+02
-1.917495501511726616e+03 -1.161813507492639928e+03 -1.143138186383298773e+02
-1.904056924825568558e+03 -1.162161187802253153e+03 -1.155092938469699675e+02
-1.903912978567108667e+03 -1.159607207754286947e+03 -1.159819278560918292e+02
-1.891768248225187790e+03 -1.158220297679122041e+03 -1.173028368253606573e+02
-1.906428508142044620e+03 -1.161227025369987587e+03 -1.176779026406349260e+02
-1.904661466578729915e+03 -1.163470732995800972e+03 -1.164701688975912930e+02
-1.887837675979377309e+03 -1.164548450657175636e+03 -1.160775581791028515e+02
-1.889724065020300714e+03 -1.162463847870945074e+03 -1.160079996583069999e+02
-1.882825417061518465e+03 -1.162627671955000324e+03 -1.166219332927003904e+02
-1.856375760918499964e+03 -1.166865854030004812e+03 -1.173270105129540752e+02
-1.875630927319884904e+03 -1.165690951065583022e+03 -1.163029514697403783e+02
-1.895750670828895863e+03 -1.166795252734377527e+03 -1.171549679964835491e+02
-1.912926480122251178e+03 -1.167391046843146341e+03 -1.172797712550197105e+02
-1.889535079152997696e+03 -1.165929569784731939e+03 -1.175068042332615050e+02
-1.881288971474804384e+03 -1.164313666301759440e+03 -1.172397432274904645e+02
-1.859951144591124148e+03 -1.163379406761705923e+03 -1.161951329574198439e+02
-1.848032832300544669e+03 -1.161134344577659476e+03 -1.171530442468644253e+02
-1.846118076494606157e+03 -1.158659245644859311e+03 -1.166488488769935827e+02
-1.849066786507147299e+03 -1.155700198533833145e+03 -1.163497537050881476e+02
-1.839630653724929971e+03 -1.154075507346166205e+03 -1.170717136676687176e+02
-1.838962860689361605e+03 -1.157373114445261990e+03 -1.165398749231660815e+02
-1.810614967314893192e+03 -1.157019012083107327e+03 -1.154073488526567814e+02
-1.839060276877420165e+03 -1.159745822592025888e+03 -1.156139017404559297e+02
-1.836505575687607688e+03 -1.164342856020807403e+03 -1.153120076584104936e+02
-1.829385925656830295e+03 -1.163190607987835847e+03 -1.161015409038467112e+02
-1.859122411751757681e+03 -1.159325468255947044e+03 -1.166483457260448233e+02
-1.849400725428751457e+03 -1.160323631524544453e+03 -1.161677945263473077e+02
-1.838663802976343732e+03 -1.160560000255833756e+03 -1.179686411980216576e+02
-1.818271477370221419e+03 -1.161360871681392609e+03 -1.189391068098136941e+02
-1.843067462212562077e+03 -1.161485742676659129e+03 -1.193628218049308884e+02
-1.836032207295100989e+03 -1.155356082085927028e+03 -1.177487073680771346e+02
-1.835940425467493014e+03 -1.151606381600019631e+03 -1.177280546181296756e+02
-1.823775374227358725e+03 -1.150872734359193146e+03 -1.179917834670941943e+02
-1.839349660171138112e+03 -1.157077946075525460e+03 -1.187244811421538486e+02
-1.828686752390163747e+03 -1.157591886377415449e+03 -1.187660122238512201e+02
-1.858080989868564075e+03 -1.158515112926330403e+03 -1.201494144693354826e+02
-1.892798559648533228e+03 -1.158463304282634226e+03 -1.185574120396682076e+02
-1.895485160864936233e+03 -1.158435251203576627e+03 -1.176254890814999499e+02
-1.905249655795324088e+03 -1.162061187850769784e+03 -1.172163351749699984e+02
-1.902581607900439394e+03 -1.162289408535346411e+03 -1.165386934104447505e+02
-1.895871108195024590e+03 -1.164187621476076856e+03 -1.144239800091661436e+02
-1.885760820391345987e+03 -1.160694018915749211e+03 -1.151087473285436147e+02
-1.891592283929387122e+03 -1.160183412067298377e+03 -1.160761982827873453e+02
-1.894264016147670645e+03 -1.155732113721424184e+03 -1.168376647493104770e+02
-1.888352953376681398e+03 -1.157988065032134045e+03 -1.172412576605373147e+02
-1.865075881524761371e+03 -1.154822628271665053e+03 -1.176748464349325047e+02
-1.875619038290319622e+03 -1.159566910640316564e+03 -1.181435781236663445e+02
-1.870235690836739650e+03 -1.163204501215504251e+03 -1.165564168010813546e+02
-1.903934121739733200e+03 -1.164265033693860687e+03 -1.169262076227663272e+02
-1.904389454592792390e+03 -1.166672197816288190e+03 -1.167224739290985838e+02
-1.879721746621762122e+03 -1.169816913032085949e+03 -1.167942168001338246e+02
-1.896055676903512904e+03 -1.167250938429538564e+03 -1.169682516584324219e+02
-1.931500933851586524e+03 -1.166369877221494335e+03 -1.168353777966274549e+02
-1.922108308574004923e+03 -1.164739482723540732e+03 -1.163041466613149453e+02
-1.914987078509093180e+03 -1.161382250111078520e+03 -1.146054301087297631e+02
-1.917888138047470193e+03 -1.162449470602945667e+03 -1.160518044872871144e+02
-1.901380380171999150e+03 -1.158247763197023460e+03 -1.178630553357009489e+02
-1.895010392508630503e+03 -1.162649081679097662e+03 -1.182794722411724138e+02
-1.880116921249996722e+03 -1.164779124095763791e+03 -1.169060090310800035e+02
-1.903782691212659984e+03 -1.167621305115822906e+03 -1.181511298048579590e+02
-1.915021640374974140e+03 -1.164707085806714531e+03 -1.175345422479082629e+02
-1.924431035738879928e+03 -1.167020169893844923e+03 -1.195960240186123542e+02
-1.930478968205810816e+03 -1.164771046161754839e+03 -1.182031538829305646e+02
-1.952136879112544193e+03 -1.167698737266282706e+03 -1.174383343656577949e+02
-1.937393601158412366e+03 -1.163303967849146829e+03 -1.172914925536412909e+02
-1.933805751710614459e+03 -1.164651523728981829e+03 -1.178436115895526370e+02
-1.898444783217011263e+03 -1.158688855891672119e+03 -1.165654546703076164e+02
-1.937889827209479108e+03 -1.158881038156022441e+03 -1.159782492393024995e+02
-1.912577846818982152e+03 -1.163052371280023181e+03 -1.159295796720148815e+02
-1.911395470955905466e+03 -1.158909139822510269e+03 -1.160436150668930111e+02
-1.928103294936473048e+03 -1.160316209373320362e+03 -1.148278224986350722e+02
-1.895643444130045054e+03 -1.159435942230025603e+03 -1.148315717884190690e+02
-1.899639445418395326e+03 -1.158621152398806544e+03 -1.153455440932754925e+02
-1.899531230224397632e+03 -1.156571302540659190e+03 -1.157134013598490583e+02
-1.920542610025383510e+03 -1.157391201198443014e+03 -1.157418292080339768e+02
-1.912523054806002392e+03 -1.160119851289078952e+03 -1.173340884464137162e+02
-1.901158479126309203e+03 -1.161047548357043297e+03 -1.158755702752771128e+02
-1.910976384806167516e+03 -1.162045155530039438e+03 -1.169378431612038582e+02
-1.893773607672083926e+03 -1.160545159960807041e+03 -1.195074527049426365e+02
-1.916844236289340415e+03 -1.162603923522521654e+03 -1.187075695983359935e+02
-1.918721039053651566e+03 -1.163769535877572253e+03 -1.177631254732996240e+02
-1.921247887361310404e+03 -1.165047603112651132e+03 -1.188335828223290207e+02
-1.915363364473101001e+03 -1.167664732227950708e+03 -1.189685818515019378e+02
-1.926067781289936875e+03 -1.165129092710953046e+03 -1.187273579403595534e+02
-1.911581976432576312e+03 -1.168717486751350862e+03 -1.172403001065636943e+02
-1.910979020729290596e+03 -1.170216681013873767e+03 -1.175412901341799170e+02
-1.917241281128590572e+03 -1.168213383855816801e+03 -1.162769687741600819e+02
-1.946177491471102940e+03 -1.172075201272896948e+03 -1.166261096327753819e+02
-1.942865525063044970e+03 -1.168217673720417679e+03 -1.157910277397653545e+02
-1.913560605328034626e+03 -1.162573866789472049e+03 -1.158801525355900708e+02
-1.912611781582011645e+03 -1.163958740301715579e+03 -1.150117494055516829e+02
-1.911553645921693260e+03 -1.163666330085617119e+03 -1.151610916289769477e+02
-1.898240575619849551e+03 -1.163032758664721769e+03 -1.130546213222851009e+02
-1.887033301244391623e+03 -1.163591721870747051e+03 -1.145785208677459934e+02
-1.888455612614595111e+03 -1.160677801346179876e+03 -1.149361665689337997e+02
-1.895994708184246974e+03 -1.159763839474911947e+03 -1.169117995820987801e+02
-1.889233488838299763e+03 -1.161033998549546368e+03 -1.171980664043592526e+02
-1.869065607767308165e+03 -1.165874363586842264e+03 -1.167028549546344607e+02
-1.889596055308942823e+03 -1.163224543280238095e+03 -1.165494500353016463e+02
-1.890997883693681615e+03 -1.154888573028088558e+03 -1.172351861784052289e+02
-1.879389931951725202e+03 -1.156794282501040925e+03 -1.199196047921242609e+02
-1.853111078929945734e+03 -1.161993002371046714e+03 -1.177836597566790999e+02
-1.883759614157182796e+03 -1.159260994943850847e+03 -1.193898185435465962e+02
-1.859685719404139718e+03 -1.152831098010525466e+03 -1.181652007317537425e+02
-1.872177923074360478e+03 -1.151725970762311135e+03 -1.179314552864331915e+02
-1.873987777209500564e+03 -1.155138198827926772e+03 -1.193024310846770391e+02
-1.885084421958916437e+03 -1.157443381290466050e+03 -1.177341269965497474e+02
-1.918600773639179806e+03 -1.159111917367839396e+03 -1.175843098425809217e+02
-1.916880585919614077e+03 -1.160162163450042044e+03 -1.170889335681748378e+02
-1.905587848333693501e+03 -1.163335917217502583e+03 -1.150145476012219206e+02
-1.901057041842292620e+03 -1.160300902658157838e+03 -1.157626381933482094e+02
-1.913608476810174579e+03 -1.157650941095652342e+03 -1.160141838781249248e+02
-1.933031946072930850e+03 -1.160628705170452122e+03 -1.172107540492049225e+02
-1.922773101266668391e+03 -1.161344208506958012e+03 -1.163682310248353247e+02
-1.921777194382787457e+03 -1.155739246683165447e+03 -1.166367326408063434e+02
-1.950977377423037524e+03 -1.158190540830949203e+03 -1.171023352637126891e+02
-1.963733662596122940e+03 -1.159549992501176348e+03 -1.163584514219824086e+02
-1.955621088701285544e+03 -1.158282920293690040e+03 -1.169519659081234977e+02
-1.943954929087723031e+03 -1.153910816612451299e+03 -1.168373919258221747e+02
-1.961380340977790183e+03 -1.157069201863348553e+03 -1.152912160007584248e+02
-1.977928786469111628e+03 -1.161144665244971293e+03 -1.168955188744724296e+02
-1.943763154352997617e+03 -1.157863228997884562e+03 -1.162795329951690348e+02
-1.921103287862201341e+03 -1.161593652310405105e+03 -1.154885106176122633e+02
-1.927253894630046943e+03 -1.160342319510103152e+03 -1.163437858176610007e+02
-1.939950318412064235e+03 -1.163460533628528083e+03 -1.167074469596517758e+02
-1.949989203187251860e+03 -1.161501025887271226e+03 -1.178390511040049375e+02
