time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	
1.023179009739827450e+02 8.493648234144409059e+01 9.995136474938371407e+01 8.773944828570967047e+01 8.931423140925758730e+01 1.122487672984698861e+02 1.031560947293792481e+02 9.773642265307300647e+01 1.060421853900007534e+02 1.047708098485568939e+02
9.570823606266293382e+01 1.147077315813935030e+02 8.996159735683582426e+01 1.072586151924920017e+02 1.063576038680133280e+02 9.775676045432001615e+01 8.849757663638533245e+01 1.055967659310464200e+02 8.178571377810429510e+01 9.490367745230182095e+01
1.031185988914655098e+02 8.422839663312905145e+01 9.250260725416111995e+01 1.083593853038620267e+02 1.091392953170124258e+02 8.697890924457701090e+01 8.530424077705576735e+01 1.113791215753044810e+02 9.549857715019372506e+01 1.092165011285387095e+02
1.002683733867859530e+02 1.117608601783221900e+02 1.089526186782970854e+02 9.503479359545221428e+01 1.252942726732281074e+02 1.179737319739903398e+02 8.562576205333868984e+01 1.044611806132226945e+02 9.025973929730106704e+01 1.044181192605772708e+02
1.045073632125452150e+02 1.069546788666387442e+02 1.050515293970545656e+02 1.004469672214734572e+02 1.236388740526141703e+02 9.903429141941749947e+01 1.056075307448236913e+02 9.274526404650842437e+01 1.101158524851462062e+02 1.139340536291387593e+02
1.011409471688914579e+02 9.948209472632331085e+01 9.218850110096414596e+01 9.799913029747415294e+01 8.903413595354220433e+01 1.048366133251432473e+02 1.001067414362132695e+02 9.717115601252352519e+01 9.305111862198066319e+01 1.033213642461114432e+02
1.075642037803778521e+02 1.004717580684719849e+02 1.035697792679228115e+02 9.725036100487838553e+01 1.026413909678725389e+02 1.056111347651140591e+02 1.074731052402500069e+02 9.827985814839898637e+01 9.778647147314859467e+01 7.982849271914729172e+01
9.896577249696025547e+01 1.079574834265653323e+02 1.099539660975740816e+02 8.922129698335631076e+01 8.875470607032728765e+01 9.006298776190585897e+01 9.003392797523849822e+01 1.050273047508189990e+02 1.036357127776247751e+02 8.291272458680498403e+01
9.207841957290874291e+01 1.139334201957199184e+02 8.800139824159398927e+01 9.889121943564276762e+01 9.433526340854244552e+01 8.996817371913304839e+01 8.765253675913658071e+01 1.138469396240307390e+02 9.267152628508807766e+01 1.023724684827679425e+02
9.599904308496493854e+01 1.004904950889171573e+02 8.464673276904458987e+01 9.483908569563031676e+01 9.910915882264188781e+01 9.605149589594583404e+01 7.693430115368573752e+01 1.151026551144415748e+02 1.078345230511011721e+02 9.889516534292765471e+01
1.080069948690913861e+02 9.766599299076361262e+01 8.482003618661559585e+01 1.069606942511021117e+02 1.038664297241997190e+02 1.057104584370511589e+02 1.007506748024949985e+02 1.188549569791138936e+02 1.153832502848540997e+02 1.116643886867819759e+02
1.105325302103836549e+02 1.007959653475349882e+02 9.557507383625018349e+01 1.126365688763709159e+02 1.137201938939059289e+02 1.005233052070210533e+02 1.072132892892467169e+02 1.144737113328331901e+02 8.183870754611038478e+01 1.031540575260105328e+02
1.093672134280137698e+02 1.014058910156874873e+02 8.915371335292428512e+01 1.023893433508718260e+02 1.022855223962835680e+02 9.976782608897752880e+01 1.030067261170871404e+02 1.154499918948416592e+02 9.632643449789279089e+01 1.244799387329805143e+02
1.061515266553050196e+02 9.561732967613264123e+01 9.486778415061472458e+01 1.157910872586202515e+02 1.064510440486168648e+02 8.760174344839393257e+01 9.386384733379708223e+01 1.247076661954108232e+02 1.025643240418344249e+02 1.053209323790998013e+02
1.061989094630633730e+02 1.095203806989027981e+02 1.044235548132537019e+02 1.131609245629156248e+02 9.183606723121505411e+01 8.335788031131512810e+01 8.959350645567349147e+01 1.236312543408725162e+02 1.090584448608695425e+02 1.070608045040393677e+02
9.618879527393711726e+01 8.776256847283349316e+01 9.304716243302516432e+01 1.103230586370481632e+02 9.884488348391786872e+01 9.553115935623958421e+01 1.214030285457062632e+02 9.352671998807336706e+01 1.024723700537412583e+02 9.931360057566453747e+01
8.467026344520442649e+01 1.190299115029408199e+02 1.152061740802031409e+02 1.047482540501793693e+02 9.405011995886277987e+01 9.268820435140025893e+01 1.121906661017981008e+02 1.016666030132425647e+02 9.770015133194208090e+01 1.082551182260476139e+02
8.664880625384461155e+01 9.796831036256176617e+01 9.578185816758021076e+01 1.051053918621597205e+02 1.031271349249791456e+02 1.007561916324900295e+02 1.064212932100241744e+02 9.606288117618636591e+01 1.049482302412839516e+02 1.110125351460731054e+02
1.091329666924486048e+02 1.015014901872693258e+02 1.239377159991386748e+02 8.264154170944941313e+01 1.121834937221350685e+02 1.050579324769119012e+02 9.185786964775374486e+01 1.125881175525933742e+02 1.054406361705607083e+02 9.902244067838624630e+01
1.071661962578440921e+02 9.354926766202542865e+01 1.188457853817285894e+02 9.562441473790092061e+01 1.167829450277540104e+02 9.568451476733690697e+01 1.059782786771528720e+02 9.143520480693590002e+01 9.614612911975689258e+01 1.033056613458033723e+02
9.052510544371089907e+01 9.351571754520675483e+01 1.014411460579791111e+02 1.019164856860489294e+02 1.176811467085423715e+02 7.728601591748548572e+01 1.037757664518458682e+02 9.447691489044275670e+01 1.023875771548536306e+02 9.119847780841396911e+01
9.541376239167720996e+01 1.101049536659887167e+02 9.669848030103787551e+01 9.736491365034598289e+01 1.111108363992326673e+02 8.537008877416150199e+01 9.874563960016696740e+01 9.283369167561257029e+01 1.056358864657841252e+02 1.028135219553588797e+02
9.412766191767468626e+01 9.160345415288017534e+01 9.449246376126970404e+01 1.072395205573594410e+02 1.039830675103351609e+02 8.852658013997243813e+01 9.270624813845670076e+01 8.562849751778205132e+01 1.102897737525015600e+02 1.037423177293241139e+02
9.200543729073451971e+01 1.104808402893773973e+02 1.061250412211699228e+02 1.111818937699773642e+02 1.010270188316102633e+02 9.058862509674169416e+01 1.036731808363059884e+02 8.270616242128460271e+01 8.815258193473715664e+01 1.055556184443694718e+02
1.005941705300686664e+02 9.324169362597147881e+01 1.128855017898276856e+02 9.938307640982623070e+01 1.015724447568210280e+02 8.693113859826064527e+01 1.040830486320119235e+02 8.487976838496967957e+01 9.817676549600052738e+01 1.055012059159498818e+02
1.084511917983681712e+02 9.993965358414052957e+01 1.128907728970704483e+02 8.901034528589268291e+01 1.169440593237955284e+02 1.159079522113602394e+02 9.869681988022139763e+01 1.247110774133049063e+02 9.818591964195940136e+01 9.913296112666485271e+01
9.025291274537588038e+01 9.005736637016956081e+01 1.033186053645465705e+02 8.328361210297816797e+01 1.007223222420624609e+02 1.076132047271863996e+02 9.824728083228619369e+01 1.035952909492372669e+02 1.054451148237744746e+02 1.043826631586796907e+02
1.080272930656922625e+02 1.034257639147488277e+02 1.077962902430434298e+02 9.081642440461914134e+01 1.136953997606223510e+02 9.272698278778111103e+01 1.060647854274651394e+02 9.582539341228738294e+01 1.082433848715560742e+02 1.044289742427417309e+02
9.009511409694349027e+01 9.534896458159207100e+01 1.008653891205057960e+02 1.094574683588937631e+02 1.076617270868970877e+02 1.169079642944542741e+02 9.985042153656877417e+01 8.210415340483611146e+01 9.112014459462218952e+01 1.059645575573403278e+02
9.053768848313941930e+01 9.403673639529357331e+01 1.017346998838625183e+02 1.128895130468259538e+02 9.110090634714877922e+01 9.947700965266720630e+01 1.055719364665446136e+02 1.044734780376168288e+02 8.615717326610595705e+01 1.048927241177156873e+02
1.124309222631135299e+02 1.039892158577161752e+02 1.089892710931046054e+02 1.103094600980675040e+02 1.139820154443669651e+02 7.535829665740016026e+01 8.292407231732082096e+01 1.242832290202108823e+02 8.766968112166367177e+01 8.618007410851703298e+01
1.049639862444519167e+02 1.066934361281502390e+02 1.050019061156035178e+02 9.782828926641856526e+01 8.520739614648752536e+01 7.478126888724557375e+01 1.023175048525419726e+02 1.212416228434290133e+02 1.014899272290595036e+02 9.760185768413057872e+01
9.276744614122095811e+01 8.663647877126707897e+01 9.632489699446236386e+01 1.032264446236899289e+02 8.928742825290669316e+01 9.890125543452225543e+01 1.098290259505359074e+02 1.120657620920116244e+02 9.262429114863510904e+01 9.628823161805986786e+01
1.116533014829501269e+02 9.178303539858440274e+01 1.034968784605190706e+02 1.111701941645982004e+02 1.106736169469565993e+02 9.247929581213878691e+01 1.132603698463898070e+02 9.983139780254641948e+01 9.162540134553930216e+01 9.742123782592338443e+01
1.141300654434460284e+02 8.854540777416740127e+01 1.082187188804438733e+02 8.766605723999830957e+01 9.741091674339701001e+01 9.092312418438197597e+01 8.271393014669976651e+01 9.760368772103920776e+01 1.141946265245738630e+02 1.017644411653673160e+02
9.927702219939708073e+01 9.734454306647002397e+01 9.777065764233768164e+01 9.122109320598465843e+01 9.711275691031501367e+01 8.350115035840875066e+01 7.845507457177248511e+01 1.038109420424152631e+02 1.203810035668314811e+02 9.583503053446438003e+01
1.107066135335970500e+02 1.051346961302487841e+02 1.051262102535932570e+02 1.207500265038758585e+02 9.894782634478326599e+01 8.161627732541572300e+01 1.251442403503451430e+02 9.640094764774900682e+01 1.170046818023296566e+02 9.914006314607911463e+01
9.298744432918823577e+01 9.157142651725865790e+01 9.454690240278299029e+01 1.208085374409699995e+02 9.672781493625117832e+01 7.555816036928307255e+01 7.707836390931068138e+01 9.565826301611764393e+01 1.082693663881249506e+02 1.022014727901789399e+02
9.266654608924970660e+01 1.159409013976813299e+02 1.025645169738388631e+02 1.014785646678209190e+02 9.315035885626467405e+01 1.185197478975298822e+02 9.145788693912484746e+01 8.876086645455062296e+01 1.041850111680415694e+02 1.147386207049488576e+02
9.753349814153175146e+01 9.293265080199152806e+01 9.945298818444008759e+01 9.592499461510423941e+01 8.330322435508993806e+01 9.424507214304613001e+01 1.048195774092427541e+02 8.906224429375102147e+01 1.026463622448396933e+02 9.520235097849194972e+01
9.889951256665477786e+01 1.056711011513282017e+02 9.635182896906412964e+01 1.001808480498925036e+02 9.004079202777282376e+01 9.723407679969467665e+01 1.005852916237732586e+02 9.403934929061227876e+01 1.044380863512683391e+02 1.009197696703899112e+02
9.494863063229956879e+01 9.454387897641505845e+01 9.375799099261259073e+01 9.467666094978238789e+01 9.011561463321763199e+01 9.571846234906109885e+01 9.447068739860920061e+01 9.443266548230715784e+01 1.049704753235987198e+02 9.844985232157530675e+01
1.022376974445805331e+02 1.106710427382611925e+02 9.118137871064662647e+01 1.107222254197074705e+02 1.137988273133021551e+02 9.409165579799142165e+01 1.018116263576289526e+02 9.550376849174070060e+01 9.807865657028324335e+01 8.812979925461233677e+01
1.020886775755873259e+02 1.028623864178042311e+02 9.186036316826445614e+01 9.221074244866015590e+01 8.413899819664695201e+01 1.122230026932704021e+02 9.957466456181519732e+01 9.358197957211481821e+01 1.025893656526469755e+02 9.069502717455429774e+01
1.031811861989597645e+02 9.402186427301296590e+01 9.235638607474422201e+01 9.409430963834438444e+01 1.123495303787925508e+02 9.536559843096355849e+01 1.100810259205470061e+02 9.198598708466028029e+01 9.638732199765749442e+01 9.522922612562506117e+01
9.950620265328565495e+01 9.319220843758796491e+01 8.657871024013205385e+01 9.228236022723699250e+01 8.443683956542012936e+01 9.720091147061145875e+01 1.055151852541706603e+02 9.864019549971577305e+01 1.003437565567024023e+02 8.602689922969264558e+01
9.607455694259022039e+01 1.151140026689518834e+02 1.022540724142261439e+02 1.088522023555288172e+02 8.935806136880168538e+01 9.334020451329539014e+01 1.097237470573948315e+02 1.122044366879928532e+02 1.054717577354286391e+02 9.275616522996317315e+01
1.026574762100999294e+02 1.009635404125290137e+02 1.086839457235066675e+02 9.379499605642521942e+01 9.494542572504464317e+01 8.987545397080995713e+01 1.169410523093687431e+02 1.105701541779285435e+02 1.038455004227093923e+02 9.838550944191047165e+01
1.010806769661997748e+02 1.080150989236008030e+02 8.875583114998627821e+01 9.905530204441305386e+01 1.021171601836374805e+02 1.007904693882540386e+02 1.025109819857712807e+02 1.083119851879131232e+02 8.491461562664294149e+01 9.959334788960862284e+01
1.035340588945570914e+02 1.135134991630280012e+02 8.641141602327854798e+01 1.007552408641688544e+02 1.063111409655369073e+02 1.154184030713510083e+02 9.718179448133622600e+01 1.069045679995128211e+02 8.325816026680409720e+01 9.086016763300963817e+01
9.639109143797273305e+01 1.134627723267961414e+02 8.702679134738194477e+01 1.034830496550120102e+02 9.834844339040976990e+01 9.009452879351727006e+01 9.700866106422995472e+01 1.176187821203034787e+02 1.071594016198133801e+02 9.817366828187336125e+01
9.739768899012645420e+01 1.126722796528981263e+02 8.950855666553881917e+01 9.812362041515129363e+01 1.029063165182367356e+02 9.723394667235953648e+01 9.845367379645401229e+01 1.087707514172693664e+02 1.127173575945953132e+02 9.858489978121882302e+01
9.281507852572889306e+01 8.909099711590150150e+01 8.991629165576577520e+01 9.969293517887663825e+01 1.034365604653136614e+02 9.365683802621774134e+01 1.076848588868599563e+02 1.001944383338831130e+02 8.776026150208784316e+01 1.057205288468420434e+02
8.687849554719269918e+01 9.739766483412191178e+01 9.254925584013675177e+01 1.061905351117765122e+02 1.006912622588461943e+02 8.733882614825543556e+01 1.058998424985080078e+02 9.529188087992667988e+01 9.262776975206742236e+01 9.653312890174359495e+01
1.011491755085692716e+02 9.422941286453209386e+01 9.924916923106319189e+01 8.838244913850245155e+01 1.032658820179543682e+02 8.814581654072262040e+01 1.164844434380086682e+02 1.069520590497894261e+02 9.874024980216034919e+01 9.788007704803715114e+01
9.750041738791212254e+01 8.235617921235008509e+01 8.888820724780821081e+01 8.568794385665053426e+01 9.353313300978278733e+01 1.021390543606229642e+02 9.344943023851155317e+01 9.581354529478365123e+01 1.121751689370652372e+02 1.023557430188481305e+02
9.731061142634735006e+01 1.051888018809763139e+02 8.911527017008134521e+01 8.945406563112149456e+01 9.495043343395818169e+01 1.082192876517555078e+02 9.522487813656519506e+01 9.690969290310516726e+01 8.857153055174828182e+01 1.088837577639959022e+02
1.045981775948948354e+02 1.070613070896089738e+02 1.093627790889038209e+02 9.336323949880406303e+01 1.054381487426163062e+02 1.150181657831146254e+02 8.923554572754389369e+01 9.812491505505307998e+01 9.995362637526176286e+01 1.039224353972065273e+02
9.178688827416344509e+01 1.018311469586769107e+02 8.459435525112048992e+01 1.121763458390826287e+02 8.980188546552290063e+01 8.926670855333399857e+01 1.087504268033029007e+02 9.941725414674385775e+01 1.046956015871098771e+02 9.082788740512961567e+01
1.130673891656260537e+02 9.587843601314732211e+01 8.865629977561353314e+01 1.018233750708441931e+02 1.179828585820160924e+02 1.066049537130371903e+02 1.181130312166434635e+02 1.041850851775554361e+02 9.622770315595596458e+01 1.071374500933087432e+02
1.084908742862028959e+02 1.005608948056558063e+02 8.402410750948666873e+01 1.157815432450968416e+02 1.013892469879362181e+02 1.085728635811367440e+02 1.194445474523593873e+02 9.399123824376479774e+01 9.293336410362431366e+01 1.046718153142027603e+02
1.089821053044652217e+02 1.096297878342732588e+02 8.448534544298100002e+01 9.379141692798735619e+01 1.018205801941955144e+02 1.129822343758846870e+02 1.137642916186216695e+02 1.044048627712693076e+02 1.066320219333187822e+02 1.077194622931607881e+02
9.608972162405714812e+01 9.965215820618105624e+01 8.325903184739094343e+01 9.790132986756286471e+01 1.105071367633995436e+02 1.067787007293806880e+02 1.026036863675657571e+02 1.025240034937422706e+02 1.039567200889744072e+02 1.088199874374793836e+02
9.684413052090987151e+01 1.082927962668157704e+02 9.099631889190585810e+01 9.923623675939532518e+01 9.223940080976095146e+01 9.497209523173549428e+01 8.329793612415126347e+01 9.971021725408952818e+01 1.039382909460819917e+02 1.155043550529709648e+02
9.903695495566607576e+01 9.279418285339089323e+01 9.389477646447630832e+01 9.881633118732291621e+01 9.611708021600850316e+01 1.066260609682674527e+02 8.521113262622050399e+01 1.000920523561802611e+02 1.153043535561938029e+02 9.560544016672452017e+01
1.043468706594939306e+02 9.388543876440111546e+01 8.917832288039838318e+01 9.574072944718261624e+01 1.045229076358552902e+02 7.700858061066155358e+01 1.025497641245446090e+02 1.039715056635357939e+02 1.035110321002120912e+02 9.660823742623854571e+01
9.276438529403114330e+01 8.789070215978699707e+01 1.076442953967975740e+02 1.051483451824718998e+02 1.056068744934976280e+02 8.795387140951677907e+01 1.065967779480914572e+02 1.183886589529739979e+02 9.464775906486237034e+01 9.926491976919673732e+01
9.197890005073992370e+01 9.987961954624806538e+01 1.077482252801179357e+02 8.270814778340526630e+01 1.143279073665723757e+02 1.055778948243728053e+02 9.818351379835820580e+01 1.091346953204512999e+02 9.326789576672010185e+01 1.023127183416692105e+02
9.960531123584783586e+01 1.006804721412940182e+02 1.112598564988098673e+02 8.866675275979844173e+01 1.021232041272092061e+02 9.896042339537605415e+01 1.127588863309661917e+02 1.056305239680479673e+02 9.861114828439856694e+01 9.331317901510678325e+01
1.108002310026741384e+02 8.289984593015707048e+01 1.085105880658144031e+02 1.141196004729872868e+02 9.597281446408190675e+01 9.922878753221648651e+01 9.326770340236882362e+01 1.080268176069295833e+02 8.130332945930615551e+01 1.056615012972510783e+02
1.068284097608834884e+02 9.440021040846505684e+01 9.508505608374704821e+01 9.072627552692438258e+01 1.018453888030993824e+02 9.106876920495828642e+01 9.580861047810253694e+01 1.006412836819922063e+02 8.107024943672431050e+01 1.048472864569812231e+02
1.137737370434219883e+02 9.389571716367341025e+01 1.026776781524035869e+02 8.930550186786183531e+01 8.977068915927715409e+01 1.116303726161597467e+02 8.397589031621318156e+01 1.140925116127250902e+02 9.068572445582790920e+01 1.027128552763161906e+02
1.003170887319706424e+02 9.332386895714445529e+01 7.694894479615922478e+01 7.936712203866878212e+01 1.065991907989878484e+02 9.428215804694502822e+01 9.824059394736596573e+01 8.417077475146959387e+01 1.071806712580890064e+02 1.089741739035397359e+02
1.028399663502215304e+02 9.567144965762960851e+01 8.697295660861865940e+01 9.784213685332997557e+01 1.081713054170460850e+02 1.007799923521879464e+02 1.043909518493754405e+02 8.630559081581145620e+01 8.311347041305643302e+01 1.197978698292400850e+02
9.284259205646907276e+01 9.440116992221810222e+01 9.813370387506535053e+01 8.030329887909368836e+01 9.798974327500997106e+01 1.033457695783270935e+02 1.053572580061379398e+02 1.200836814083871786e+02 1.282757238352490106e+02 1.103480549576887597e+02
1.114610324311350098e+02 8.865073647814514857e+01 9.324326124180308284e+01 9.385281927928544121e+01 9.759260666992828703e+01 9.227989294611782611e+01 1.245176314247110838e+02 1.030876386975507870e+02 8.416073687122677427e+01 1.081619109864741120e+02
1.037481599718058760e+02 8.856103700959458536e+01 9.344534037380329039e+01 1.165381432956041152e+02 1.016007670138513959e+02 9.335782928685219417e+01 1.063170978922678671e+02 9.739525347001244882e+01 9.962786817805934447e+01 1.070864700083471917e+02
1.067758622105768609e+02 1.022557839724991595e+02 9.458778121851145215e+01 1.096741904325024564e+02 9.687659215151433045e+01 9.889271929972271380e+01 1.061445290273271667e+02 1.075497247813143815e+02 9.668064802612957465e+01 9.133130329929832669e+01
9.639994022452314937e+01 9.288661516906083193e+01 1.066880076763255687e+02 1.007150719707848197e+02 9.112975806332559614e+01 1.003774172851147881e+02 9.991737740230261977e+01 1.060590221130402000e+02 9.726765519971901597e+01 9.487967776827485977e+01
9.750888171690783679e+01 1.014118883489661584e+02 1.006299519776449642e+02 9.582504857774245011e+01 1.099388253113983467e+02 1.013804360511456224e+02 1.106845137336992195e+02 1.000904648997385493e+02 9.484709301796618774e+01 9.598434065653285074e+01
9.274112937872786233e+01 8.710472470936397826e+01 1.023779850059192142e+02 1.145568082995842900e+02 1.084135919556970009e+02 1.000577301269036354e+02 1.099085971690872725e+02 8.704533397463308120e+01 8.858602615194718055e+01 9.592499221749939409e+01
8.852320972456809045e+01 1.160988385333442636e+02 1.058129888918651318e+02 9.063196758467839231e+01 8.659568969556778484e+01 8.862331816154332387e+01 1.108213762862760774e+02 8.900883366569021860e+01 8.304577344045816290e+01 1.230139953995466158e+02
8.156126948502007679e+01 1.006693587249217927e+02 1.112508277110457584e+02 1.035912136081623771e+02 8.659729333454347966e+01 9.603921576755682565e+01 9.724773781860751853e+01 1.064990099099393461e+02 8.389159224105520707e+01 1.124518964001315879e+02
1.093344445062581514e+02 1.006372350855085642e+02 9.435405915025862100e+01 7.684610703876970206e+01 1.064440485667297480e+02 1.138516642754928370e+02 9.504331891247697683e+01 1.030704151144015412e+02 8.766670404730004407e+01 1.146901187184150217e+02
1.198616655600167178e+02 9.927729992148461236e+01 1.066977258808512090e+02 7.823862475612115475e+01 8.839179571954706205e+01 1.168505102914064508e+02 9.035854944849930348e+01 9.390294437720690723e+01 9.432048185037979238e+01 1.135920371464152652e+02
1.007093044956947665e+02 9.902051357896331751e+01 1.251474755082490020e+02 8.005741186657607500e+01 1.090874356744149907e+02 9.687102534965212897e+01 1.013009902269665332e+02 8.589262766858358589e+01 9.579456678929318514e+01 1.043981988524315625e+02
1.041226655492859834e+02 1.027946347063774510e+02 7.295541439258559535e+01 1.178755075137557355e+02 1.144838015543788288e+02 1.206240860244195403e+02 1.038223351465912572e+02 1.151845693582858132e+02 1.133827218335736688e+02 9.924997704550796129e+01
9.063711899673144501e+01 9.998770023919563243e+01 9.062537839306619958e+01 1.094173720797382998e+02 9.028678402131640723e+01 1.111433990543914945e+02 1.160586840384699485e+02 9.385078808575605080e+01 1.014450358353205246e+02 9.573441886571372095e+01
9.210287430016290955e+01 1.139615939025194677e+02 9.208640087332418034e+01 1.031953477695786319e+02 9.996795443120436175e+01 8.808177680615270333e+01 9.166590543937236646e+01 9.950065737939635824e+01 9.908253938893430757e+01 9.535737010922271395e+01
1.097663822905748532e+02 8.829657695261133199e+01 1.134743615312486895e+02 1.052837918582456496e+02 9.403030605787205332e+01 8.663631098951466925e+01 1.024258476710201364e+02 1.083968253949356892e+02 1.200882555876714832e+02 1.064528484094540204e+02
1.098414493917942707e+02 1.147304792943183429e+02 1.106178858180429643e+02 1.142470705606275487e+02 9.483529171920118017e+01 1.038948609421887284e+02 1.060456465708513321e+02 9.797891017421383708e+01 1.002243199906520204e+02 8.684512094661647552e+01
8.784651637600370577e+01 9.166232824529410550e+01 1.079023270076128824e+02 1.090375362585192249e+02 9.152042537268206956e+01 1.212561425235866750e+02 1.196439876038335370e+02 9.760209354446448060e+01 9.840686139954472367e+01 9.449043598722033721e+01
8.942423680738914982e+01 1.090989610812649460e+02 9.925264425845128358e+01 1.081285494347242491e+02 1.019987031006486973e+02 1.099364303284980764e+02 1.202532344606609200e+02 1.012012267018499756e+02 8.974869859065748301e+01 8.961652134332808828e+01
1.102538272401917965e+02 9.583061922818279754e+01 9.906579782448397964e+01 8.435067157255031134e+01 1.003801873939363531e+02 1.090864624713580611e+02 9.980271260756816787e+01 1.097141311063402895e+02 1.091871995477181940e+02 9.332140920749267821e+01
1.047382466266641217e+02 1.006782296477273633e+02 1.065389861172782986e+02 1.069018561700486600e+02 9.481899664093221247e+01 9.714305928668605361e+01 1.070192404690937309e+02 1.017598858083506457e+02 1.040413320473532792e+02 1.027880779126378314e+02
1.049776706356697815e+02 8.947780748049422073e+01 9.937019537239558531e+01 1.121070350565965441e+02 9.448112627789529938e+01 1.010378177497198351e+02 9.082227618792742874e+01 1.030067111642051714e+02 9.582309725453427518e+01 1.005965226129294905e+02
9.519597855993490043e+01 8.988501827083301521e+01 9.361120822519950480e+01 1.082779102749094591e+02 9.743505579315535670e+01 1.012273465337282943e+02 9.798452042303136977e+01 9.865172810629886158e+01 1.180776546425209119e+02 1.018161085511522543e+02
8.139581928983392345e+01 1.046484203981226244e+02 9.768264860668725191e+01 1.039284498239465364e+02 9.975056446307397096e+01 1.102762923795530412e+02 1.007788799517411746e+02 1.013259610757003912e+02 1.183831147756000917e+02 9.741195992920890490e+01
7.658571454962586245e+01 1.269134086968475685e+02 1.043362852461071242e+02 9.523914354444920605e+01 8.899692114601668891e+01 8.834746642665453464e+01 1.119062903035094223e+02 1.086236525691793844e+02 9.211788861552541618e+01 1.037647686595830265e+02
1.325027231744125800e+02 9.284768358160037849e+01 9.888316564443060486e+01 9.372047154271595559e+01 9.179644866296420957e+01 1.089985768955780543e+02 9.153991578864238932e+01 1.084911510655762328e+02 9.563913932021999642e+01 9.845542474944296885e+01
1.340366039411149188e+02 1.025205069453692630e+02 9.837257963818515805e+01 9.516974444334859129e+01 9.341891497959591106e+01 1.202845114639113717e+02 1.138660123494031922e+02 1.032623339540734122e+02 9.869689465898284197e+01 8.818090840269860564e+01
1.342698740577288561e+02 1.174234121956442181e+02 9.262023791824812236e+01 9.478947110141652388e+01 9.214511495274101094e+01 1.176871573830954958e+02 1.152134764574181247e+02 1.043967961315734385e+02 9.543458540968816806e+01 1.030040427450604454e+02
1.003160916207412470e+02 8.619237464720217190e+01 9.782056679423352819e+01 9.362967399384589839e+01 9.164986548133195754e+01 1.137533172468148734e+02 9.079705184370172333e+01 9.370402139302093758e+01 8.383452195783061711e+01 9.740421201084259906e+01
1.066654776579877790e+02 9.771133783679231044e+01 9.957919795122009532e+01 1.061712947046384699e+02 9.325072911009522159e+01 7.660027153038056724e+01 1.024883686067358042e+02 9.897240531688828469e+01 9.418756773617685951e+01 1.002903410095473902e+02
8.508489137162015936e+01 1.016811382317769699e+02 1.031204987557424744e+02 8.992655598536795480e+01 8.215815935109311852e+01 1.034270727233870275e+02 1.030460593424228932e+02 1.050311948134979332e+02 1.299739164933509699e+02 1.019983508852709519e+02
1.186177267061278258e+02 9.618117385706176492e+01 1.085075786000425353e+02 1.006323377059878510e+02 8.061506527248025122e+01 1.151992468516462509e+02 1.025621261574173673e+02 9.403521538926248979e+01 1.093515291855073173e+02 1.051396046592710576e+02
1.149892302186981112e+02 1.082992257544510437e+02 9.495864399150856627e+01 1.138207057034667145e+02 9.445001472377241214e+01 9.423934244215443812e+01 9.168401370532147610e+01 9.277582523159276207e+01 9.707354776943601848e+01 1.051879438141957763e+02
1.159041016031822267e+02 1.126022123937262336e+02 9.466263800656064120e+01 1.076954600306697643e+02 1.075977206159394939e+02 1.137665818681083465e+02 1.067794882429699612e+02 1.064895644649908775e+02 9.272766035003471075e+01 1.084716035308777293e+02
1.163744771480362346e+02 1.005370972048060594e+02 1.005622107637415326e+02 9.896807546916205922e+01 9.588667810421705440e+01 1.077330130615989390e+02 1.091474465524927950e+02 7.725229549338504853e+01 1.130742476441785129e+02 1.039002999102718263e+02
9.564747396211234332e+01 8.395841948245032427e+01 1.051444077112949032e+02 9.738002458142753426e+01 9.491940613064289778e+01 1.034493855877095427e+02 1.027721074873309846e+02 8.028974892262893093e+01 1.097804657560921697e+02 8.615423741133028557e+01
9.539319890582032713e+01 9.907806876116013939e+01 9.825718731404899131e+01 1.043176127234672492e+02 8.876011418936444386e+01 9.564829950397685820e+01 8.879460911538438950e+01 8.328645791766662398e+01 1.042789965350407329e+02 8.894831320531169183e+01
1.092823929498372877e+02 1.055740233101893892e+02 9.982969788977095504e+01 9.364868907000455067e+01 8.391564765673584247e+01 1.082520896225471034e+02 1.053238204781395666e+02 9.255196041560651565e+01 9.852130736997628446e+01 9.855995714534284957e+01
8.706998829375643822e+01 1.097263299597979653e+02 8.590688564378491776e+01 9.448849709840453670e+01 9.191561754356729352e+01 9.123357092902722343e+01 1.018870466784733821e+02 1.059507040216289511e+02 9.933044023547002155e+01 9.908348364284987042e+01
8.880449873381331827e+01 1.115419738226127890e+02 1.083889890489545280e+02 1.117526303194175910e+02 1.146109362461547505e+02 8.738190606924720782e+01 1.181637991885632459e+02 1.080356839535338622e+02 8.545879145035993929e+01 9.384038180234445292e+01
1.018856947795629537e+02 8.766747407216485044e+01 1.017616222262256684e+02 1.124359711351576294e+02 9.088900525999235924e+01 9.244075384344411361e+01 1.133592673647278275e+02 1.084865042981105319e+02 1.149019206208810857e+02 8.638573507953628905e+01
8.693995343441177681e+01 9.767221608268573618e+01 1.190692821657548706e+02 1.056060753665642551e+02 1.074992191328336446e+02 9.586988930252431373e+01 1.052365693621278240e+02 1.116891620672783745e+02 1.081799284156807772e+02 1.082735430826443519e+02
