influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.1.10		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.2.10		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.3.10		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.4.10		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.5.10		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.6.10		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.7.10		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.8.10		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		influence.9.10		influence.10.1		influence.10.2		influence.10.3		influence.10.4		influence.10.5		influence.10.6		influence.10.7		influence.10.8		influence.10.9		influence.10.10		
0.000000000000000000e+00 9.729178657845748796e-11 2.561400378918063590e-07 2.218719442829556951e-02 2.322512520859561225e-02 3.691857640596255763e+00 9.798451640446806388e-04 7.360614796617626546e-08 8.456332086078755192e-27 5.139742970473182747e-10 2.838003166117858633e+00 0.000000000000000000e+00 1.729140451549604718e+00 3.575654439583013378e-02 4.813935795697502767e-02 8.518939830524657753e-01 5.087916629746771916e-09 2.188604691407135101e-11 2.304817611103685771e+00 9.222328540884550563e+00 7.617565264022453653e-02 7.992930056440181730e-01 0.000000000000000000e+00 1.413847264971170904e-04 5.474445688814572637e-08 2.157804783044473592e-03 4.403204111775106111e-06 7.511526376255973858e+00 2.215081921048144855e-04 2.403353596746056475e-02 1.930693329566315626e-04 1.329582060716991707e-03 1.398979721997100668e-02 0.000000000000000000e+00 3.058308671034636106e+00 2.265674760812891098e+00 9.325082994459881525e-08 2.228227034325857013e-05 2.185370244859471545e-06 8.463775620322806781e-03 4.189679225428657484e-03 3.017253514769270215e-02 2.430206370847014848e-03 2.948887944537525055e-05 0.000000000000000000e+00 3.144222200023817637e-02 9.723015488370202321e-15 5.515137286970013281e-15 7.828149422800381174e+00 1.629365151443474824e+00 1.217013021995408811e-01 1.544017038807218301e+00 1.713161166438883082e-16 9.758904329069333083e-03 3.988480008915329340e-07 0.000000000000000000e+00 9.620076795729548991e+00 7.441203016347594686e-03 8.987616128914145686e-02 8.986744631015309182e+00 1.068436901744432843e+00 6.914084860520349866e-09 3.786054834418519158e-03 3.746314841959678954e-02 3.261155104433947991e-03 2.791058146701289027e-10 0.000000000000000000e+00 2.414302677410191152e-09 6.677401621432407786e-02 5.400346396370135554e-06 3.426147637879347480e-03 1.864826835879608291e-01 1.554594512922465865e-01 1.995447721515115555e-02 5.367431637183275850e-06 3.605763329760425565e-04 8.873755985337708039e-09 0.000000000000000000e+00 4.677898709420106882e-01 4.429855262623696444e-01 1.400749278117899331e-03 4.089903503423351418e-06 1.042319015700621243e-01 4.474508503933250028e-06 1.614177748565023812e-06 3.344480092797274249e-04 1.318183434001005128e-01 2.376366204035182048e-02 0.000000000000000000e+00 1.007469189587524919e-03 3.869860865674376312e-07 1.477340725118436225e-06 2.073246542984256483e-06 1.927815180610752219e-08 6.611953698971466398e-02 1.445221579894113428e-01 4.756044663322401417e-03 1.571525436865051886e-04 3.264305103005477743e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.642420326058643529e-11 2.457669860573305071e-07 6.914202564408802876e-02 1.809699439076656591e-01 3.435585268197080655e+00 9.662880887696520451e-04 8.112076453595776123e-08 2.761993466606341876e-26 1.692968054256807499e-09 8.636030044785247828e-01 0.000000000000000000e+00 5.767246490929643921e-01 9.577427041742954048e-03 3.506607228569868367e-02 1.004170912109850544e+00 1.294754773409030767e-09 3.539265813025835437e-10 2.030120270239238689e+00 6.947627641749186012e+00 1.164038355816556791e-01 9.144593878335760539e-01 0.000000000000000000e+00 9.037465698305210699e-05 1.274771740990149683e-07 5.063423791172561549e-03 2.910121573039958973e-05 4.735354351720847177e+00 2.132684961475602022e-04 2.069758015185890060e-02 9.765100156651429703e-05 2.344861796276550506e-03 5.263022676897645587e-03 0.000000000000000000e+00 8.031747613293335197e-01 2.403658856854223203e+00 4.759012891573336010e-08 2.016128138693430065e-05 3.018360306320878932e-06 1.613753944596600697e-03 1.398747991937989040e-04 8.141059230148771364e-02 2.242480097540145486e-03 9.050045179560304936e-05 0.000000000000000000e+00 6.577521158275613511e-02 7.633310299502149692e-14 1.268091492017765177e-14 2.607868242140210846e+00 3.302982358543325780e+00 1.016762934408243536e-02 3.850236157633556422e-01 5.677265918033477687e-17 1.323827636396804897e-01 7.215425380877296734e-07 0.000000000000000000e+00 1.748691840681114940e+00 1.440876965569799035e-03 1.109964670177903817e-01 7.557910667064135168e+00 1.951047304543940264e+00 4.226017195832452925e-09 1.578207573064978374e-03 2.935882674157002173e-02 6.565373190704635242e-05 1.650029906062450713e-10 0.000000000000000000e+00 4.793275873925699328e-09 1.098206619031931730e-01 6.007240166593991665e-07 3.203950197127264712e-03 1.613699357616271424e-01 2.098680229970718292e-01 3.459320900350233707e-02 1.759596631576082581e-06 3.121534636513196670e-04 2.363105057947117670e-09 0.000000000000000000e+00 2.170917386187211362e-01 2.160769857314149556e-01 1.001820040035401914e-03 1.054519405551467203e-05 2.531839970124475370e-01 4.848746606964799036e-06 7.008409567538551355e-06 6.045071699278086992e-04 8.242237246222566815e-02 1.718908908624192447e-02 0.000000000000000000e+00 4.648704487887095772e-04 1.271735080008819861e-07 8.104983435421884724e-07 5.146638901537115838e-06 1.936556923261078947e-08 5.858060774899559453e-02 1.476329367740310261e-01 4.765859130500107142e-03 7.414900277603537256e-04 4.342457676496764424e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.516491619988155262e-11 5.764753830546598485e-07 2.178107897244886335e-02 2.749535476706384436e-03 4.400653371385237378e+00 3.009968560020030476e-04 5.648429547015753834e-08 6.910793645794803317e-27 2.769225687940124871e-11 3.253965465674821811e+00 0.000000000000000000e+00 8.645588140980782210e-01 1.676724984179187722e-02 4.871777703821204841e-02 9.159177226902295299e-01 3.034525418795217365e-09 3.914054368052284000e-10 2.651008361565266647e+00 4.299920846829095922e+00 4.024656692970364213e-01 3.568497263762365757e-01 0.000000000000000000e+00 2.437810288316114376e-05 1.150113901622212836e-07 5.658204489238726799e-03 4.334644937590619799e-06 4.905019502027771594e+00 1.167906360480046687e-04 4.205111039420065394e-02 1.168024263973624572e-04 1.976893153211038440e-03 5.368174109687008470e-03 0.000000000000000000e+00 1.320187380623669138e-01 2.014729848574766891e+00 8.907309103122742353e-08 1.227792468323211548e-05 8.183353057514877174e-06 1.396796187798336622e-03 3.037973680014555535e-05 5.395933236950477968e-02 2.252308583756672533e-01 3.008127940776454548e-04 0.000000000000000000e+00 3.431670287957324511e-02 7.498880939729393960e-14 1.811749107649035456e-14 2.056040192077285500e+00 1.356241926603612979e+00 1.697735017744309710e-02 2.431757771453310291e+00 7.068022034257175389e-17 7.936566014320763085e-02 4.734279168001856549e-07 0.000000000000000000e+00 1.860632468565569742e+00 9.268793360697840083e-04 7.248224130240024654e-02 5.101031407087067926e+00 6.804056593863212044e+00 1.582103474991990263e-08 5.878366411534686423e-04 1.776964644333010601e-01 2.817503222193015245e-04 1.430668392323978868e-10 0.000000000000000000e+00 3.371504829831476115e-10 1.652757011506093832e-01 1.256508677405480163e-06 2.389803071829704750e-03 5.094351597002693133e-01 1.316541737695792469e-01 4.724850315887967750e-02 1.641580256614301157e-06 7.979316644281601834e-05 3.017806648978442088e-10 0.000000000000000000e+00 1.935093755358609224e-01 3.175280764112413667e-01 3.924698363510875599e-04 2.747379439623681197e-04 4.072457318320667485e-01 2.207417247764907407e-06 7.166206350992140331e-06 1.940580779851558890e-03 4.473043575649274933e-02 1.762480591524589746e-01 0.000000000000000000e+00 2.821542718964633071e-04 4.759417175182189859e-07 1.294999519281894536e-05 1.996366102998476638e-06 3.289365520586741629e-08 5.712845746421888610e-02 4.295960635774902225e-02 6.896182440678190820e-03 5.898976251572399417e-03 1.497787356466524500e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.914029999340929624e-11 4.806405471186990880e-07 1.679795618960236714e-01 1.390067772698115600e-02 1.150618112099444090e+00 2.478704718327176689e-04 2.307533685704205607e-07 7.358038529860697370e-27 3.683820490462338375e-11 4.165444608568299678e+00 0.000000000000000000e+00 8.850847783208086739e-01 1.054937764483016537e-02 2.231346978280262031e-02 7.792008559990704075e-02 3.388213343820747887e-09 8.246338450058801585e-10 2.284565756106266665e+00 2.993964779892934303e+00 2.619472569558889408e+00 2.268152016556521933e-01 0.000000000000000000e+00 4.273761053804374041e-05 5.776723336111411401e-09 5.488816208124963321e-04 6.355655053663100051e-06 2.574441271718582946e+00 1.722508763240560307e-05 3.128636209978372107e-02 4.136499115251108405e-05 9.722870884813646607e-04 2.023066795077890084e-02 0.000000000000000000e+00 1.274816873815254499e-02 4.796996987282122205e-01 2.076048913514432410e-08 3.933779151513387001e-03 4.551049628790088781e-06 9.453172763027684142e-04 2.994998791896785455e-05 5.373380532880912136e-02 8.527665106957333929e-01 2.937027231657085916e-04 0.000000000000000000e+00 2.152472014102009834e-01 1.333044495026519936e-13 2.493933383523225309e-14 9.754405550549294368e-01 9.151001183794646998e-01 7.287785910774349785e-03 3.341662686391518200e+00 1.427430541378503771e-15 1.133083518408503285e-02 4.869359956668717610e-07 0.000000000000000000e+00 7.060556363434734584e-01 2.988694182165071989e-02 3.603750507550667476e-03 2.835987955355515844e+00 6.974765410572889124e+00 2.102379971430240364e-08 5.766227056555181182e-04 1.432761574831213913e-01 1.739245401795883668e-04 3.941320859001790126e-11 0.000000000000000000e+00 3.733657310279033580e-10 2.757726422083989215e-01 6.675952936492248609e-07 8.897014759151677466e-04 2.649190306076742996e-01 1.224393012848239148e-01 1.013964130657562385e-01 1.896276445427539197e-06 3.335962146914695403e-04 2.829164635410049403e-10 0.000000000000000000e+00 7.109988300314016296e-01 2.085640857870660003e+00 3.604910238787390213e-05 4.425662342141172619e-04 3.942031057344091982e-01 3.669265371232027759e-06 8.545969768435107721e-06 2.107926562288497865e-03 5.518735034312771681e-03 4.479417673875790151e-01 0.000000000000000000e+00 1.136399950900807571e-04 9.785924788380618814e-07 1.789070255667075103e-04 4.334565527304559976e-06 2.931311363649485027e-08 1.210626938961617896e-02 2.818557256692280633e-01 9.356384764232955273e-03 3.335870990318281354e-02 8.477994648539574629e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.521072633674818780e-11 2.715218292509912704e-07 2.245095984652409338e-01 1.265204248561451750e-01 1.197365782481099039e+00 6.710477936628883133e-05 2.957708179090542414e-07 1.997362770925450950e-26 4.365460080297072775e-11 7.678410498537818540e+00 0.000000000000000000e+00 5.473191362377685110e-01 1.500368777358035248e-02 1.107043177755091291e-02 1.770168530771884796e-01 3.514648244788016766e-09 9.284692539295566230e-10 2.367649265802768799e+00 1.598309814613867674e+00 7.355151152983391283e-01 6.400623196266992665e-02 0.000000000000000000e+00 1.373519413348855252e-05 1.052584969519035741e-09 5.969209766649371217e-03 1.307845292980243756e-05 2.864808309534302211e+00 1.632437165025908261e-06 5.702757613017641128e-03 7.753514914520839949e-05 5.750737577218594876e-04 1.473057045744269496e-02 0.000000000000000000e+00 3.090435642822441167e-02 7.159082096943050755e-02 9.401425985098560713e-09 7.857231718995022485e-03 5.160189838741508839e-05 6.382291957357264867e-04 1.814957452750093049e-05 5.117023120808100040e-02 1.320056350200403017e+00 2.582608058035464039e-04 0.000000000000000000e+00 2.104788751425900717e+00 2.101533841054063722e-13 3.255302309970755902e-14 6.489379979733163051e-01 1.414459581888793061e+00 1.466258305038033519e-02 1.613731858724437140e+00 6.696786003037490408e-16 4.378266657760301328e-01 2.411317046474065812e-07 0.000000000000000000e+00 4.970605835691114249e-01 1.145265714235764731e-01 1.532493572312149934e-03 2.815594912459027377e+00 8.070497312945938972e+00 1.364159719476575376e-09 2.524239676859618437e-04 5.858332318908496782e-03 2.388242029709228135e-04 8.572446631858598463e-11 0.000000000000000000e+00 5.462545603039808646e-12 2.337211275176518388e-01 7.856986305719998219e-07 6.546216646846537588e-04 2.772315682209420817e-01 4.479471582366211790e-01 9.142494718351065752e-02 1.172302470582568557e-06 5.016221836068897452e-04 4.777822259692488458e-10 0.000000000000000000e+00 4.523332101836641805e-01 2.457090163976238362e+00 3.123455167458321919e-05 1.171887746917615360e-03 5.199470710730657030e-01 5.389198527552793454e-06 1.273256407055069272e-05 2.597113936761767075e-04 2.798461244277091094e-03 4.251653939918438319e+00 0.000000000000000000e+00 6.316627291831775819e-05 1.115346550531895845e-06 4.869755015398232953e-04 4.373118821154412503e-06 5.883991700092926742e-08 8.624599835872019324e-03 9.334626869463749088e-01 1.099356743491106993e-02 8.655643820348279949e-02 1.780644779344173478e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.805359392375440561e-11 3.593020757634242351e-07 9.915544668956554064e-01 1.347758830788556850e-01 7.141128942136305557e-01 3.784707235354023815e-05 2.193390784971480894e-08 3.297496492722837136e-25 7.144743306528224499e-12 4.125719826790304801e+00 0.000000000000000000e+00 9.095845691455854976e-01 3.976929503188380427e-03 4.020551716378517604e-02 5.652102108757737185e-03 5.146813603893024475e-09 6.631863611432265549e-10 1.809361136673942383e+00 2.818205811617004564e+00 2.732442569642408725e-01 8.947157287261586767e-02 0.000000000000000000e+00 2.268333356961175796e-05 4.109169524227695005e-09 5.387956982991793384e-04 1.773277305990679501e-05 1.544457529354503755e-01 1.984737686361540707e-06 5.168687110667818769e-06 5.589091631236179271e-06 4.552374636852850927e-04 1.133466628255271232e-02 0.000000000000000000e+00 2.102284555293039772e-02 5.476026250447571520e-02 4.254493217576026759e-09 5.985594366422098724e-03 3.668777336407608863e-02 4.128844881616193898e-04 1.927534368617839127e-05 1.084393513503097539e+00 4.635541361596753340e-01 1.058817707962056556e-04 0.000000000000000000e+00 1.939891915026197289e+00 3.461771369587778140e-13 4.519628453349631123e-15 3.060280403118961212e-01 7.446610326575412442e-01 2.371261843537784617e-02 4.173115766559481798e+00 6.647641458236324361e-16 1.230734722931511538e+00 7.678629519393193368e-08 0.000000000000000000e+00 7.856436193727858175e+00 6.820531342059783508e-01 2.020780783502539230e-04 3.563771739219681045e+00 5.900776634565437107e+00 4.023433981776818469e-10 5.485135086663325095e-04 7.521619898811260667e-04 1.317298312159709706e-04 3.134098275953926531e-10 0.000000000000000000e+00 6.511048035889059988e-12 2.477905931663769157e-01 9.602313253089035507e-07 4.718589505339848230e-04 2.142098858549184026e-01 4.671938472034617984e-01 2.930981701541354387e-02 1.937521154949623412e-06 3.910782474305104324e-04 1.841265569301654738e-09 0.000000000000000000e+00 9.045104565356731907e-01 1.854495296092543599e+00 1.733991627322688608e-05 6.439668065711262070e-05 5.427563030384929821e-01 7.172638212285843153e-05 2.539191256776265353e-05 1.702464482207060193e-03 1.023615350855786336e-03 2.631663984080668151e+00 0.000000000000000000e+00 1.649363594337106809e-04 1.454607156840455240e-07 9.480441693036267738e-04 9.827589525180790449e-06 4.690968264454184816e-07 6.184500551051384104e-03 7.085098175337332105e-01 2.058112942066526747e-03 2.562510513759740441e-02 2.243472246662093217e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.369618348932455346e-10 1.374723069808577472e-07 8.887235459063519416e-01 9.009416949527661311e-02 1.218497973878798657e+00 3.654614718985130939e-05 1.048563457674345251e-07 1.141645751475435009e-24 1.060491286295819458e-11 2.023938280997996664e+00 0.000000000000000000e+00 1.209379189380773045e+00 5.233406029772583179e-02 1.508156778825450739e-02 4.908775765773610092e-03 1.084369353021215820e-09 3.773672752382138722e-10 1.406150053079467721e+00 3.709816425845824384e+00 3.683369282608276452e-01 3.900666746535284141e-02 0.000000000000000000e+00 2.153124452932797016e-05 6.311359015164560413e-09 1.759230114847715106e-05 4.206911101907287486e-05 1.353501766702150111e-01 1.160826730205968074e-06 2.313394642440387756e-05 5.906621254138192297e-06 5.250304123786593297e-04 1.876823297626884976e-02 0.000000000000000000e+00 3.393029384091475736e-03 5.811339303583150373e-02 6.899707457733707108e-10 1.033654048355453145e-02 3.571000796905621222e-02 2.334193105065409529e-04 6.973589623977869653e-06 5.568654469719107603e-01 3.685426677070717805e-01 1.559252925902103495e-05 0.000000000000000000e+00 5.328898585373782026e+00 4.836363390400303173e-13 3.066873679599984614e-15 3.353801912726535051e-01 8.086115439419460094e-01 3.525257536381698475e-02 3.929622210786946290e+00 2.052006710095840032e-16 4.049351287012274425e-01 1.803993564829831039e-07 0.000000000000000000e+00 7.594241282675572968e+00 4.946348718455029214e-01 1.760149136917877287e-04 2.708163781482453292e+00 4.495136894993165377e+00 4.412263121662135962e-10 2.262753693196897179e-03 5.414958828561627609e-04 1.009631305315239464e-04 1.667355456964183748e-08 0.000000000000000000e+00 6.172448849467356836e-12 2.658993025876280059e-01 2.301602803170546927e-06 6.786978387785712547e-04 7.028405788566306767e-02 7.781919666485630493e-01 7.626324782393840984e-02 2.878471807934406131e-05 9.801530823331965677e-04 2.098788538451623005e-09 0.000000000000000000e+00 7.632921699479024991e-01 2.266636633723064786e+00 1.289393831212758474e-05 9.176490823146696025e-05 3.219243448173463862e-01 1.145834387476663148e-04 5.834678696924720125e-05 5.112089573187166783e-04 3.446857673552035329e-04 1.957229341593552663e+00 0.000000000000000000e+00 6.377373040308068064e-03 1.219754358878708571e-06 6.282525106831135964e-05 8.948147527193562342e-06 1.637150503318479243e-07 1.426234644454872462e-03 7.368651798982100987e-02 2.266159050323600117e-03 5.784896231867840341e-03 3.294944423324240868e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.882344057997662123e-11 1.192599078733675232e-07 2.904307448686007653e+00 1.184158736987033222e-01 9.105261249564172710e-01 2.196769854534119139e-03 1.895256179575688750e-06 7.527165466485736293e-25 3.224782620555494570e-12 4.320833593549313179e+00 0.000000000000000000e+00 1.095761019151505034e+00 7.031472519509507357e-02 1.543936515855749009e-02 5.381497769960095351e-02 6.123590800545644927e-09 3.386646406070011988e-10 1.396704466640022790e+00 3.370983815746781964e+00 2.867724919845163090e+00 3.407386722111027666e-02 0.000000000000000000e+00 5.889934567657124963e-05 1.691695797051436502e-09 1.649183943140671385e-04 2.490613998849646252e-04 5.275226410954160228e-01 2.361072090898335018e-05 1.179396287554737355e-04 3.389289300296459876e-06 6.306745114874199231e-04 8.493179245563454993e-03 0.000000000000000000e+00 5.879946586437957484e-04 3.663787624040858865e-02 1.412041154985266251e-10 2.641057568934783006e-03 2.550295934092838487e-02 2.017149063933968561e-03 6.350412310170452021e-06 1.377749324089358185e-01 2.213634856461987044e-01 3.396779956926970279e-05 0.000000000000000000e+00 2.604280789765410553e+00 1.216112140618612143e-14 1.435146632718333698e-15 2.507314626023996601e-02 7.861909347879528775e-01 3.094611302448976170e-02 1.327414661058718970e+00 1.630628453797850888e-16 9.936450326816019807e-01 1.196189449804259616e-07 0.000000000000000000e+00 5.619739317889212771e+00 4.624589472563793713e-01 3.663204042084816436e-05 3.039694929755730080e+00 6.888241076276134578e+00 4.823392989634339961e-09 1.311561271285101521e-03 5.388902521659423957e-05 7.038655442671794184e-05 2.340272275630203231e-08 0.000000000000000000e+00 1.253181003537764126e-11 2.783394897696442882e-01 2.757877771399299627e-06 2.165339925994080308e-04 5.179580578462246176e-01 1.129743202848940253e+00 5.719017351018308021e-03 1.400577723502909253e-05 1.613839890573634962e-03 1.035450246257613694e-09 0.000000000000000000e+00 8.126081821100681335e-01 3.256128788821940123e+00 5.063440724185493024e-06 2.985184820412945729e-05 5.348403789171840561e-01 4.606473076687265107e-05 1.023622259160176574e-04 1.445096162888085930e-03 2.987572618983611733e-03 1.542781578466256631e+00 0.000000000000000000e+00 1.111636393062599877e-03 2.489419098016841421e-06 3.706429870396744063e-04 1.110777021470616579e-05 2.210933055478713670e-07 3.855254397094194565e-03 2.268436594599640699e-01 1.253439545127137730e-03 6.563082892558175403e-03 9.774470839356043106e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.104121647557855733e-10 1.129071642757500200e-07 3.559855111785213966e-01 1.787107000612467300e-02 1.453750163862463696e+00 5.921678274703021279e-03 7.393678093850510951e-06 7.132377525795295547e-25 3.078574514734336970e-13 7.173558985203685623e+00 0.000000000000000000e+00 2.223858384824401568e+00 2.693506895968953985e-01 1.312356694456962361e-02 4.038079859462126442e-02 5.985815443198066228e-09 1.003073311136373789e-10 6.671794268373369086e+00 3.421709878651668646e+00 1.874516919654551916e+00 8.541461775464541384e-02 0.000000000000000000e+00 3.388934705000718145e-05 8.004325889136086467e-10 1.516597199665758382e-04 2.637194173779979812e-04 3.942404861359039558e-01 9.727677766731008995e-06 2.039857473276744071e-05 4.495294310504042075e-06 3.897079279044392101e-03 6.677468038677308523e-03 0.000000000000000000e+00 1.517452358806529273e-03 4.608701846322834500e-02 5.864743151656270282e-10 1.180450667732905199e-03 2.048893445743796282e-02 1.331868703580681070e-03 6.000934779557624302e-06 1.663826704267430401e-01 3.294136734520903831e-01 1.526435199765827826e-03 0.000000000000000000e+00 2.596092224060452036e+00 1.926367041183480687e-14 3.051951714946127909e-16 1.607120798507303938e+00 7.955010167829534851e-02 4.365269767269548684e-02 1.722719294779249122e+00 1.544725165128777909e-17 7.547565476625094361e-01 2.486988691570451200e-07 0.000000000000000000e+00 6.579829383583751579e+00 3.927105393065065897e+00 7.010075645157014832e-05 8.447375156872372060e-01 8.477561896134305996e+00 6.903377275948740344e-09 1.312047589051010439e-03 4.893042495848309007e-05 3.792725237148613374e-05 1.486212410371086642e-07 0.000000000000000000e+00 2.275641603685009475e-11 4.252448654084639568e-02 3.250684442540878138e-06 6.858405408880990733e-05 8.147977522176786946e-01 1.485888067773181609e+00 8.806409507454865740e-03 3.895043095002901220e-06 1.656910819756059845e-03 5.621384657682582331e-10 0.000000000000000000e+00 1.084716721124235450e+00 3.898630630068775638e+00 1.569931900860082260e-05 3.969944356531755701e-06 3.441276634799534939e-01 7.123481271245465063e-06 6.788321213471695988e-04 5.011356424974290798e-03 4.545074960762791882e-03 1.127014548782174552e+00 0.000000000000000000e+00 2.113650444944448377e-03 4.613418369750049144e-05 4.259726194199813377e-04 5.789503478834313395e-06 1.362025418527526378e-07 5.040183209760640964e-02 1.931687137517996977e-01 2.603514446900274040e-05 6.246506381537140183e-03 9.655289731590505076e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.619883753596136698e-12 4.554923588733963729e-08 1.292737054569098598e-01 2.680115415494415190e-02 1.494365827099156663e+00 1.570865322919791232e-03 7.623781359631860743e-06 2.930253758257712967e-25 1.946461127613255973e-13 8.054765156881156685e+00 0.000000000000000000e+00 2.648400285756836725e-01 3.016843138767336813e-02 1.427463342795830953e-02 5.833554645215103390e-02 1.473671445899750475e-09 2.861228307805448951e-11 1.519983162682729816e+00 1.312726648865817636e-01 1.879351884309907961e+00 3.623364447309454506e-01 0.000000000000000000e+00 8.358216154608106446e-05 9.563977660076290259e-10 6.740994222614280244e-05 9.988995870369263719e-05 3.795811490956021439e-01 1.036738895560154830e-05 4.329790749775314155e-05 1.171442628769281322e-07 2.259337374175720073e-03 1.899147653459390753e-02 0.000000000000000000e+00 3.336953997902892405e-03 2.879114520865987473e-02 8.331607743133903412e-10 1.250548124076076000e-03 2.071728915794675274e-02 7.572416651918587038e-03 2.313345691802866136e-05 3.422608300788321789e-01 3.352123142944383322e-02 3.986888875197699099e-03 0.000000000000000000e+00 3.306663913206972172e+00 2.468341376433971573e-14 2.961662602759502908e-15 5.752333932347014844e+00 1.808959979167285015e-01 3.346409436222307077e-02 3.006997540473347108e+00 1.119641921757515153e-17 3.743485164753487804e-01 4.195073888735085273e-07 0.000000000000000000e+00 4.116996994488388850e+00 3.411985879936092037e+00 1.653436289280361076e-06 6.838144022792880250e-01 3.961023743914219075e+00 5.049146318835033802e-09 1.279002311321307817e-01 2.686447168467986614e-05 1.220023731404689646e-04 2.187551496768758207e-07 0.000000000000000000e+00 1.149524214671377362e-11 1.562225177779328353e-03 4.726610024941632689e-06 5.234107449623571064e-05 9.379590852396794132e-01 2.502778082816786931e+00 9.707532875890127408e-03 1.831504288486410670e-04 4.462807280113605113e-03 6.504904248197136338e-10 0.000000000000000000e+00 2.352619323583610367e+00 1.484767454726301228e+00 1.333319202910262681e-05 3.319994077582566376e-06 3.478561839739339745e-01 3.282051323063244581e-07 2.234258752489201843e-04 1.278085519923363167e-01 4.950993973092737352e-03 1.709768003106578727e+00 0.000000000000000000e+00 4.237460608549485294e-03 5.400380027335006093e-05 2.771828842076698679e-04 3.328288529004608036e-06 1.020559061222570701e-07 5.980359902327642141e-01 1.709840688020921456e-02 6.280651323900368654e-05 2.400873328717380295e-02 1.823711030349320028e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.145828222166551984e-11 1.948185158987531363e-08 1.045923034114900653e-02 1.170736914199605322e-01 8.669610072166334946e-01 6.559839200596126550e-04 4.738001067437034221e-06 1.900776318895100884e-26 2.508609354524588265e-13 7.661151241237055487e+00 0.000000000000000000e+00 3.952075721762321470e-01 2.338428041394088538e-02 1.337898162661616853e-02 7.782175968010799673e-03 2.909460308586540174e-09 2.747549805706716043e-12 8.885100671500893721e-02 3.815214311158924426e-02 4.677787517756715197e-01 1.167514708165520027e-02 0.000000000000000000e+00 8.436317857501132364e-05 6.407674657050888880e-10 3.543923241605293623e-02 1.050093899392302350e-04 3.557114668304744987e-01 2.515115971221796723e-06 2.965687550244010566e-05 1.885089526268961206e-07 3.547311187337429898e-03 1.920651390466482922e-01 0.000000000000000000e+00 4.974637629670174838e-02 1.613008799158999196e-02 5.071146118580003540e-10 3.081904910977100506e-03 1.232703736189683270e-02 5.516020297941729572e-02 1.401148891947017611e-03 8.979031069771589713e-02 9.364047004332432325e-03 1.275904638960265083e-04 0.000000000000000000e+00 2.886316778870440913e+00 2.339735393656163924e-13 3.809001541774793478e-13 4.783160998627344895e-01 1.324032276522766616e-01 1.065074079709197458e-01 2.130251801324113681e-02 2.326035967325286181e-17 7.813118903785206681e-01 5.872168254230766197e-06 0.000000000000000000e+00 6.416018884671911060e+00 9.585189519953885018e-01 4.917463410566603179e-06 6.787874070335853105e+00 1.034039790698999539e+00 8.313598691018147324e-09 2.238024953306410048e-01 7.085613477813609078e-06 2.274034721011263308e-04 1.190077942833154179e-06 0.000000000000000000e+00 6.265237458634185764e-12 2.236537557337080814e-03 2.877425783194933925e-05 1.514269877706878415e-05 4.946676975169144730e-01 1.139724263205586924e-01 2.269515344317006578e-02 8.646481946975726049e-04 3.432443779913357113e-02 1.575913311876570941e-09 0.000000000000000000e+00 2.603866133609296529e+00 5.188997701055491074e-01 7.384996269371961323e-05 1.647195567399848629e-05 2.463089369226965364e-01 1.400269239686931726e-06 4.157642172910040908e-04 1.352532678187095827e-01 6.245486189661680204e-03 2.553504791891354930e+00 0.000000000000000000e+00 6.479229439202626069e-03 1.725170275198142897e-05 1.735958120638720053e-04 1.337438224402111460e-05 1.612023445148310606e-06 1.789340323378098008e-01 5.781462226165730994e-02 1.893607817289427777e-05 1.386980479071957262e-02 3.505234384572883943e+00 0.000000000000000000e+00
